,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,340,2020.0,10.0,3.0,1.0,0.0,39.4,2.8,0.7,0.0,3645705.0,0.105,-0.09699999999999999,0.045,294.4,33.41,19.88
p1,341,2020.0,10.0,3.0,1.0,0.0,39.5,2.8,0.7,0.0,3645706.0,0.107,-0.1,0.045,294.4,33.4,19.87
p1,342,2020.0,10.0,3.0,1.0,0.0,39.6,2.8,0.7,0.0,3645707.0,0.16399999999999998,-0.134,0.015,294.4,33.39,19.88
p1,343,2020.0,10.0,3.0,1.0,0.0,39.7,2.8,0.7,0.0,3645708.0,0.16399999999999998,-0.134,0.015,294.4,33.39,19.88
p1,344,2020.0,10.0,3.0,1.0,0.0,39.8,2.8,0.7,0.0,3645709.0,0.16399999999999998,-0.134,0.015,294.4,33.39,19.88
p1,345,2020.0,10.0,3.0,1.0,0.0,39.9,2.8,0.7,0.0,3645710.0,0.183,-0.09,0.045,294.4,33.39,19.88
p1,346,2020.0,10.0,3.0,1.0,0.0,40.0,2.8,0.7,0.0,3645711.0,0.183,-0.09,0.044000000000000004,294.4,33.39,19.88
p1,347,2020.0,10.0,3.0,1.0,0.0,40.1,2.8,0.7,0.0,3645712.0,0.071,-0.012,0.083,294.4,33.39,19.88
p1,348,2020.0,10.0,3.0,1.0,0.0,40.2,2.8,0.7,0.0,3645713.0,0.071,-0.012,0.084,294.4,33.39,19.88
p1,349,2020.0,10.0,3.0,1.0,0.0,40.3,2.8,0.7,0.0,3645714.0,0.071,-0.012,0.084,294.4,33.45,19.91
p1,350,2020.0,10.0,3.0,1.0,0.0,40.4,2.8,0.7,0.0,3645715.0,0.212,-0.012,0.07400000000000001,294.4,33.39,19.88
p1,351,2020.0,10.0,3.0,1.0,0.0,40.5,2.8,0.7,0.0,3645716.0,0.212,-0.012,0.07400000000000001,294.4,33.39,19.88
p1,352,2020.0,10.0,3.0,1.0,0.0,40.6,2.8,0.7,0.0,3645717.0,0.071,-0.012,0.083,294.4,33.39,19.88
p1,353,2020.0,10.0,3.0,1.0,0.0,40.7,2.8,0.7,0.0,3645718.0,0.071,-0.012,0.083,294.4,33.39,19.88
p1,354,2020.0,10.0,3.0,1.0,0.0,40.8,2.8,0.7,0.0,3645719.0,0.071,-0.012,0.084,294.4,33.39,19.88
p1,355,2020.0,10.0,3.0,1.0,0.0,40.9,2.8,0.7,0.0,3645720.0,0.002,-0.002,0.084,294.4,33.39,19.88
p1,356,2020.0,10.0,3.0,1.0,0.0,41.0,2.8,0.7,0.0,3645721.0,0.003,-0.002,0.084,294.4,33.39,19.88
p1,357,2020.0,10.0,3.0,1.0,0.0,41.1,2.8,0.7,0.0,3645722.0,0.062,0.038,0.006,294.3,33.39,19.88
p1,358,2020.0,10.0,3.0,1.0,0.0,41.2,2.8,0.7,0.0,3645723.0,0.061,0.038,0.005,294.3,33.39,19.88
p1,359,2020.0,10.0,3.0,1.0,0.0,41.3,2.8,0.7,0.0,3645724.0,0.061,0.038,0.006,294.3,33.39,19.88
p1,360,2020.0,10.0,3.0,1.0,0.0,41.4,2.8,0.7,0.0,3645725.0,0.003,-0.002,0.015,294.5,33.39,19.88
p1,361,2020.0,10.0,3.0,1.0,0.0,41.5,2.8,0.7,0.0,3645726.0,0.003,-0.002,0.015,294.5,33.39,19.88
p1,362,2020.0,10.0,3.0,1.0,0.0,41.6,2.8,0.7,0.0,3645727.0,-0.008,-0.012,0.064,294.5,33.39,19.91
p1,363,2020.0,10.0,3.0,1.0,0.0,41.7,2.8,0.7,0.0,3645728.0,-0.008,-0.012,0.064,294.5,33.39,19.88
