,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,340,2020.0,10.0,2.0,18.0,0.0,37.6,2.8,0.7,0.0,3398230.0,0.09,-0.163,-0.035,295.6,33.88,21.53
p1,341,2020.0,10.0,2.0,18.0,0.0,37.7,2.8,0.7,0.0,3398231.0,0.09,-0.163,-0.035,295.6,33.88,21.52
p1,342,2020.0,10.0,2.0,18.0,0.0,37.8,2.8,0.7,0.0,3398232.0,0.09,-0.16399999999999998,-0.036000000000000004,295.6,33.87,21.52
p1,343,2020.0,10.0,2.0,18.0,0.0,37.9,2.8,0.7,0.0,3398233.0,0.09,-0.163,-0.035,295.6,33.86,21.53
p1,344,2020.0,10.0,2.0,18.0,0.0,38.0,2.8,0.7,0.0,3398234.0,0.09,-0.163,-0.035,295.6,33.87,21.53
p1,345,2020.0,10.0,2.0,18.0,0.0,38.1,2.8,0.7,0.0,3398235.0,0.040999999999999995,-0.153,-0.025,295.6,33.87,21.52
p1,346,2020.0,10.0,2.0,18.0,0.0,38.2,2.8,0.7,0.0,3398236.0,0.042,-0.153,-0.026000000000000002,295.6,33.86,21.52
p1,347,2020.0,10.0,2.0,18.0,0.0,38.3,2.8,0.7,0.0,3398237.0,0.042,-0.153,-0.025,295.6,33.84,21.53
p1,348,2020.0,10.0,2.0,18.0,0.0,38.4,2.8,0.7,0.0,3398238.0,0.06,-0.212,-0.005,295.5,33.85,21.53
p1,349,2020.0,10.0,2.0,18.0,0.0,38.5,2.8,0.7,0.0,3398239.0,0.061,-0.212,-0.006,295.5,33.87,21.52
p1,350,2020.0,10.0,2.0,18.0,0.0,38.6,2.8,0.7,0.0,3398240.0,0.061,-0.213,-0.006,295.5,33.85,21.51
p1,351,2020.0,10.0,2.0,18.0,0.0,38.7,2.8,0.7,0.0,3398241.0,0.062,-0.212,-0.005,295.5,33.83,21.54
p1,352,2020.0,10.0,2.0,18.0,0.0,38.8,2.8,0.7,0.0,3398242.0,0.061,-0.212,-0.006,295.5,33.85,21.53
p1,353,2020.0,10.0,2.0,18.0,0.0,38.9,2.8,0.7,0.0,3398243.0,0.09,-0.162,0.005,295.5,33.87,21.52
p1,354,2020.0,10.0,2.0,18.0,0.0,39.0,2.8,0.7,0.0,3398244.0,0.092,-0.16399999999999998,0.005,295.5,33.89,21.57
p1,355,2020.0,10.0,2.0,18.0,0.0,39.1,2.8,0.7,0.0,3398245.0,0.031,-0.07,-0.005,295.5,33.85,21.53
p1,356,2020.0,10.0,2.0,18.0,0.0,39.2,2.8,0.7,0.0,3398246.0,0.031,-0.071,-0.006,295.5,33.85,21.52
p1,357,2020.0,10.0,2.0,18.0,0.0,39.3,2.8,0.7,0.0,3398247.0,0.031,-0.071,-0.006,295.5,33.85,21.52
p1,358,2020.0,10.0,2.0,18.0,0.0,39.4,2.8,0.7,0.0,3398248.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,359,2020.0,10.0,2.0,18.0,0.0,39.5,2.8,0.7,0.0,3398249.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,360,2020.0,10.0,2.0,18.0,0.0,39.6,2.8,0.7,0.0,3398250.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,361,2020.0,10.0,2.0,18.0,0.0,39.7,2.8,0.7,0.0,3398251.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,362,2020.0,10.0,2.0,18.0,0.0,39.8,2.8,0.7,0.0,3398252.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,363,2020.0,10.0,2.0,18.0,0.0,39.9,2.8,0.7,0.0,3398253.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,364,2020.0,10.0,2.0,18.0,0.0,40.0,2.8,0.7,0.0,3398254.0,-0.008,-0.002,-0.006,295.6,33.85,21.53
p1,365,2020.0,10.0,2.0,18.0,0.0,40.1,2.8,0.7,0.0,3398255.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,366,2020.0,10.0,2.0,18.0,0.0,40.2,2.8,0.7,0.0,3398256.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,367,2020.0,10.0,2.0,18.0,0.0,40.3,2.8,0.7,0.0,3398257.0,-0.008,-0.002,-0.006,295.6,33.85,21.55
p1,368,2020.0,10.0,2.0,18.0,0.0,40.4,2.8,0.7,0.0,3398258.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,369,2020.0,10.0,2.0,18.0,0.0,40.5,2.8,0.7,0.0,3398259.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,370,2020.0,10.0,2.0,18.0,0.0,40.6,2.8,0.7,0.0,3398260.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,371,2020.0,10.0,2.0,18.0,0.0,40.7,2.8,0.7,0.0,3398261.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
p1,372,2020.0,10.0,2.0,18.0,0.0,40.8,2.8,0.7,0.0,3398262.0,-0.008,-0.002,-0.006,295.6,33.85,21.52
