,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,342,2020.0,10.0,2.0,18.0,30.0,35.7,2.8,0.7,0.0,3416073.0,-0.018000000000000002,-0.231,0.006,295.7,34.38,21.25
p1,343,2020.0,10.0,2.0,18.0,30.0,35.8,2.8,0.7,0.0,3416074.0,-0.018000000000000002,-0.23199999999999998,0.006,295.7,34.4,21.25
p1,344,2020.0,10.0,2.0,18.0,30.0,35.9,2.8,0.7,0.0,3416075.0,-0.017,-0.231,0.005,295.7,34.4,21.24
p1,345,2020.0,10.0,2.0,18.0,30.0,36.0,2.8,0.7,0.0,3416076.0,-0.047,-0.203,0.07400000000000001,295.7,34.4,21.23
p1,346,2020.0,10.0,2.0,18.0,30.0,36.1,2.8,0.7,0.0,3416077.0,-0.045,-0.203,0.07400000000000001,295.7,34.38,21.23
p1,347,2020.0,10.0,2.0,18.0,30.0,36.2,2.8,0.7,0.0,3416078.0,-0.047,-0.20199999999999999,0.07400000000000001,295.7,34.38,21.25
p1,348,2020.0,10.0,2.0,18.0,30.0,36.3,2.8,0.7,0.0,3416079.0,-0.008,-0.20199999999999999,0.034,295.6,34.4,21.25
p1,349,2020.0,10.0,2.0,18.0,30.0,36.4,2.8,0.7,0.0,3416080.0,-0.008,-0.20199999999999999,0.035,295.6,34.46,21.29
p1,350,2020.0,10.0,2.0,18.0,30.0,36.5,2.8,0.7,0.0,3416081.0,-0.027999999999999997,-0.152,0.015,295.6,34.4,21.23
p1,351,2020.0,10.0,2.0,18.0,30.0,36.6,2.8,0.7,0.0,3416082.0,-0.026000000000000002,-0.154,0.015,295.6,34.38,21.25
p1,352,2020.0,10.0,2.0,18.0,30.0,36.7,2.8,0.7,0.0,3416083.0,-0.027000000000000003,-0.153,0.016,295.6,34.38,21.25
p1,353,2020.0,10.0,2.0,18.0,30.0,36.8,2.8,0.7,0.0,3416084.0,-0.008,-0.193,-0.006,295.6,34.4,21.25
p1,354,2020.0,10.0,2.0,18.0,30.0,36.9,2.8,0.7,0.0,3416085.0,-0.008,-0.192,-0.006,295.6,34.4,21.24
p1,355,2020.0,10.0,2.0,18.0,30.0,37.0,2.8,0.7,0.0,3416086.0,-0.066,-0.152,-0.006,295.7,34.39,21.22
p1,356,2020.0,10.0,2.0,18.0,30.0,37.1,2.8,0.7,0.0,3416087.0,-0.066,-0.154,-0.005,295.7,34.36,21.27
p1,357,2020.0,10.0,2.0,18.0,30.0,37.2,2.8,0.7,0.0,3416088.0,-0.067,-0.154,-0.006,295.7,34.39,21.25
p1,358,2020.0,10.0,2.0,18.0,30.0,37.3,2.8,0.7,0.0,3416089.0,-0.037000000000000005,-0.115,-0.006,295.7,34.39,21.24
p1,359,2020.0,10.0,2.0,18.0,30.0,37.4,2.8,0.7,0.0,3416090.0,-0.037000000000000005,-0.115,-0.006,295.7,34.39,21.24
p1,360,2020.0,10.0,2.0,18.0,30.0,37.5,2.8,0.7,0.0,3416091.0,-0.008,0.008,-0.016,295.7,34.39,21.24
p1,361,2020.0,10.0,2.0,18.0,30.0,37.6,2.8,0.7,0.0,3416092.0,-0.008,0.008,-0.016,295.7,34.39,21.24
p1,362,2020.0,10.0,2.0,18.0,30.0,37.7,2.8,0.7,0.0,3416093.0,-0.008,0.008,-0.016,295.7,34.39,21.27
p1,363,2020.0,10.0,2.0,18.0,30.0,37.8,2.8,0.7,0.0,3416094.0,-0.008,0.009000000000000001,-0.016,295.7,34.39,21.24
p1,364,2020.0,10.0,2.0,18.0,30.0,37.9,2.8,0.7,0.0,3416095.0,-0.008,0.008,-0.016,295.7,34.39,21.24
p1,365,2020.0,10.0,2.0,18.0,30.0,38.0,2.8,0.7,0.0,3416096.0,-0.008,-0.002,-0.006,295.8,34.39,21.24
p1,366,2020.0,10.0,2.0,18.0,30.0,38.1,2.8,0.7,0.0,3416097.0,-0.008,-0.002,-0.006,295.8,34.39,21.24
p1,367,2020.0,10.0,2.0,18.0,30.0,38.2,2.8,0.7,0.0,3416098.0,-0.008,-0.002,-0.006,295.8,34.39,21.24
p1,368,2020.0,10.0,2.0,18.0,30.0,38.3,2.8,0.7,0.0,3416099.0,-0.008,0.009000000000000001,-0.016,295.7,34.39,21.24
