,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,291,2020.0,10.0,8.0,14.0,30.0,39.7,2.8,0.7,0.0,8228345.0,-0.105,-0.221,0.09300000000000001,296.7,33.08,22.51
p1,292,2020.0,10.0,8.0,14.0,30.0,39.8,2.8,0.7,0.0,8228346.0,-0.105,-0.221,0.094,296.7,33.05,22.53
p1,293,2020.0,10.0,8.0,14.0,30.0,39.9,2.8,0.7,0.0,8228347.0,-0.008,-0.212,0.11900000000000001,296.6,33.07,22.53
p1,294,2020.0,10.0,8.0,14.0,30.0,40.0,2.8,0.7,0.0,8228348.0,-0.008,-0.212,0.11699999999999999,296.6,33.08,22.53
p1,295,2020.0,10.0,8.0,14.0,30.0,40.1,2.8,0.7,0.0,8228349.0,-0.008,-0.21100000000000002,0.11699999999999999,296.6,33.08,22.51
p1,296,2020.0,10.0,8.0,14.0,30.0,40.2,2.8,0.7,0.0,8228350.0,-0.006999999999999999,-0.212,0.11800000000000001,296.6,33.05,22.53
p1,297,2020.0,10.0,8.0,14.0,30.0,40.3,2.8,0.7,0.0,8228351.0,-0.006999999999999999,-0.212,0.11800000000000001,296.6,33.07,22.54
p1,298,2020.0,10.0,8.0,14.0,30.0,40.4,2.8,0.7,0.0,8228352.0,-0.008,-0.21100000000000002,0.11699999999999999,296.6,33.08,22.52
p1,299,2020.0,10.0,8.0,14.0,30.0,40.5,2.8,0.7,0.0,8228353.0,-0.008,-0.21100000000000002,0.11699999999999999,296.6,33.07,22.51
p1,300,2020.0,10.0,8.0,14.0,30.0,40.6,2.8,0.7,0.0,8228354.0,-0.005,-0.212,0.11699999999999999,296.6,33.05,22.53
p1,301,2020.0,10.0,8.0,14.0,30.0,40.7,2.8,0.7,0.0,8228355.0,-0.067,-0.20199999999999999,0.064,296.6,33.08,22.53
p1,302,2020.0,10.0,8.0,14.0,30.0,40.8,2.8,0.7,0.0,8228356.0,-0.066,-0.20199999999999999,0.064,296.6,33.14,22.58
p1,303,2020.0,10.0,8.0,14.0,30.0,40.9,2.8,0.7,0.0,8228357.0,-0.008,-0.24100000000000002,0.073,296.6,33.07,22.51
p1,304,2020.0,10.0,8.0,14.0,30.0,41.0,2.8,0.7,0.0,8228358.0,-0.008,-0.24100000000000002,0.07400000000000001,296.5,33.05,22.54
p1,305,2020.0,10.0,8.0,14.0,30.0,41.1,2.8,0.7,0.0,8228359.0,-0.009000000000000001,-0.242,0.07400000000000001,296.6,33.08,22.53
p1,306,2020.0,10.0,8.0,14.0,30.0,41.2,2.8,0.7,0.0,8228360.0,-0.008,-0.20199999999999999,0.034,296.5,33.08,22.52
p1,307,2020.0,10.0,8.0,14.0,30.0,41.3,2.8,0.7,0.0,8228361.0,-0.006,-0.203,0.034,296.5,33.07,22.52
p1,308,2020.0,10.0,8.0,14.0,30.0,41.4,2.8,0.7,0.0,8228362.0,-0.006999999999999999,-0.24100000000000002,0.07400000000000001,296.6,33.06,22.53
p1,309,2020.0,10.0,8.0,14.0,30.0,41.5,2.8,0.7,0.0,8228363.0,-0.008,-0.242,0.073,296.6,33.08,22.53
p1,310,2020.0,10.0,8.0,14.0,30.0,41.6,2.8,0.7,0.0,8228364.0,-0.008,-0.24100000000000002,0.073,296.6,33.08,22.51
