,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,341,2020.0,10.0,8.0,9.0,0.0,50.0,2.8,0.7,0.0,8032249.0,-0.085,-0.081,0.034,295.7,32.31,21.3
p1,342,2020.0,10.0,8.0,9.0,0.0,50.1,2.8,0.7,0.0,8032250.0,-0.085,-0.08,0.035,295.7,32.3,21.31
p1,343,2020.0,10.0,8.0,9.0,0.0,50.2,2.8,0.7,0.0,8032251.0,-0.085,-0.08,0.035,295.7,32.3,21.32
p1,344,2020.0,10.0,8.0,9.0,0.0,50.3,2.8,0.7,0.0,8032252.0,-0.027000000000000003,-0.07,0.015,295.7,32.32,21.31
p1,345,2020.0,10.0,8.0,9.0,0.0,50.4,2.8,0.7,0.0,8032253.0,-0.027000000000000003,-0.07,0.015,295.7,32.32,21.29
p1,346,2020.0,10.0,8.0,9.0,0.0,50.5,2.8,0.7,0.0,8032254.0,-0.006999999999999999,-0.115,0.035,295.6,32.31,21.29
p1,347,2020.0,10.0,8.0,9.0,0.0,50.6,2.8,0.7,0.0,8032255.0,-0.008,-0.114,0.035,295.6,32.31,21.31
p1,348,2020.0,10.0,8.0,9.0,0.0,50.7,2.8,0.7,0.0,8032256.0,-0.006,-0.114,0.035,295.6,32.3,21.32
p1,349,2020.0,10.0,8.0,9.0,0.0,50.8,2.8,0.7,0.0,8032257.0,-0.008,-0.115,0.035,295.7,32.32,21.28
p1,350,2020.0,10.0,8.0,9.0,0.0,50.9,2.8,0.7,0.0,8032258.0,-0.006999999999999999,-0.115,0.035,295.6,32.33,21.31
p1,351,2020.0,10.0,8.0,9.0,0.0,51.0,2.8,0.7,0.0,8032259.0,-0.018000000000000002,-0.040999999999999995,0.044000000000000004,295.6,32.31,21.3
p1,352,2020.0,10.0,8.0,9.0,0.0,51.1,2.8,0.7,0.0,8032260.0,-0.018000000000000002,-0.040999999999999995,0.044000000000000004,295.6,32.31,21.3
