,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,342,2020.0,10.0,2.0,22.0,0.0,40.9,2.8,0.7,0.0,3539164.0,0.003,-0.192,0.006,295.2,32.63,20.69
p1,343,2020.0,10.0,2.0,22.0,0.0,41.0,2.8,0.7,0.0,3539165.0,0.002,-0.192,0.006,295.2,32.65,20.69
p1,344,2020.0,10.0,2.0,22.0,0.0,41.1,2.8,0.7,0.0,3539166.0,0.003,-0.191,0.006,295.2,32.65,20.69
p1,345,2020.0,10.0,2.0,22.0,0.0,41.2,2.8,0.7,0.0,3539167.0,0.003,-0.192,0.005,295.2,32.65,20.68
p1,346,2020.0,10.0,2.0,22.0,0.0,41.3,2.8,0.7,0.0,3539168.0,-0.017,-0.07,-0.006,295.2,32.64,20.69
p1,347,2020.0,10.0,2.0,22.0,0.0,41.4,2.8,0.7,0.0,3539169.0,-0.017,-0.07,-0.005,295.2,32.65,20.69
p1,348,2020.0,10.0,2.0,22.0,0.0,41.5,2.8,0.7,0.0,3539170.0,-0.008,-0.002,-0.006,295.3,32.65,20.71
p1,349,2020.0,10.0,2.0,22.0,0.0,41.6,2.8,0.7,0.0,3539171.0,-0.008,-0.002,-0.006,295.3,32.65,20.68
p1,350,2020.0,10.0,2.0,22.0,0.0,41.7,2.8,0.7,0.0,3539172.0,-0.008,-0.002,-0.006,295.3,32.65,20.68
p1,351,2020.0,10.0,2.0,22.0,0.0,41.8,2.8,0.7,0.0,3539173.0,-0.008,-0.002,-0.006,295.3,32.65,20.68
p1,352,2020.0,10.0,2.0,22.0,0.0,41.9,2.8,0.7,0.0,3539174.0,-0.006999999999999999,-0.002,-0.006,295.3,32.65,20.68
p1,353,2020.0,10.0,2.0,22.0,0.0,42.0,2.8,0.7,0.0,3539175.0,-0.008,-0.002,-0.006,295.3,32.65,20.68
p1,354,2020.0,10.0,2.0,22.0,0.0,42.1,2.8,0.7,0.0,3539176.0,-0.008,-0.002,-0.006,295.3,32.65,20.68
p1,355,2020.0,10.0,2.0,22.0,0.0,42.2,2.8,0.7,0.0,3539177.0,-0.008,-0.002,-0.006,295.3,32.65,20.68
