,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,341,2020.0,10.0,2.0,16.0,0.0,37.0,2.8,0.7,0.0,3326600.0,-0.006999999999999999,-0.193,0.034,296.2,33.29,21.98
p1,342,2020.0,10.0,2.0,16.0,0.0,37.1,2.8,0.7,0.0,3326601.0,-0.006999999999999999,-0.192,0.035,296.2,33.3,22.04
p1,343,2020.0,10.0,2.0,16.0,0.0,37.2,2.8,0.7,0.0,3326602.0,-0.009000000000000001,-0.193,0.035,296.2,33.29,21.99
p1,344,2020.0,10.0,2.0,16.0,0.0,37.3,2.8,0.7,0.0,3326603.0,-0.008,-0.193,0.035,296.2,33.29,21.98
p1,345,2020.0,10.0,2.0,16.0,0.0,37.4,2.8,0.7,0.0,3326604.0,-0.008,-0.192,0.034,296.2,33.28,21.98
p1,346,2020.0,10.0,2.0,16.0,0.0,37.5,2.8,0.7,0.0,3326605.0,-0.027000000000000003,-0.153,0.015,296.2,33.26,22.0
p1,347,2020.0,10.0,2.0,16.0,0.0,37.6,2.8,0.7,0.0,3326606.0,-0.027999999999999997,-0.154,0.015,296.2,33.27,21.99
p1,348,2020.0,10.0,2.0,16.0,0.0,37.7,2.8,0.7,0.0,3326607.0,-0.006999999999999999,-0.193,0.034,296.2,33.28,21.98
p1,349,2020.0,10.0,2.0,16.0,0.0,37.8,2.8,0.7,0.0,3326608.0,-0.008,-0.193,0.035,296.2,33.28,21.97
p1,350,2020.0,10.0,2.0,16.0,0.0,37.9,2.8,0.7,0.0,3326609.0,-0.008,-0.193,0.034,296.2,33.26,21.98
p1,351,2020.0,10.0,2.0,16.0,0.0,38.0,2.8,0.7,0.0,3326610.0,-0.008,-0.193,0.035,296.2,33.26,21.99
p1,352,2020.0,10.0,2.0,16.0,0.0,38.1,2.8,0.7,0.0,3326611.0,-0.008,-0.193,0.035,296.2,33.28,21.99
p1,353,2020.0,10.0,2.0,16.0,0.0,38.2,2.8,0.7,0.0,3326612.0,-0.008,-0.113,0.034,296.2,33.29,21.98
p1,354,2020.0,10.0,2.0,16.0,0.0,38.3,2.8,0.7,0.0,3326613.0,-0.008,-0.115,0.035,296.2,33.28,21.98
p1,355,2020.0,10.0,2.0,16.0,0.0,38.4,2.8,0.7,0.0,3326614.0,-0.006999999999999999,-0.114,0.035,296.2,33.24,21.99
p1,356,2020.0,10.0,2.0,16.0,0.0,38.5,2.8,0.7,0.0,3326615.0,-0.009000000000000001,-0.192,0.034,296.2,33.26,21.99
p1,357,2020.0,10.0,2.0,16.0,0.0,38.6,2.8,0.7,0.0,3326616.0,-0.008,-0.192,0.035,296.2,33.26,21.97
p1,358,2020.0,10.0,2.0,16.0,0.0,38.7,2.8,0.7,0.0,3326617.0,-0.006999999999999999,-0.16399999999999998,0.044000000000000004,296.2,33.21,21.98
p1,359,2020.0,10.0,2.0,16.0,0.0,38.8,2.8,0.7,0.0,3326618.0,-0.008,-0.163,0.044000000000000004,296.2,33.21,22.0
p1,360,2020.0,10.0,2.0,16.0,0.0,38.9,2.8,0.7,0.0,3326619.0,-0.009000000000000001,-0.163,0.044000000000000004,296.2,33.24,21.99
p1,361,2020.0,10.0,2.0,16.0,0.0,39.0,2.8,0.7,0.0,3326620.0,0.031,-0.081,0.044000000000000004,296.3,33.23,21.98
p1,362,2020.0,10.0,2.0,16.0,0.0,39.1,2.8,0.7,0.0,3326621.0,0.031,-0.08,0.044000000000000004,296.3,33.23,21.98
p1,363,2020.0,10.0,2.0,16.0,0.0,39.2,2.8,0.7,0.0,3326622.0,0.031,-0.002,0.044000000000000004,296.3,33.23,21.98
p1,364,2020.0,10.0,2.0,16.0,0.0,39.3,2.8,0.7,0.0,3326623.0,0.032,-0.002,0.044000000000000004,296.3,33.23,21.98
p1,365,2020.0,10.0,2.0,16.0,0.0,39.4,2.8,0.7,0.0,3326624.0,0.031,-0.002,0.044000000000000004,296.3,33.23,21.98
p1,366,2020.0,10.0,2.0,16.0,0.0,39.5,2.8,0.7,0.0,3326625.0,0.012,0.008,0.025,296.3,33.23,21.98
p1,367,2020.0,10.0,2.0,16.0,0.0,39.6,2.8,0.7,0.0,3326626.0,0.012,0.008,0.024,296.3,33.27,22.04
p1,368,2020.0,10.0,2.0,16.0,0.0,39.7,2.8,0.7,0.0,3326627.0,0.031,-0.002,0.044000000000000004,296.3,33.23,21.98
p1,369,2020.0,10.0,2.0,16.0,0.0,39.8,2.8,0.7,0.0,3326628.0,0.031,-0.002,0.044000000000000004,296.3,33.23,21.98
p1,370,2020.0,10.0,2.0,16.0,0.0,39.9,2.8,0.7,0.0,3326629.0,0.031,-0.002,0.044000000000000004,296.3,33.23,21.98
p1,371,2020.0,10.0,2.0,16.0,0.0,40.0,2.8,0.7,0.0,3326630.0,0.040999999999999995,0.038,0.044000000000000004,296.3,33.23,21.98
p1,372,2020.0,10.0,2.0,16.0,0.0,40.1,2.8,0.7,0.0,3326631.0,0.040999999999999995,0.038,0.044000000000000004,296.3,33.23,21.98
p1,373,2020.0,10.0,2.0,16.0,0.0,40.2,2.8,0.7,0.0,3326632.0,0.040999999999999995,0.038,0.044000000000000004,296.3,33.23,21.98
p1,374,2020.0,10.0,2.0,16.0,0.0,40.3,2.8,0.7,0.0,3326633.0,0.040999999999999995,0.038,0.044000000000000004,296.3,33.23,21.98
p1,375,2020.0,10.0,2.0,16.0,0.0,40.4,2.8,0.7,0.0,3326634.0,0.040999999999999995,0.038,0.044000000000000004,296.3,33.23,21.98
p1,376,2020.0,10.0,2.0,16.0,0.0,40.5,2.8,0.7,0.0,3326635.0,0.012,0.008,0.025,296.3,33.23,21.98
p1,377,2020.0,10.0,2.0,16.0,0.0,40.6,2.8,0.7,0.0,3326636.0,0.012,0.008,0.024,296.3,33.23,21.98
p1,378,2020.0,10.0,2.0,16.0,0.0,40.7,2.8,0.7,0.0,3326637.0,0.012,0.008,0.025,296.3,33.23,21.98
p1,379,2020.0,10.0,2.0,16.0,0.0,40.8,2.8,0.7,0.0,3326638.0,0.012,0.008,0.025,296.3,33.23,21.98
p1,380,2020.0,10.0,2.0,16.0,0.0,40.9,2.8,0.7,0.0,3326639.0,0.012,0.008,0.024,296.3,33.23,21.98
p1,381,2020.0,10.0,2.0,16.0,0.0,41.0,2.8,0.7,0.0,3326640.0,0.051,0.018000000000000002,-0.006,296.3,33.22,21.98
p1,382,2020.0,10.0,2.0,16.0,0.0,41.1,2.8,0.7,0.0,3326641.0,0.052000000000000005,0.019,-0.006,296.3,33.21,21.97
p1,383,2020.0,10.0,2.0,16.0,0.0,41.2,2.8,0.7,0.0,3326642.0,0.07,0.047,0.015,296.3,33.22,21.98
p1,384,2020.0,10.0,2.0,16.0,0.0,41.3,2.8,0.7,0.0,3326643.0,0.07,0.047,0.015,296.3,33.21,21.98
p1,385,2020.0,10.0,2.0,16.0,0.0,41.4,2.8,0.7,0.0,3326644.0,0.07,0.047,0.015,296.3,33.21,21.98
p1,386,2020.0,10.0,2.0,16.0,0.0,41.5,2.8,0.7,0.0,3326645.0,0.134,0.038,-0.006,296.3,33.21,21.98
p1,387,2020.0,10.0,2.0,16.0,0.0,41.6,2.8,0.7,0.0,3326646.0,0.135,0.038,-0.005,296.3,33.21,21.98
p1,388,2020.0,10.0,2.0,16.0,0.0,41.7,2.8,0.7,0.0,3326647.0,0.134,0.038,-0.006,296.3,33.21,21.99
p1,389,2020.0,10.0,2.0,16.0,0.0,41.8,2.8,0.7,0.0,3326648.0,0.134,0.038,-0.006,296.3,33.21,21.98
p1,390,2020.0,10.0,2.0,16.0,0.0,41.9,2.8,0.7,0.0,3326649.0,0.134,0.037000000000000005,-0.006,296.3,33.21,21.98
p1,391,2020.0,10.0,2.0,16.0,0.0,42.0,2.8,0.7,0.0,3326650.0,0.07,0.047,0.015,296.2,33.21,21.98
p1,392,2020.0,10.0,2.0,16.0,0.0,42.1,2.8,0.7,0.0,3326651.0,0.07,0.047,0.015,296.2,33.24,22.04
