,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,341,2020.0,10.0,8.0,8.0,0.0,48.6,2.8,0.7,0.0,7996352.0,-0.008,-0.192,0.035,294.9,33.59,20.55
p1,342,2020.0,10.0,8.0,8.0,0.0,48.7,2.8,0.7,0.0,7996353.0,-0.006999999999999999,-0.192,0.035,294.9,33.61,20.54
p1,343,2020.0,10.0,8.0,8.0,0.0,48.8,2.8,0.7,0.0,7996354.0,-0.027000000000000003,-0.23,0.006,294.9,33.6,20.53
p1,344,2020.0,10.0,8.0,8.0,0.0,48.9,2.8,0.7,0.0,7996355.0,-0.027000000000000003,-0.231,0.006,294.8,33.57,20.55
p1,345,2020.0,10.0,8.0,8.0,0.0,49.0,2.8,0.7,0.0,7996356.0,-0.027000000000000003,-0.231,0.006,294.8,33.57,20.56
p1,346,2020.0,10.0,8.0,8.0,0.0,49.1,2.8,0.7,0.0,7996357.0,-0.055999999999999994,-0.192,-0.006,294.8,33.6,20.55
p1,347,2020.0,10.0,8.0,8.0,0.0,49.2,2.8,0.7,0.0,7996358.0,-0.055999999999999994,-0.192,-0.005,294.8,33.61,20.53
p1,348,2020.0,10.0,8.0,8.0,0.0,49.3,2.8,0.7,0.0,7996359.0,-0.045,-0.124,-0.006,294.9,33.59,20.54
p1,349,2020.0,10.0,8.0,8.0,0.0,49.4,2.8,0.7,0.0,7996360.0,-0.046,-0.124,-0.005,294.9,33.58,20.55
p1,350,2020.0,10.0,8.0,8.0,0.0,49.5,2.8,0.7,0.0,7996361.0,-0.047,-0.124,-0.006,294.9,33.57,20.57
p1,351,2020.0,10.0,8.0,8.0,0.0,49.6,2.8,0.7,0.0,7996362.0,-0.037000000000000005,-0.152,-0.006,294.9,33.59,20.55
p1,352,2020.0,10.0,8.0,8.0,0.0,49.7,2.8,0.7,0.0,7996363.0,-0.037000000000000005,-0.153,-0.006,294.9,33.59,20.54
p1,353,2020.0,10.0,8.0,8.0,0.0,49.8,2.8,0.7,0.0,7996364.0,-0.037000000000000005,-0.002,0.015,294.9,33.58,20.54
p1,354,2020.0,10.0,8.0,8.0,0.0,49.9,2.8,0.7,0.0,7996365.0,-0.037000000000000005,-0.002,0.016,294.9,33.58,20.54
p1,355,2020.0,10.0,8.0,8.0,0.0,50.0,2.8,0.7,0.0,7996366.0,-0.037000000000000005,-0.002,0.015,294.9,33.58,20.54
p1,356,2020.0,10.0,8.0,8.0,0.0,50.1,2.8,0.7,0.0,7996367.0,-0.008,-0.031,0.044000000000000004,294.9,33.57,20.54
p1,357,2020.0,10.0,8.0,8.0,0.0,50.2,2.8,0.7,0.0,7996368.0,-0.008,-0.031,0.045,294.9,33.57,20.54
p1,358,2020.0,10.0,8.0,8.0,0.0,50.3,2.8,0.7,0.0,7996369.0,-0.008,-0.031,0.045,294.9,33.57,20.54
p1,359,2020.0,10.0,8.0,8.0,0.0,50.4,2.8,0.7,0.0,7996370.0,-0.008,-0.031,0.045,294.9,33.57,20.54
p1,360,2020.0,10.0,8.0,8.0,0.0,50.5,2.8,0.7,0.0,7996371.0,-0.008,-0.031,0.045,294.9,33.57,20.54
p1,361,2020.0,10.0,8.0,8.0,0.0,50.6,2.8,0.7,0.0,7996372.0,-0.076,-0.07,0.025,294.9,33.57,20.54
p1,362,2020.0,10.0,8.0,8.0,0.0,50.7,2.8,0.7,0.0,7996373.0,-0.076,-0.07,0.025,294.9,33.57,20.54
p1,363,2020.0,10.0,8.0,8.0,0.0,50.8,2.8,0.7,0.0,7996374.0,-0.076,-0.07,0.025,294.9,33.57,20.54
p1,364,2020.0,10.0,8.0,8.0,0.0,50.9,2.8,0.7,0.0,7996375.0,-0.076,-0.07,0.025,294.9,33.6,20.6
p1,365,2020.0,10.0,8.0,8.0,0.0,51.0,2.8,0.7,0.0,7996376.0,-0.076,-0.07,0.025,294.9,33.57,20.55
p1,366,2020.0,10.0,8.0,8.0,0.0,51.1,2.8,0.7,0.0,7996377.0,-0.047,-0.031,0.064,294.9,33.56,20.55
p1,367,2020.0,10.0,8.0,8.0,0.0,51.2,2.8,0.7,0.0,7996378.0,-0.047,-0.031,0.064,294.9,33.56,20.56
p1,368,2020.0,10.0,8.0,8.0,0.0,51.3,2.8,0.7,0.0,7996379.0,-0.096,-0.031,0.084,294.9,33.56,20.56
p1,369,2020.0,10.0,8.0,8.0,0.0,51.4,2.8,0.7,0.0,7996380.0,-0.096,-0.031,0.084,294.9,33.55,20.56
p1,370,2020.0,10.0,8.0,8.0,0.0,51.5,2.8,0.7,0.0,7996381.0,-0.096,-0.031,0.084,294.9,33.55,20.56
p1,371,2020.0,10.0,8.0,8.0,0.0,51.6,2.8,0.7,0.0,7996382.0,-0.096,-0.031,0.084,294.8,33.55,20.56
