,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,341,2020.0,10.0,2.0,17.0,0.0,53.0,2.8,0.7,0.0,3362384.0,0.002,-0.193,0.005,296.2,32.92,21.95
p1,342,2020.0,10.0,2.0,17.0,0.0,53.1,2.8,0.7,0.0,3362385.0,0.003,-0.193,0.006,296.2,32.9,21.95
p1,343,2020.0,10.0,2.0,17.0,0.0,53.2,2.8,0.7,0.0,3362386.0,0.002,-0.193,0.006,296.2,32.9,21.97
p1,344,2020.0,10.0,2.0,17.0,0.0,53.3,2.8,0.7,0.0,3362387.0,0.002,-0.193,0.005,296.2,32.92,21.97
p1,345,2020.0,10.0,2.0,17.0,0.0,53.4,2.8,0.7,0.0,3362388.0,0.002,-0.191,0.005,296.2,32.93,21.96
p1,346,2020.0,10.0,2.0,17.0,0.0,53.5,2.8,0.7,0.0,3362389.0,-0.006999999999999999,-0.154,-0.006,296.3,32.9,21.95
p1,347,2020.0,10.0,2.0,17.0,0.0,53.6,2.8,0.7,0.0,3362390.0,-0.006999999999999999,-0.153,-0.005,296.3,32.89,21.97
p1,348,2020.0,10.0,2.0,17.0,0.0,53.7,2.8,0.7,0.0,3362391.0,-0.008,-0.154,-0.006,296.3,32.92,21.97
p1,349,2020.0,10.0,2.0,17.0,0.0,53.8,2.8,0.7,0.0,3362392.0,0.003,-0.192,0.005,296.2,32.92,21.96
p1,350,2020.0,10.0,2.0,17.0,0.0,53.9,2.8,0.7,0.0,3362393.0,0.002,-0.192,0.005,296.2,32.91,21.95
p1,351,2020.0,10.0,2.0,17.0,0.0,54.0,2.8,0.7,0.0,3362394.0,-0.008,-0.193,0.035,296.2,32.89,21.97
p1,352,2020.0,10.0,2.0,17.0,0.0,54.1,2.8,0.7,0.0,3362395.0,-0.008,-0.193,0.035,296.2,32.92,21.97
p1,353,2020.0,10.0,2.0,17.0,0.0,54.2,2.8,0.7,0.0,3362396.0,-0.008,-0.193,0.034,296.2,32.92,21.96
p1,354,2020.0,10.0,2.0,17.0,0.0,54.3,2.8,0.7,0.0,3362397.0,0.003,-0.193,0.005,296.2,32.97,22.0
p1,355,2020.0,10.0,2.0,17.0,0.0,54.4,2.8,0.7,0.0,3362398.0,0.003,-0.193,0.005,296.2,32.9,21.97
p1,356,2020.0,10.0,2.0,17.0,0.0,54.5,2.8,0.7,0.0,3362399.0,-0.008,-0.192,0.035,296.2,32.9,21.98
p1,357,2020.0,10.0,2.0,17.0,0.0,54.6,2.8,0.7,0.0,3362400.0,-0.008,-0.192,0.034,296.2,32.92,21.95
p1,358,2020.0,10.0,2.0,17.0,0.0,54.7,2.8,0.7,0.0,3362401.0,-0.008,-0.19399999999999998,0.034,296.2,32.9,21.96
p1,359,2020.0,10.0,2.0,17.0,0.0,54.8,2.8,0.7,0.0,3362402.0,-0.018000000000000002,-0.081,0.073,296.2,32.91,21.96
p1,360,2020.0,10.0,2.0,17.0,0.0,54.9,2.8,0.7,0.0,3362403.0,-0.018000000000000002,-0.081,0.07400000000000001,296.2,32.91,21.96
