,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,292,2020.0,10.0,2.0,20.0,30.0,31.4,2.8,0.7,0.0,3487798.0,-0.026000000000000002,-0.153,-0.035,295.6,33.57,20.83
p1,293,2020.0,10.0,2.0,20.0,30.0,31.5,2.8,0.7,0.0,3487799.0,-0.085,-0.251,-0.015,295.5,33.58,20.83
p1,294,2020.0,10.0,2.0,20.0,30.0,31.6,2.8,0.7,0.0,3487800.0,-0.085,-0.251,-0.015,295.5,33.59,20.83
p1,295,2020.0,10.0,2.0,20.0,30.0,31.7,2.8,0.7,0.0,3487801.0,-0.017,-0.23,-0.035,295.5,33.6,20.83
p1,296,2020.0,10.0,2.0,20.0,30.0,31.8,2.8,0.7,0.0,3487802.0,-0.017,-0.231,-0.035,295.5,33.6,20.82
p1,297,2020.0,10.0,2.0,20.0,30.0,31.9,2.8,0.7,0.0,3487803.0,-0.017,-0.231,-0.035,295.5,33.6,20.81
p1,298,2020.0,10.0,2.0,20.0,30.0,32.0,2.8,0.7,0.0,3487804.0,0.013000000000000001,-0.201,-0.035,295.5,33.63,20.88
p1,299,2020.0,10.0,2.0,20.0,30.0,32.1,2.8,0.7,0.0,3487805.0,0.013000000000000001,-0.20199999999999999,-0.035,295.5,33.58,20.83
p1,300,2020.0,10.0,2.0,20.0,30.0,32.2,2.8,0.7,0.0,3487806.0,-0.008,-0.163,-0.065,295.5,33.6,20.83
p1,301,2020.0,10.0,2.0,20.0,30.0,32.3,2.8,0.7,0.0,3487807.0,-0.006999999999999999,-0.163,-0.064,295.5,33.6,20.83
p1,302,2020.0,10.0,2.0,20.0,30.0,32.4,2.8,0.7,0.0,3487808.0,-0.008,-0.163,-0.065,295.5,33.6,20.81
p1,303,2020.0,10.0,2.0,20.0,30.0,32.5,2.8,0.7,0.0,3487809.0,-0.044000000000000004,-0.192,-0.065,295.6,33.59,20.82
p1,304,2020.0,10.0,2.0,20.0,30.0,32.6,2.8,0.7,0.0,3487810.0,-0.046,-0.193,-0.064,295.6,33.57,20.82
p1,305,2020.0,10.0,2.0,20.0,30.0,32.7,2.8,0.7,0.0,3487811.0,-0.017,-0.231,-0.035,295.6,33.58,20.84
p1,306,2020.0,10.0,2.0,20.0,30.0,32.8,2.8,0.7,0.0,3487812.0,-0.017,-0.231,-0.035,295.6,33.6,20.83
p1,307,2020.0,10.0,2.0,20.0,30.0,32.9,2.8,0.7,0.0,3487813.0,-0.017,-0.231,-0.036000000000000004,295.6,33.6,20.82
p1,308,2020.0,10.0,2.0,20.0,30.0,33.0,2.8,0.7,0.0,3487814.0,-0.065,-0.154,-0.006,295.5,33.6,20.81
p1,309,2020.0,10.0,2.0,20.0,30.0,33.1,2.8,0.7,0.0,3487815.0,-0.065,-0.153,-0.005,295.5,33.58,20.83
p1,310,2020.0,10.0,2.0,20.0,30.0,33.2,2.8,0.7,0.0,3487816.0,-0.066,-0.20199999999999999,-0.004,295.5,33.58,20.84
p1,311,2020.0,10.0,2.0,20.0,30.0,33.3,2.8,0.7,0.0,3487817.0,-0.067,-0.20199999999999999,-0.006,295.5,33.58,20.86
p1,312,2020.0,10.0,2.0,20.0,30.0,33.4,2.8,0.7,0.0,3487818.0,-0.066,-0.20199999999999999,-0.006,295.5,33.6,20.82
p1,313,2020.0,10.0,2.0,20.0,30.0,33.5,2.8,0.7,0.0,3487819.0,-0.149,-0.28800000000000003,0.10800000000000001,295.5,33.6,20.82
p1,314,2020.0,10.0,2.0,20.0,30.0,33.6,2.8,0.7,0.0,3487820.0,-0.149,-0.289,0.10800000000000001,295.5,33.6,20.81
p1,315,2020.0,10.0,2.0,20.0,30.0,33.7,2.8,0.7,0.0,3487821.0,-0.14800000000000002,-0.29,0.035,295.5,33.58,20.83
p1,316,2020.0,10.0,2.0,20.0,30.0,33.8,2.8,0.7,0.0,3487822.0,-0.14800000000000002,-0.29,0.036000000000000004,295.5,33.58,20.83
p1,317,2020.0,10.0,2.0,20.0,30.0,33.9,2.8,0.7,0.0,3487823.0,-0.149,-0.29,0.034,295.5,33.59,20.83
p1,318,2020.0,10.0,2.0,20.0,30.0,34.0,2.8,0.7,0.0,3487824.0,-0.13,-0.251,0.064,295.5,33.6,20.83
p1,319,2020.0,10.0,2.0,20.0,30.0,34.1,2.8,0.7,0.0,3487825.0,-0.13,-0.25,0.064,295.5,33.6,20.81
p1,320,2020.0,10.0,2.0,20.0,30.0,34.2,2.8,0.7,0.0,3487826.0,-0.085,-0.251,0.035,295.4,33.6,20.81
p1,321,2020.0,10.0,2.0,20.0,30.0,34.3,2.8,0.7,0.0,3487827.0,-0.085,-0.251,0.035,295.4,33.58,20.83
p1,322,2020.0,10.0,2.0,20.0,30.0,34.4,2.8,0.7,0.0,3487828.0,-0.086,-0.251,0.035,295.4,33.59,20.83
p1,323,2020.0,10.0,2.0,20.0,30.0,34.5,2.8,0.7,0.0,3487829.0,-0.055999999999999994,-0.14300000000000002,0.044000000000000004,295.4,33.65,20.86
p1,324,2020.0,10.0,2.0,20.0,30.0,34.6,2.8,0.7,0.0,3487830.0,-0.055999999999999994,-0.14300000000000002,0.044000000000000004,295.4,33.6,20.82
p1,325,2020.0,10.0,2.0,20.0,30.0,34.7,2.8,0.7,0.0,3487831.0,-0.017,-0.242,0.005,295.3,33.59,20.81
p1,326,2020.0,10.0,2.0,20.0,30.0,34.8,2.8,0.7,0.0,3487832.0,-0.016,-0.242,0.005,295.3,33.58,20.82
p1,327,2020.0,10.0,2.0,20.0,30.0,34.9,2.8,0.7,0.0,3487833.0,-0.018000000000000002,-0.24100000000000002,0.005,295.3,33.59,20.83
p1,328,2020.0,10.0,2.0,20.0,30.0,35.0,2.8,0.7,0.0,3487834.0,-0.018000000000000002,-0.24100000000000002,0.006,295.3,33.59,20.83
p1,329,2020.0,10.0,2.0,20.0,30.0,35.1,2.8,0.7,0.0,3487835.0,-0.017,-0.24100000000000002,0.005,295.3,33.6,20.83
p1,330,2020.0,10.0,2.0,20.0,30.0,35.2,2.8,0.7,0.0,3487836.0,-0.006999999999999999,-0.201,0.035,295.4,33.6,20.81
p1,331,2020.0,10.0,2.0,20.0,30.0,35.3,2.8,0.7,0.0,3487837.0,-0.006,-0.20199999999999999,0.035,295.4,33.58,20.82
p1,332,2020.0,10.0,2.0,20.0,30.0,35.4,2.8,0.7,0.0,3487838.0,-0.006999999999999999,-0.201,0.035,295.4,33.57,20.83
p1,333,2020.0,10.0,2.0,20.0,30.0,35.5,2.8,0.7,0.0,3487839.0,-0.067,-0.153,-0.005,295.3,33.59,20.83
p1,334,2020.0,10.0,2.0,20.0,30.0,35.6,2.8,0.7,0.0,3487840.0,-0.066,-0.153,-0.006,295.3,33.6,20.83
p1,335,2020.0,10.0,2.0,20.0,30.0,35.7,2.8,0.7,0.0,3487841.0,-0.006999999999999999,-0.201,-0.016,295.5,33.6,20.82
p1,336,2020.0,10.0,2.0,20.0,30.0,35.8,2.8,0.7,0.0,3487842.0,-0.006999999999999999,-0.203,-0.015,295.5,33.6,20.84
p1,337,2020.0,10.0,2.0,20.0,30.0,35.9,2.8,0.7,0.0,3487843.0,-0.008,-0.20199999999999999,-0.016,295.5,33.6,20.83
p1,338,2020.0,10.0,2.0,20.0,30.0,36.0,2.8,0.7,0.0,3487844.0,0.012,-0.20199999999999999,-0.034,295.5,33.58,20.84
p1,339,2020.0,10.0,2.0,20.0,30.0,36.1,2.8,0.7,0.0,3487845.0,0.012,-0.20199999999999999,-0.035,295.5,33.59,20.84
p1,340,2020.0,10.0,2.0,20.0,30.0,36.2,2.8,0.7,0.0,3487846.0,-0.018000000000000002,-0.08,-0.065,295.4,33.59,20.84
p1,341,2020.0,10.0,2.0,20.0,30.0,36.3,2.8,0.7,0.0,3487847.0,-0.018000000000000002,-0.08,-0.065,295.4,33.59,20.84
p1,342,2020.0,10.0,2.0,20.0,30.0,36.4,2.8,0.7,0.0,3487848.0,-0.018000000000000002,-0.081,-0.065,295.4,33.59,20.84
p1,343,2020.0,10.0,2.0,20.0,30.0,36.5,2.8,0.7,0.0,3487849.0,-0.008,-0.002,-0.065,295.4,33.59,20.84
p1,344,2020.0,10.0,2.0,20.0,30.0,36.6,2.8,0.7,0.0,3487850.0,-0.008,-0.002,-0.065,295.4,33.59,20.84
p1,345,2020.0,10.0,2.0,20.0,30.0,36.7,2.8,0.7,0.0,3487851.0,-0.027999999999999997,-0.002,-0.035,295.4,33.59,20.84
p1,346,2020.0,10.0,2.0,20.0,30.0,36.8,2.8,0.7,0.0,3487852.0,-0.027000000000000003,-0.002,-0.035,295.4,33.59,20.84
p1,347,2020.0,10.0,2.0,20.0,30.0,36.9,2.8,0.7,0.0,3487853.0,-0.027999999999999997,-0.002,-0.035,295.4,33.59,20.84
p1,348,2020.0,10.0,2.0,20.0,30.0,37.0,2.8,0.7,0.0,3487854.0,-0.027999999999999997,-0.002,-0.035,295.5,33.65,20.84
p1,349,2020.0,10.0,2.0,20.0,30.0,37.1,2.8,0.7,0.0,3487855.0,-0.027999999999999997,-0.002,-0.035,295.5,33.59,20.84
p1,350,2020.0,10.0,2.0,20.0,30.0,37.2,2.8,0.7,0.0,3487856.0,-0.008,-0.002,-0.065,295.5,33.59,20.84
p1,351,2020.0,10.0,2.0,20.0,30.0,37.3,2.8,0.7,0.0,3487857.0,-0.008,-0.002,-0.065,295.5,33.59,20.84
p1,352,2020.0,10.0,2.0,20.0,30.0,37.4,2.8,0.7,0.0,3487858.0,-0.008,-0.002,-0.065,295.5,33.59,20.84
p1,353,2020.0,10.0,2.0,20.0,30.0,37.5,2.8,0.7,0.0,3487859.0,-0.027999999999999997,-0.002,-0.035,295.5,33.59,20.84
p1,354,2020.0,10.0,2.0,20.0,30.0,37.6,2.8,0.7,0.0,3487860.0,-0.027999999999999997,-0.002,-0.035,295.5,33.59,20.84
p1,355,2020.0,10.0,2.0,20.0,30.0,37.7,2.8,0.7,0.0,3487861.0,-0.008,0.009000000000000001,-0.016,295.6,33.59,20.84
p1,356,2020.0,10.0,2.0,20.0,30.0,37.8,2.8,0.7,0.0,3487862.0,-0.008,0.009000000000000001,-0.016,295.6,33.59,20.84
p1,357,2020.0,10.0,2.0,20.0,30.0,37.9,2.8,0.7,0.0,3487863.0,-0.008,0.009000000000000001,-0.016,295.6,33.59,20.84
p1,358,2020.0,10.0,2.0,20.0,30.0,38.0,2.8,0.7,0.0,3487864.0,-0.008,0.009000000000000001,-0.016,295.6,33.59,20.84
p1,359,2020.0,10.0,2.0,20.0,30.0,38.1,2.8,0.7,0.0,3487865.0,-0.008,0.009000000000000001,-0.016,295.6,33.59,20.84
p1,360,2020.0,10.0,2.0,20.0,30.0,38.2,2.8,0.7,0.0,3487866.0,-0.047,0.009000000000000001,-0.006,295.5,33.59,20.84
p1,361,2020.0,10.0,2.0,20.0,30.0,38.3,2.8,0.7,0.0,3487867.0,-0.047,0.009000000000000001,-0.006,295.5,33.62,20.89
p1,362,2020.0,10.0,2.0,20.0,30.0,38.4,2.8,0.7,0.0,3487868.0,-0.047,0.009000000000000001,-0.006,295.5,33.59,20.84
p1,363,2020.0,10.0,2.0,20.0,30.0,38.5,2.8,0.7,0.0,3487869.0,-0.027000000000000003,-0.002,-0.035,295.5,33.59,20.84
p1,364,2020.0,10.0,2.0,20.0,30.0,38.6,2.8,0.7,0.0,3487870.0,-0.027999999999999997,-0.002,-0.035,295.5,33.59,20.84
