,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,289,2020.0,10.0,2.0,19.0,0.0,33.0,2.8,0.7,0.0,3434046.0,-0.027000000000000003,-0.153,0.015,295.6,34.66,20.99
p1,290,2020.0,10.0,2.0,19.0,0.0,33.1,2.8,0.7,0.0,3434047.0,-0.027000000000000003,-0.153,0.015,295.6,34.68,20.99
p1,291,2020.0,10.0,2.0,19.0,0.0,33.2,2.8,0.7,0.0,3434048.0,-0.027000000000000003,-0.153,0.015,295.6,34.71,21.03
p1,292,2020.0,10.0,2.0,19.0,0.0,33.3,2.8,0.7,0.0,3434049.0,-0.008,-0.20199999999999999,0.034,295.5,34.68,20.97
p1,293,2020.0,10.0,2.0,19.0,0.0,33.4,2.8,0.7,0.0,3434050.0,-0.006999999999999999,-0.20199999999999999,0.034,295.5,34.67,20.98
p1,294,2020.0,10.0,2.0,19.0,0.0,33.5,2.8,0.7,0.0,3434051.0,-0.006999999999999999,-0.20199999999999999,0.035,295.5,34.66,20.99
p1,295,2020.0,10.0,2.0,19.0,0.0,33.6,2.8,0.7,0.0,3434052.0,-0.006999999999999999,-0.20199999999999999,0.035,295.5,34.68,20.99
p1,296,2020.0,10.0,2.0,19.0,0.0,33.7,2.8,0.7,0.0,3434053.0,-0.008,-0.20199999999999999,0.035,295.5,34.68,20.99
p1,297,2020.0,10.0,2.0,19.0,0.0,33.8,2.8,0.7,0.0,3434054.0,-0.017,-0.24,0.005,295.5,34.68,20.97
p1,298,2020.0,10.0,2.0,19.0,0.0,33.9,2.8,0.7,0.0,3434055.0,-0.017,-0.24100000000000002,0.005,295.5,34.67,20.97
p1,299,2020.0,10.0,2.0,19.0,0.0,34.0,2.8,0.7,0.0,3434056.0,-0.017,-0.24100000000000002,0.006,295.5,34.65,20.99
p1,300,2020.0,10.0,2.0,19.0,0.0,34.1,2.8,0.7,0.0,3434057.0,-0.008,-0.24100000000000002,-0.015,295.5,34.67,21.0
p1,301,2020.0,10.0,2.0,19.0,0.0,34.2,2.8,0.7,0.0,3434058.0,-0.008,-0.24100000000000002,-0.016,295.5,34.68,20.99
p1,302,2020.0,10.0,2.0,19.0,0.0,34.3,2.8,0.7,0.0,3434059.0,-0.008,-0.153,-0.006,295.6,34.69,20.97
p1,303,2020.0,10.0,2.0,19.0,0.0,34.4,2.8,0.7,0.0,3434060.0,-0.006999999999999999,-0.153,-0.006,295.6,34.7,20.98
p1,304,2020.0,10.0,2.0,19.0,0.0,34.5,2.8,0.7,0.0,3434061.0,-0.006999999999999999,-0.154,-0.006,295.6,34.66,20.99
p1,305,2020.0,10.0,2.0,19.0,0.0,34.6,2.8,0.7,0.0,3434062.0,-0.008,-0.153,-0.005,295.6,34.67,20.99
p1,306,2020.0,10.0,2.0,19.0,0.0,34.7,2.8,0.7,0.0,3434063.0,-0.008,-0.153,-0.006,295.6,34.68,20.99
p1,307,2020.0,10.0,2.0,19.0,0.0,34.8,2.8,0.7,0.0,3434064.0,-0.008,-0.154,-0.006,295.6,34.68,20.98
p1,308,2020.0,10.0,2.0,19.0,0.0,34.9,2.8,0.7,0.0,3434065.0,-0.008,-0.154,-0.006,295.6,34.67,20.97
p1,309,2020.0,10.0,2.0,19.0,0.0,35.0,2.8,0.7,0.0,3434066.0,-0.008,-0.154,-0.005,295.6,34.66,20.99
