,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,341,2020.0,10.0,3.0,2.0,30.0,52.7,2.8,0.7,0.0,3699144.0,-0.017,-0.24100000000000002,0.157,294.4,33.89,19.32
p1,342,2020.0,10.0,3.0,2.0,30.0,52.8,2.8,0.7,0.0,3699145.0,-0.016,-0.239,0.157,294.4,33.83,19.31
p1,343,2020.0,10.0,3.0,2.0,30.0,52.9,2.8,0.7,0.0,3699146.0,0.002,-0.163,0.13699999999999998,294.3,33.86,19.34
p1,344,2020.0,10.0,3.0,2.0,30.0,53.0,2.8,0.7,0.0,3699147.0,0.002,-0.163,0.13699999999999998,294.3,33.87,19.32
p1,345,2020.0,10.0,3.0,2.0,30.0,53.1,2.8,0.7,0.0,3699148.0,-0.004,-0.071,0.139,294.2,33.86,19.32
p1,346,2020.0,10.0,3.0,2.0,30.0,53.2,2.8,0.7,0.0,3699149.0,-0.008,-0.07,0.138,294.2,33.87,19.33
p1,347,2020.0,10.0,3.0,2.0,30.0,53.3,2.8,0.7,0.0,3699150.0,-0.008,-0.07,0.13699999999999998,294.2,33.88,19.33
p1,348,2020.0,10.0,3.0,2.0,30.0,53.4,2.8,0.7,0.0,3699151.0,0.051,-0.07,0.10800000000000001,294.2,33.88,19.32
p1,349,2020.0,10.0,3.0,2.0,30.0,53.5,2.8,0.7,0.0,3699152.0,0.052000000000000005,-0.069,0.10800000000000001,294.2,33.88,19.31
p1,350,2020.0,10.0,3.0,2.0,30.0,53.6,2.8,0.7,0.0,3699153.0,0.022000000000000002,-0.032,0.083,294.2,33.88,19.31
p1,351,2020.0,10.0,3.0,2.0,30.0,53.7,2.8,0.7,0.0,3699154.0,0.023,-0.031,0.084,294.2,33.85,19.33
p1,352,2020.0,10.0,3.0,2.0,30.0,53.8,2.8,0.7,0.0,3699155.0,0.022000000000000002,-0.031,0.084,294.2,33.86,19.33
p1,353,2020.0,10.0,3.0,2.0,30.0,53.9,2.8,0.7,0.0,3699156.0,0.06,-0.031,0.064,294.2,33.88,19.33
p1,354,2020.0,10.0,3.0,2.0,30.0,54.0,2.8,0.7,0.0,3699157.0,0.061,-0.031,0.064,294.2,33.91,19.38
