,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,291,2020.0,10.0,3.0,6.0,0.0,35.4,2.8,0.7,0.0,3824060.0,0.002,-0.192,0.006,293.1,32.61,18.63
p1,292,2020.0,10.0,3.0,6.0,0.0,35.5,2.8,0.7,0.0,3824061.0,-0.008,-0.19,0.035,293.1,32.63,18.63
p1,293,2020.0,10.0,3.0,6.0,0.0,35.6,2.8,0.7,0.0,3824062.0,-0.006999999999999999,-0.192,0.035,293.1,32.63,18.62
p1,294,2020.0,10.0,3.0,6.0,0.0,35.7,2.8,0.7,0.0,3824063.0,-0.037000000000000005,-0.152,-0.006,293.1,32.62,18.61
p1,295,2020.0,10.0,3.0,6.0,0.0,35.8,2.8,0.7,0.0,3824064.0,-0.037000000000000005,-0.154,-0.006,293.1,32.61,18.61
p1,296,2020.0,10.0,3.0,6.0,0.0,35.9,2.8,0.7,0.0,3824065.0,-0.036000000000000004,-0.154,-0.006,293.1,32.66,18.62
p1,297,2020.0,10.0,3.0,6.0,0.0,36.0,2.8,0.7,0.0,3824066.0,-0.006999999999999999,-0.153,-0.004,293.1,32.59,18.63
p1,298,2020.0,10.0,3.0,6.0,0.0,36.1,2.8,0.7,0.0,3824067.0,-0.008,-0.153,-0.005,293.1,32.6,18.63
p1,299,2020.0,10.0,3.0,6.0,0.0,36.2,2.8,0.7,0.0,3824068.0,-0.038,-0.153,-0.005,293.1,32.62,18.63
p1,300,2020.0,10.0,3.0,6.0,0.0,36.3,2.8,0.7,0.0,3824069.0,-0.037000000000000005,-0.153,-0.005,293.1,32.62,18.62
p1,301,2020.0,10.0,3.0,6.0,0.0,36.4,2.8,0.7,0.0,3824070.0,-0.036000000000000004,-0.153,-0.006,293.1,32.62,18.62
p1,302,2020.0,10.0,3.0,6.0,0.0,36.5,2.8,0.7,0.0,3824071.0,-0.027000000000000003,-0.23,0.006,293.2,32.62,18.61
p1,303,2020.0,10.0,3.0,6.0,0.0,36.6,2.8,0.7,0.0,3824072.0,-0.026000000000000002,-0.23199999999999998,0.005,293.2,32.61,18.61
p1,304,2020.0,10.0,3.0,6.0,0.0,36.7,2.8,0.7,0.0,3824073.0,-0.026000000000000002,-0.23199999999999998,0.005,293.2,32.6,18.62
p1,305,2020.0,10.0,3.0,6.0,0.0,36.8,2.8,0.7,0.0,3824074.0,-0.026000000000000002,-0.231,0.006,293.2,32.59,18.63
p1,306,2020.0,10.0,3.0,6.0,0.0,36.9,2.8,0.7,0.0,3824075.0,-0.027999999999999997,-0.231,0.006,293.2,32.6,18.63
p1,307,2020.0,10.0,3.0,6.0,0.0,37.0,2.8,0.7,0.0,3824076.0,-0.008,-0.192,0.035,293.2,32.61,18.63
p1,308,2020.0,10.0,3.0,6.0,0.0,37.1,2.8,0.7,0.0,3824077.0,-0.006999999999999999,-0.191,0.035,293.2,32.62,18.62
p1,309,2020.0,10.0,3.0,6.0,0.0,37.2,2.8,0.7,0.0,3824078.0,-0.057,-0.191,-0.006,293.2,32.64,18.65
