,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,341,2020.0,10.0,3.0,5.0,0.0,35.6,2.8,0.7,0.0,3788564.0,-0.055,-0.124,0.14800000000000002,293.8,33.01,18.89
p1,342,2020.0,10.0,3.0,5.0,0.0,35.7,2.8,0.7,0.0,3788565.0,-0.057,-0.122,0.147,293.8,33.02,18.9
p1,343,2020.0,10.0,3.0,5.0,0.0,35.8,2.8,0.7,0.0,3788566.0,-0.037000000000000005,-0.163,0.084,293.9,33.05,18.88
p1,344,2020.0,10.0,3.0,5.0,0.0,35.9,2.8,0.7,0.0,3788567.0,-0.036000000000000004,-0.162,0.084,293.9,33.03,18.87
p1,345,2020.0,10.0,3.0,5.0,0.0,36.0,2.8,0.7,0.0,3788568.0,-0.037000000000000005,-0.163,0.083,293.9,33.01,18.88
p1,346,2020.0,10.0,3.0,5.0,0.0,36.1,2.8,0.7,0.0,3788569.0,-0.13,-0.002,0.147,293.8,33.01,18.88
p1,347,2020.0,10.0,3.0,5.0,0.0,36.2,2.8,0.7,0.0,3788570.0,-0.13,-0.002,0.147,293.8,33.01,18.88
p1,348,2020.0,10.0,3.0,5.0,0.0,36.3,2.8,0.7,0.0,3788571.0,-0.096,0.009000000000000001,0.09300000000000001,293.9,33.01,18.88
p1,349,2020.0,10.0,3.0,5.0,0.0,36.4,2.8,0.7,0.0,3788572.0,-0.096,0.009000000000000001,0.09300000000000001,293.9,33.01,18.88
p1,350,2020.0,10.0,3.0,5.0,0.0,36.5,2.8,0.7,0.0,3788573.0,-0.096,0.009000000000000001,0.09300000000000001,293.9,33.01,18.88
p1,351,2020.0,10.0,3.0,5.0,0.0,36.6,2.8,0.7,0.0,3788574.0,-0.037000000000000005,0.111,0.025,294.0,33.01,18.88
p1,352,2020.0,10.0,3.0,5.0,0.0,36.7,2.8,0.7,0.0,3788575.0,-0.037000000000000005,0.11199999999999999,0.025,294.0,33.01,18.88
p1,353,2020.0,10.0,3.0,5.0,0.0,36.8,2.8,0.7,0.0,3788576.0,-0.008,0.09699999999999999,0.044000000000000004,293.9,33.01,18.88
p1,354,2020.0,10.0,3.0,5.0,0.0,36.9,2.8,0.7,0.0,3788577.0,-0.008,0.09699999999999999,0.044000000000000004,293.9,33.01,18.88
p1,355,2020.0,10.0,3.0,5.0,0.0,37.0,2.8,0.7,0.0,3788578.0,-0.008,0.09699999999999999,0.044000000000000004,293.9,33.01,18.88
p1,356,2020.0,10.0,3.0,5.0,0.0,37.1,2.8,0.7,0.0,3788579.0,-0.027000000000000003,0.048,0.09300000000000001,293.9,33.01,18.88
p1,357,2020.0,10.0,3.0,5.0,0.0,37.2,2.8,0.7,0.0,3788580.0,-0.027000000000000003,0.048,0.09300000000000001,293.9,33.01,18.88
p1,358,2020.0,10.0,3.0,5.0,0.0,37.3,2.8,0.7,0.0,3788581.0,-0.057,0.009000000000000001,0.07400000000000001,293.9,33.01,18.88
p1,359,2020.0,10.0,3.0,5.0,0.0,37.4,2.8,0.7,0.0,3788582.0,-0.057,0.009000000000000001,0.07400000000000001,293.9,33.01,18.88
