,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,341,2020.0,10.0,8.0,8.0,30.0,42.2,2.8,0.7,0.0,8014171.0,-0.047,-0.124,-0.005,295.2,32.94,20.92
p1,342,2020.0,10.0,8.0,8.0,30.0,42.3,2.8,0.7,0.0,8014172.0,-0.047,-0.125,-0.006,295.2,32.94,20.92
p1,343,2020.0,10.0,8.0,8.0,30.0,42.4,2.8,0.7,0.0,8014173.0,-0.046,-0.124,-0.006,295.2,32.92,20.93
p1,344,2020.0,10.0,8.0,8.0,30.0,42.5,2.8,0.7,0.0,8014174.0,-0.085,-0.124,0.006,295.2,32.93,20.93
p1,345,2020.0,10.0,8.0,8.0,30.0,42.6,2.8,0.7,0.0,8014175.0,-0.085,-0.124,0.005,295.2,32.94,20.93
p1,346,2020.0,10.0,8.0,8.0,30.0,42.7,2.8,0.7,0.0,8014176.0,-0.006999999999999999,-0.114,-0.016,295.2,32.94,20.91
p1,347,2020.0,10.0,8.0,8.0,30.0,42.8,2.8,0.7,0.0,8014177.0,-0.006,-0.115,-0.015,295.2,32.93,20.91
p1,348,2020.0,10.0,8.0,8.0,30.0,42.9,2.8,0.7,0.0,8014178.0,-0.006999999999999999,-0.115,-0.015,295.2,32.95,20.92
p1,349,2020.0,10.0,8.0,8.0,30.0,43.0,2.8,0.7,0.0,8014179.0,-0.027000000000000003,-0.08,-0.035,295.3,32.93,20.92
p1,350,2020.0,10.0,8.0,8.0,30.0,43.1,2.8,0.7,0.0,8014180.0,-0.027000000000000003,-0.08,-0.035,295.3,32.93,20.92
p1,351,2020.0,10.0,8.0,8.0,30.0,43.2,2.8,0.7,0.0,8014181.0,-0.027999999999999997,0.048,-0.035,295.3,32.93,20.92
p1,352,2020.0,10.0,8.0,8.0,30.0,43.3,2.8,0.7,0.0,8014182.0,-0.027000000000000003,0.048,-0.035,295.3,32.93,20.92
p1,353,2020.0,10.0,8.0,8.0,30.0,43.4,2.8,0.7,0.0,8014183.0,-0.027000000000000003,0.048,-0.035,295.3,32.93,20.92
p1,354,2020.0,10.0,8.0,8.0,30.0,43.5,2.8,0.7,0.0,8014184.0,-0.027999999999999997,0.048,-0.035,295.3,32.93,20.92
p1,355,2020.0,10.0,8.0,8.0,30.0,43.6,2.8,0.7,0.0,8014185.0,-0.027000000000000003,0.048,-0.035,295.3,32.93,20.92
p1,356,2020.0,10.0,8.0,8.0,30.0,43.7,2.8,0.7,0.0,8014186.0,-0.027000000000000003,0.048,-0.035,295.3,32.93,20.92
p1,357,2020.0,10.0,8.0,8.0,30.0,43.8,2.8,0.7,0.0,8014187.0,-0.027000000000000003,0.048,-0.035,295.3,32.93,20.92
p1,358,2020.0,10.0,8.0,8.0,30.0,43.9,2.8,0.7,0.0,8014188.0,-0.027999999999999997,0.048,-0.035,295.3,32.93,20.93
p1,359,2020.0,10.0,8.0,8.0,30.0,44.0,2.8,0.7,0.0,8014189.0,-0.008,0.009000000000000001,-0.016,295.2,32.97,20.92
p1,360,2020.0,10.0,8.0,8.0,30.0,44.1,2.8,0.7,0.0,8014190.0,-0.008,0.009000000000000001,-0.016,295.2,32.93,20.92
p1,361,2020.0,10.0,8.0,8.0,30.0,44.2,2.8,0.7,0.0,8014191.0,-0.008,0.009000000000000001,-0.016,295.2,32.92,20.92
p1,362,2020.0,10.0,8.0,8.0,30.0,44.3,2.8,0.7,0.0,8014192.0,-0.008,0.009000000000000001,-0.016,295.2,32.92,20.92
p1,363,2020.0,10.0,8.0,8.0,30.0,44.4,2.8,0.7,0.0,8014193.0,-0.008,0.009000000000000001,-0.016,295.2,32.92,20.92
p1,364,2020.0,10.0,8.0,8.0,30.0,44.5,2.8,0.7,0.0,8014194.0,-0.008,0.009000000000000001,-0.016,295.2,32.91,20.92
p1,365,2020.0,10.0,8.0,8.0,30.0,44.6,2.8,0.7,0.0,8014195.0,-0.008,0.009000000000000001,-0.016,295.2,32.91,20.92
p1,366,2020.0,10.0,8.0,8.0,30.0,44.7,2.8,0.7,0.0,8014196.0,-0.008,0.009000000000000001,-0.016,295.2,32.91,20.92
p1,367,2020.0,10.0,8.0,8.0,30.0,44.8,2.8,0.7,0.0,8014197.0,-0.008,0.009000000000000001,-0.016,295.2,32.91,20.92
p1,368,2020.0,10.0,8.0,8.0,30.0,44.9,2.8,0.7,0.0,8014198.0,-0.008,0.009000000000000001,-0.016,295.2,32.91,20.92
p1,369,2020.0,10.0,8.0,8.0,30.0,45.0,2.8,0.7,0.0,8014199.0,-0.008,0.009000000000000001,-0.016,295.2,32.91,20.92
p1,370,2020.0,10.0,8.0,8.0,30.0,45.1,2.8,0.7,0.0,8014200.0,-0.008,0.009000000000000001,-0.016,295.2,32.91,20.92
p1,371,2020.0,10.0,8.0,8.0,30.0,45.2,2.8,0.7,0.0,8014201.0,-0.008,0.009000000000000001,-0.016,295.2,32.91,20.92
p1,372,2020.0,10.0,8.0,8.0,30.0,45.3,2.8,0.7,0.0,8014202.0,-0.008,0.009000000000000001,-0.016,295.2,32.94,20.98
p1,373,2020.0,10.0,8.0,8.0,30.0,45.4,2.8,0.7,0.0,8014203.0,-0.008,0.009000000000000001,-0.015,295.2,32.91,20.92
p1,374,2020.0,10.0,8.0,8.0,30.0,45.5,2.8,0.7,0.0,8014204.0,-0.027000000000000003,-0.002,0.025,295.3,32.91,20.92
