,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,292,2020.0,10.0,2.0,17.0,31.0,30.7,2.8,0.7,0.0,3380761.0,-0.17800000000000002,-0.193,0.083,295.8,34.22,21.49
p1,293,2020.0,10.0,2.0,17.0,31.0,30.8,2.8,0.7,0.0,3380762.0,-0.16899999999999998,-0.07,0.015,296.0,34.22,21.52
p1,294,2020.0,10.0,2.0,17.0,31.0,30.9,2.8,0.7,0.0,3380763.0,-0.16899999999999998,-0.071,0.015,296.0,34.24,21.51
p1,295,2020.0,10.0,2.0,17.0,31.0,31.0,2.8,0.7,0.0,3380764.0,-0.16899999999999998,-0.07,0.015,296.0,34.24,21.49
p1,296,2020.0,10.0,2.0,17.0,31.0,31.1,2.8,0.7,0.0,3380765.0,-0.276,-0.042,-0.084,295.9,34.22,21.51
p1,297,2020.0,10.0,2.0,17.0,31.0,31.2,2.8,0.7,0.0,3380766.0,-0.276,-0.040999999999999995,-0.084,295.9,34.23,21.51
p1,298,2020.0,10.0,2.0,17.0,31.0,31.3,2.8,0.7,0.0,3380767.0,-0.237,-0.051,-0.10400000000000001,295.9,34.24,21.54
p1,299,2020.0,10.0,2.0,17.0,31.0,31.4,2.8,0.7,0.0,3380768.0,-0.237,-0.051,-0.10400000000000001,295.9,34.23,21.49
p1,300,2020.0,10.0,2.0,17.0,31.0,31.5,2.8,0.7,0.0,3380769.0,-0.237,-0.051,-0.10400000000000001,295.9,34.22,21.51
p1,301,2020.0,10.0,2.0,17.0,31.0,31.6,2.8,0.7,0.0,3380770.0,-0.179,-0.07,-0.10300000000000001,295.8,34.24,21.51
p1,302,2020.0,10.0,2.0,17.0,31.0,31.7,2.8,0.7,0.0,3380771.0,-0.179,-0.07,-0.10400000000000001,295.8,34.23,21.5
p1,303,2020.0,10.0,2.0,17.0,31.0,31.8,2.8,0.7,0.0,3380772.0,-0.149,-0.124,-0.157,295.8,34.21,21.51
p1,304,2020.0,10.0,2.0,17.0,31.0,31.9,2.8,0.7,0.0,3380773.0,-0.15,-0.125,-0.157,295.8,34.23,21.51
p1,305,2020.0,10.0,2.0,17.0,31.0,32.0,2.8,0.7,0.0,3380774.0,-0.15,-0.124,-0.157,295.8,34.24,21.5
