,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,342,2020.0,10.0,2.0,16.0,30.0,37.5,2.8,0.7,0.0,3344487.0,0.002,-0.193,0.005,296.2,33.0,21.99
p1,343,2020.0,10.0,2.0,16.0,30.0,37.6,2.8,0.7,0.0,3344488.0,0.002,-0.192,0.005,296.2,33.0,21.98
p1,344,2020.0,10.0,2.0,16.0,30.0,37.7,2.8,0.7,0.0,3344489.0,-0.008,-0.154,-0.006,296.3,32.98,21.98
p1,345,2020.0,10.0,2.0,16.0,30.0,37.8,2.8,0.7,0.0,3344490.0,-0.008,-0.153,-0.005,296.3,32.99,21.99
p1,346,2020.0,10.0,2.0,16.0,30.0,37.9,2.8,0.7,0.0,3344491.0,-0.008,-0.154,-0.005,296.3,32.99,21.99
p1,347,2020.0,10.0,2.0,16.0,30.0,38.0,2.8,0.7,0.0,3344492.0,0.022000000000000002,-0.114,0.025,296.2,33.0,21.98
p1,348,2020.0,10.0,2.0,16.0,30.0,38.1,2.8,0.7,0.0,3344493.0,0.023,-0.114,0.025,296.2,32.99,21.98
p1,349,2020.0,10.0,2.0,16.0,30.0,38.2,2.8,0.7,0.0,3344494.0,-0.006999999999999999,-0.153,-0.006,296.3,32.97,21.99
p1,350,2020.0,10.0,2.0,16.0,30.0,38.3,2.8,0.7,0.0,3344495.0,-0.008,-0.154,-0.006,296.3,33.0,21.99
p1,351,2020.0,10.0,2.0,16.0,30.0,38.4,2.8,0.7,0.0,3344496.0,-0.008,-0.153,-0.006,296.3,33.06,22.02
p1,352,2020.0,10.0,2.0,16.0,30.0,38.5,2.8,0.7,0.0,3344497.0,0.023,-0.115,0.025,296.2,32.97,21.98
p1,353,2020.0,10.0,2.0,16.0,30.0,38.6,2.8,0.7,0.0,3344498.0,0.022000000000000002,-0.115,0.025,296.2,32.99,21.98
p1,354,2020.0,10.0,2.0,16.0,30.0,38.7,2.8,0.7,0.0,3344499.0,-0.077,0.057,0.044000000000000004,296.2,32.99,21.98
p1,355,2020.0,10.0,2.0,16.0,30.0,38.8,2.8,0.7,0.0,3344500.0,-0.077,0.057,0.044000000000000004,296.2,32.99,21.98
p1,356,2020.0,10.0,2.0,16.0,30.0,38.9,2.8,0.7,0.0,3344501.0,-0.077,0.057,0.044000000000000004,296.2,32.99,21.98
p1,357,2020.0,10.0,2.0,16.0,30.0,39.0,2.8,0.7,0.0,3344502.0,0.012,0.077,0.015,296.2,32.99,21.98
p1,358,2020.0,10.0,2.0,16.0,30.0,39.1,2.8,0.7,0.0,3344503.0,0.012,0.077,0.015,296.2,32.99,21.98
p1,359,2020.0,10.0,2.0,16.0,30.0,39.2,2.8,0.7,0.0,3344504.0,-0.008,0.038,-0.006,296.2,32.99,21.98
p1,360,2020.0,10.0,2.0,16.0,30.0,39.3,2.8,0.7,0.0,3344505.0,-0.008,0.038,-0.006,296.2,32.99,21.98
p1,361,2020.0,10.0,2.0,16.0,30.0,39.4,2.8,0.7,0.0,3344506.0,-0.008,0.038,-0.006,296.2,32.99,21.98
p1,362,2020.0,10.0,2.0,16.0,30.0,39.5,2.8,0.7,0.0,3344507.0,0.012,0.077,0.015,296.2,32.99,21.98
p1,363,2020.0,10.0,2.0,16.0,30.0,39.6,2.8,0.7,0.0,3344508.0,0.012,0.077,0.015,296.2,32.99,21.98
p1,364,2020.0,10.0,2.0,16.0,30.0,39.7,2.8,0.7,0.0,3344509.0,0.012,0.008,0.025,296.2,32.99,22.01
p1,365,2020.0,10.0,2.0,16.0,30.0,39.8,2.8,0.7,0.0,3344510.0,0.012,0.009000000000000001,0.025,296.2,32.99,21.98
p1,366,2020.0,10.0,2.0,16.0,30.0,39.9,2.8,0.7,0.0,3344511.0,0.012,0.009000000000000001,0.024,296.2,32.99,21.98
p1,367,2020.0,10.0,2.0,16.0,30.0,40.0,2.8,0.7,0.0,3344512.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,368,2020.0,10.0,2.0,16.0,30.0,40.1,2.8,0.7,0.0,3344513.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,369,2020.0,10.0,2.0,16.0,30.0,40.2,2.8,0.7,0.0,3344514.0,-0.009000000000000001,-0.002,-0.006,296.3,32.99,21.98
p1,370,2020.0,10.0,2.0,16.0,30.0,40.3,2.8,0.7,0.0,3344515.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,371,2020.0,10.0,2.0,16.0,30.0,40.4,2.8,0.7,0.0,3344516.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,372,2020.0,10.0,2.0,16.0,30.0,40.5,2.8,0.7,0.0,3344517.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,373,2020.0,10.0,2.0,16.0,30.0,40.6,2.8,0.7,0.0,3344518.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,374,2020.0,10.0,2.0,16.0,30.0,40.7,2.8,0.7,0.0,3344519.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,375,2020.0,10.0,2.0,16.0,30.0,40.8,2.8,0.7,0.0,3344520.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,376,2020.0,10.0,2.0,16.0,30.0,40.9,2.8,0.7,0.0,3344521.0,-0.008,-0.002,-0.006,296.3,33.04,22.01
p1,377,2020.0,10.0,2.0,16.0,30.0,41.0,2.8,0.7,0.0,3344522.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,378,2020.0,10.0,2.0,16.0,30.0,41.1,2.8,0.7,0.0,3344523.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,379,2020.0,10.0,2.0,16.0,30.0,41.2,2.8,0.7,0.0,3344524.0,0.012,0.008,0.024,296.2,32.99,21.98
p1,380,2020.0,10.0,2.0,16.0,30.0,41.3,2.8,0.7,0.0,3344525.0,0.012,0.008,0.024,296.2,32.99,21.98
p1,381,2020.0,10.0,2.0,16.0,30.0,41.4,2.8,0.7,0.0,3344526.0,0.012,0.009000000000000001,0.025,296.2,32.99,21.98
p1,382,2020.0,10.0,2.0,16.0,30.0,41.5,2.8,0.7,0.0,3344527.0,-0.008,-0.002,-0.006,296.2,32.99,21.98
p1,383,2020.0,10.0,2.0,16.0,30.0,41.6,2.8,0.7,0.0,3344528.0,-0.008,-0.002,-0.006,296.2,32.99,21.98
p1,384,2020.0,10.0,2.0,16.0,30.0,41.7,2.8,0.7,0.0,3344529.0,0.012,-0.040999999999999995,0.025,296.2,32.99,21.98
p1,385,2020.0,10.0,2.0,16.0,30.0,41.8,2.8,0.7,0.0,3344530.0,0.012,-0.040999999999999995,0.024,296.2,32.99,21.98
p1,386,2020.0,10.0,2.0,16.0,30.0,41.9,2.8,0.7,0.0,3344531.0,0.012,-0.040999999999999995,0.024,296.2,32.99,21.98
p1,387,2020.0,10.0,2.0,16.0,30.0,42.0,2.8,0.7,0.0,3344532.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,388,2020.0,10.0,2.0,16.0,30.0,42.1,2.8,0.7,0.0,3344533.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,389,2020.0,10.0,2.0,16.0,30.0,42.2,2.8,0.7,0.0,3344534.0,-0.008,-0.002,-0.006,296.3,32.99,22.01
p1,390,2020.0,10.0,2.0,16.0,30.0,42.3,2.8,0.7,0.0,3344535.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,391,2020.0,10.0,2.0,16.0,30.0,42.4,2.8,0.7,0.0,3344536.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,392,2020.0,10.0,2.0,16.0,30.0,42.5,2.8,0.7,0.0,3344537.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,393,2020.0,10.0,2.0,16.0,30.0,42.6,2.8,0.7,0.0,3344538.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,394,2020.0,10.0,2.0,16.0,30.0,42.7,2.8,0.7,0.0,3344539.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,395,2020.0,10.0,2.0,16.0,30.0,42.8,2.8,0.7,0.0,3344540.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,396,2020.0,10.0,2.0,16.0,30.0,42.9,2.8,0.7,0.0,3344541.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,397,2020.0,10.0,2.0,16.0,30.0,43.0,2.8,0.7,0.0,3344542.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,398,2020.0,10.0,2.0,16.0,30.0,43.1,2.8,0.7,0.0,3344543.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,399,2020.0,10.0,2.0,16.0,30.0,43.2,2.8,0.7,0.0,3344544.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,400,2020.0,10.0,2.0,16.0,30.0,43.3,2.8,0.7,0.0,3344545.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,401,2020.0,10.0,2.0,16.0,30.0,43.4,2.8,0.7,0.0,3344546.0,-0.008,-0.002,-0.006,296.3,33.04,21.98
p1,402,2020.0,10.0,2.0,16.0,30.0,43.5,2.8,0.7,0.0,3344547.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,403,2020.0,10.0,2.0,16.0,30.0,43.6,2.8,0.7,0.0,3344548.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,404,2020.0,10.0,2.0,16.0,30.0,43.7,2.8,0.7,0.0,3344549.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,405,2020.0,10.0,2.0,16.0,30.0,43.8,2.8,0.7,0.0,3344550.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,406,2020.0,10.0,2.0,16.0,30.0,43.9,2.8,0.7,0.0,3344551.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,407,2020.0,10.0,2.0,16.0,30.0,44.0,2.8,0.7,0.0,3344552.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,408,2020.0,10.0,2.0,16.0,30.0,44.1,2.8,0.7,0.0,3344553.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,409,2020.0,10.0,2.0,16.0,30.0,44.2,2.8,0.7,0.0,3344554.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,410,2020.0,10.0,2.0,16.0,30.0,44.3,2.8,0.7,0.0,3344555.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,411,2020.0,10.0,2.0,16.0,30.0,44.4,2.8,0.7,0.0,3344556.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,412,2020.0,10.0,2.0,16.0,30.0,44.5,2.8,0.7,0.0,3344557.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,413,2020.0,10.0,2.0,16.0,30.0,44.6,2.8,0.7,0.0,3344558.0,-0.008,-0.002,-0.006,296.3,32.99,21.98
p1,414,2020.0,10.0,2.0,16.0,30.0,44.7,2.8,0.7,0.0,3344559.0,-0.027999999999999997,-0.002,0.025,296.3,33.02,22.02
p1,415,2020.0,10.0,2.0,16.0,30.0,44.8,2.8,0.7,0.0,3344560.0,-0.027999999999999997,-0.002,0.024,296.3,32.99,21.98
p1,416,2020.0,10.0,2.0,16.0,30.0,44.9,2.8,0.7,0.0,3344561.0,-0.027999999999999997,-0.002,0.024,296.3,32.99,21.97
p1,417,2020.0,10.0,2.0,16.0,30.0,45.0,2.8,0.7,0.0,3344562.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.97
p1,418,2020.0,10.0,2.0,16.0,30.0,45.1,2.8,0.7,0.0,3344563.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.97
p1,419,2020.0,10.0,2.0,16.0,30.0,45.2,2.8,0.7,0.0,3344564.0,-0.027999999999999997,-0.002,0.024,296.3,32.99,21.97
p1,420,2020.0,10.0,2.0,16.0,30.0,45.3,2.8,0.7,0.0,3344565.0,-0.027999999999999997,-0.002,0.024,296.3,32.99,21.97
p1,421,2020.0,10.0,2.0,16.0,30.0,45.4,2.8,0.7,0.0,3344566.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.97
p1,422,2020.0,10.0,2.0,16.0,30.0,45.5,2.8,0.7,0.0,3344567.0,-0.027999999999999997,-0.002,0.024,296.3,32.99,21.97
p1,423,2020.0,10.0,2.0,16.0,30.0,45.6,2.8,0.7,0.0,3344568.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,424,2020.0,10.0,2.0,16.0,30.0,45.7,2.8,0.7,0.0,3344569.0,-0.027999999999999997,-0.002,0.024,296.3,32.99,21.96
p1,425,2020.0,10.0,2.0,16.0,30.0,45.8,2.8,0.7,0.0,3344570.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,426,2020.0,10.0,2.0,16.0,30.0,45.9,2.8,0.7,0.0,3344571.0,-0.027999999999999997,-0.002,0.025,296.3,33.01,21.96
p1,427,2020.0,10.0,2.0,16.0,30.0,46.0,2.8,0.7,0.0,3344572.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,428,2020.0,10.0,2.0,16.0,30.0,46.1,2.8,0.7,0.0,3344573.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,429,2020.0,10.0,2.0,16.0,30.0,46.2,2.8,0.7,0.0,3344574.0,-0.027999999999999997,-0.002,0.024,296.3,32.99,21.96
p1,430,2020.0,10.0,2.0,16.0,30.0,46.3,2.8,0.7,0.0,3344575.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,431,2020.0,10.0,2.0,16.0,30.0,46.4,2.8,0.7,0.0,3344576.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,432,2020.0,10.0,2.0,16.0,30.0,46.5,2.8,0.7,0.0,3344577.0,-0.008,0.009000000000000001,0.044000000000000004,296.2,32.99,21.96
p1,433,2020.0,10.0,2.0,16.0,30.0,46.6,2.8,0.7,0.0,3344578.0,-0.008,0.008,0.044000000000000004,296.2,32.99,21.96
p1,434,2020.0,10.0,2.0,16.0,30.0,46.7,2.8,0.7,0.0,3344579.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,435,2020.0,10.0,2.0,16.0,30.0,46.8,2.8,0.7,0.0,3344580.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,436,2020.0,10.0,2.0,16.0,30.0,46.9,2.8,0.7,0.0,3344581.0,-0.027999999999999997,-0.002,0.025,296.3,32.99,21.96
p1,437,2020.0,10.0,2.0,16.0,30.0,47.0,2.8,0.7,0.0,3344582.0,-0.008,0.009000000000000001,0.044000000000000004,296.3,32.99,21.96
p1,438,2020.0,10.0,2.0,16.0,30.0,47.1,2.8,0.7,0.0,3344583.0,-0.008,0.008,0.044000000000000004,296.3,32.99,21.96
p1,439,2020.0,10.0,2.0,16.0,30.0,47.2,2.8,0.7,0.0,3344584.0,-0.027999999999999997,0.047,0.025,296.3,33.02,22.02
p1,440,2020.0,10.0,2.0,16.0,30.0,47.3,2.8,0.7,0.0,3344585.0,-0.027999999999999997,0.047,0.025,296.3,32.99,21.96
p1,441,2020.0,10.0,2.0,16.0,30.0,47.4,2.8,0.7,0.0,3344586.0,-0.027999999999999997,0.047,0.024,296.3,32.99,21.96
p1,442,2020.0,10.0,2.0,16.0,30.0,47.5,2.8,0.7,0.0,3344587.0,-0.008,0.008,0.044000000000000004,296.3,32.99,21.96
p1,443,2020.0,10.0,2.0,16.0,30.0,47.6,2.8,0.7,0.0,3344588.0,-0.008,0.008,0.044000000000000004,296.3,32.99,21.96
p1,444,2020.0,10.0,2.0,16.0,30.0,47.7,2.8,0.7,0.0,3344589.0,-0.027999999999999997,-0.002,0.024,296.2,32.99,21.96
p1,445,2020.0,10.0,2.0,16.0,30.0,47.8,2.8,0.7,0.0,3344590.0,-0.027999999999999997,-0.002,0.025,296.2,32.99,21.96
p1,446,2020.0,10.0,2.0,16.0,30.0,47.9,2.8,0.7,0.0,3344591.0,-0.027999999999999997,-0.002,0.025,296.2,32.99,21.96
p1,447,2020.0,10.0,2.0,16.0,30.0,48.0,2.8,0.7,0.0,3344592.0,-0.047,0.009000000000000001,-0.006,296.2,32.99,21.96
p1,448,2020.0,10.0,2.0,16.0,30.0,48.1,2.8,0.7,0.0,3344593.0,-0.047,0.009000000000000001,-0.006,296.2,32.99,21.96
p1,449,2020.0,10.0,2.0,16.0,30.0,48.2,2.8,0.7,0.0,3344594.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,450,2020.0,10.0,2.0,16.0,30.0,48.3,2.8,0.7,0.0,3344595.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,451,2020.0,10.0,2.0,16.0,30.0,48.4,2.8,0.7,0.0,3344596.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,452,2020.0,10.0,2.0,16.0,30.0,48.5,2.8,0.7,0.0,3344597.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,453,2020.0,10.0,2.0,16.0,30.0,48.6,2.8,0.7,0.0,3344598.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,454,2020.0,10.0,2.0,16.0,30.0,48.7,2.8,0.7,0.0,3344599.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,455,2020.0,10.0,2.0,16.0,30.0,48.8,2.8,0.7,0.0,3344600.0,-0.047,0.009000000000000001,-0.006,296.2,32.99,21.96
p1,456,2020.0,10.0,2.0,16.0,30.0,48.9,2.8,0.7,0.0,3344601.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,457,2020.0,10.0,2.0,16.0,30.0,49.0,2.8,0.7,0.0,3344602.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,458,2020.0,10.0,2.0,16.0,30.0,49.1,2.8,0.7,0.0,3344603.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,459,2020.0,10.0,2.0,16.0,30.0,49.2,2.8,0.7,0.0,3344604.0,-0.067,-0.002,-0.016,296.2,32.99,21.96
p1,460,2020.0,10.0,2.0,16.0,30.0,49.3,2.8,0.7,0.0,3344605.0,-0.067,-0.002,-0.016,296.2,32.99,21.96
p1,461,2020.0,10.0,2.0,16.0,30.0,49.4,2.8,0.7,0.0,3344606.0,-0.067,-0.002,-0.016,296.2,32.99,21.96
p1,462,2020.0,10.0,2.0,16.0,30.0,49.5,2.8,0.7,0.0,3344607.0,-0.047,0.009000000000000001,-0.006,296.2,32.99,21.96
p1,463,2020.0,10.0,2.0,16.0,30.0,49.6,2.8,0.7,0.0,3344608.0,-0.047,0.008,-0.006,296.2,32.99,21.96
p1,464,2020.0,10.0,2.0,16.0,30.0,49.7,2.8,0.7,0.0,3344609.0,-0.047,0.009000000000000001,-0.006,296.2,33.03,22.02
p1,465,2020.0,10.0,2.0,16.0,30.0,49.8,2.8,0.7,0.0,3344610.0,-0.047,0.009000000000000001,-0.006,296.2,32.99,21.97
p1,466,2020.0,10.0,2.0,16.0,30.0,49.9,2.8,0.7,0.0,3344611.0,-0.047,0.009000000000000001,-0.006,296.2,32.99,21.97
p1,467,2020.0,10.0,2.0,16.0,30.0,50.0,2.8,0.7,0.0,3344612.0,-0.067,0.047,-0.006,296.2,32.99,21.98
p1,468,2020.0,10.0,2.0,16.0,30.0,50.1,2.8,0.7,0.0,3344613.0,-0.067,0.047,-0.006,296.2,32.99,21.98
p1,469,2020.0,10.0,2.0,16.0,30.0,50.2,2.8,0.7,0.0,3344614.0,-0.008,0.008,-0.016,296.2,32.99,21.98
p1,470,2020.0,10.0,2.0,16.0,30.0,50.3,2.8,0.7,0.0,3344615.0,-0.008,0.008,-0.016,296.2,32.99,21.98
p1,471,2020.0,10.0,2.0,16.0,30.0,50.4,2.8,0.7,0.0,3344616.0,-0.008,0.008,-0.016,296.2,32.99,21.98
p1,472,2020.0,10.0,2.0,16.0,30.0,50.5,2.8,0.7,0.0,3344617.0,-0.008,0.008,-0.016,296.2,32.99,21.98
p1,473,2020.0,10.0,2.0,16.0,30.0,50.6,2.8,0.7,0.0,3344618.0,-0.008,0.009000000000000001,-0.016,296.2,32.99,21.98
p1,474,2020.0,10.0,2.0,16.0,30.0,50.7,2.8,0.7,0.0,3344619.0,-0.027999999999999997,0.047,-0.035,296.3,32.99,21.98
p1,475,2020.0,10.0,2.0,16.0,30.0,50.8,2.8,0.7,0.0,3344620.0,-0.027999999999999997,0.047,-0.036000000000000004,296.3,32.99,21.98
p1,476,2020.0,10.0,2.0,16.0,30.0,50.9,2.8,0.7,0.0,3344621.0,-0.027999999999999997,0.047,-0.036000000000000004,296.3,32.99,21.98
p1,477,2020.0,10.0,2.0,16.0,30.0,51.0,2.8,0.7,0.0,3344622.0,-0.008,0.008,-0.016,296.2,32.99,21.98
p1,478,2020.0,10.0,2.0,16.0,30.0,51.1,2.8,0.7,0.0,3344623.0,-0.008,0.009000000000000001,-0.016,296.2,32.99,21.98
p1,479,2020.0,10.0,2.0,16.0,30.0,51.2,2.8,0.7,0.0,3344624.0,-0.008,0.008,-0.016,296.2,33.0,21.98
p1,480,2020.0,10.0,2.0,16.0,30.0,51.3,2.8,0.7,0.0,3344625.0,-0.008,0.008,-0.016,296.2,33.0,21.98
p1,481,2020.0,10.0,2.0,16.0,30.0,51.4,2.8,0.7,0.0,3344626.0,-0.008,0.008,-0.016,296.2,33.0,21.98
p1,482,2020.0,10.0,2.0,16.0,30.0,51.5,2.8,0.7,0.0,3344627.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,483,2020.0,10.0,2.0,16.0,30.0,51.6,2.8,0.7,0.0,3344628.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,484,2020.0,10.0,2.0,16.0,30.0,51.7,2.8,0.7,0.0,3344629.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,485,2020.0,10.0,2.0,16.0,30.0,51.8,2.8,0.7,0.0,3344630.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,486,2020.0,10.0,2.0,16.0,30.0,51.9,2.8,0.7,0.0,3344631.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,487,2020.0,10.0,2.0,16.0,30.0,52.0,2.8,0.7,0.0,3344632.0,-0.047,0.009000000000000001,-0.006,296.2,33.01,21.98
p1,488,2020.0,10.0,2.0,16.0,30.0,52.1,2.8,0.7,0.0,3344633.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,489,2020.0,10.0,2.0,16.0,30.0,52.2,2.8,0.7,0.0,3344634.0,-0.047,0.008,-0.006,296.2,33.07,22.04
p1,490,2020.0,10.0,2.0,16.0,30.0,52.3,2.8,0.7,0.0,3344635.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,491,2020.0,10.0,2.0,16.0,30.0,52.4,2.8,0.7,0.0,3344636.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,492,2020.0,10.0,2.0,16.0,30.0,52.5,2.8,0.7,0.0,3344637.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,493,2020.0,10.0,2.0,16.0,30.0,52.6,2.8,0.7,0.0,3344638.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,494,2020.0,10.0,2.0,16.0,30.0,52.7,2.8,0.7,0.0,3344639.0,-0.048,0.009000000000000001,-0.006,296.2,33.01,21.98
p1,495,2020.0,10.0,2.0,16.0,30.0,52.8,2.8,0.7,0.0,3344640.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,496,2020.0,10.0,2.0,16.0,30.0,52.9,2.8,0.7,0.0,3344641.0,-0.047,0.008,-0.006,296.2,33.01,21.98
p1,497,2020.0,10.0,2.0,16.0,30.0,53.0,2.8,0.7,0.0,3344642.0,-0.027999999999999997,0.047,0.025,296.2,33.01,21.98
p1,498,2020.0,10.0,2.0,16.0,30.0,53.1,2.8,0.7,0.0,3344643.0,-0.027999999999999997,0.047,0.024,296.2,33.01,21.98
p1,499,2020.0,10.0,2.0,16.0,30.0,53.2,2.8,0.7,0.0,3344644.0,-0.008,0.038,-0.006,296.1,33.01,21.98
p1,500,2020.0,10.0,2.0,16.0,30.0,53.3,2.8,0.7,0.0,3344645.0,-0.008,0.037000000000000005,-0.006,296.1,33.01,21.98
p1,501,2020.0,10.0,2.0,16.0,30.0,53.4,2.8,0.7,0.0,3344646.0,-0.008,0.038,-0.006,296.1,33.01,21.98
p1,502,2020.0,10.0,2.0,16.0,30.0,53.5,2.8,0.7,0.0,3344647.0,-0.027999999999999997,0.047,0.025,296.2,33.01,22.01
