,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,340,2020.0,10.0,8.0,11.0,30.0,38.0,2.8,0.7,0.0,8120944.0,-0.006999999999999999,-0.153,-0.006,297.0,31.44,22.61
p1,341,2020.0,10.0,8.0,11.0,30.0,38.1,2.8,0.7,0.0,8120945.0,-0.006999999999999999,-0.154,-0.006,297.0,31.41,22.62
p1,342,2020.0,10.0,8.0,11.0,30.0,38.2,2.8,0.7,0.0,8120946.0,-0.037000000000000005,-0.153,-0.005,297.0,31.42,22.63
p1,343,2020.0,10.0,8.0,11.0,30.0,38.3,2.8,0.7,0.0,8120947.0,-0.037000000000000005,-0.153,-0.006,297.0,31.43,22.63
p1,344,2020.0,10.0,8.0,11.0,30.0,38.4,2.8,0.7,0.0,8120948.0,-0.006999999999999999,-0.11199999999999999,0.035,297.0,31.44,22.62
p1,345,2020.0,10.0,8.0,11.0,30.0,38.5,2.8,0.7,0.0,8120949.0,-0.006999999999999999,-0.114,0.035,297.0,31.45,22.68
p1,346,2020.0,10.0,8.0,11.0,30.0,38.6,2.8,0.7,0.0,8120950.0,-0.006999999999999999,-0.114,0.036000000000000004,297.0,31.42,22.64
p1,347,2020.0,10.0,8.0,11.0,30.0,38.7,2.8,0.7,0.0,8120951.0,0.003,-0.192,0.005,297.1,31.43,22.63
p1,348,2020.0,10.0,8.0,11.0,30.0,38.8,2.8,0.7,0.0,8120952.0,0.003,-0.192,0.006,297.1,31.44,22.62
p1,349,2020.0,10.0,8.0,11.0,30.0,38.9,2.8,0.7,0.0,8120953.0,0.106,-0.20199999999999999,0.035,297.0,31.42,22.62
p1,350,2020.0,10.0,8.0,11.0,30.0,39.0,2.8,0.7,0.0,8120954.0,0.105,-0.20199999999999999,0.035,297.0,31.43,22.63
p1,351,2020.0,10.0,8.0,11.0,30.0,39.1,2.8,0.7,0.0,8120955.0,0.105,-0.20199999999999999,0.035,297.0,31.44,22.63
p1,352,2020.0,10.0,8.0,11.0,30.0,39.2,2.8,0.7,0.0,8120956.0,0.040999999999999995,-0.28,-0.015,297.0,31.44,22.63
p1,353,2020.0,10.0,8.0,11.0,30.0,39.3,2.8,0.7,0.0,8120957.0,0.044000000000000004,-0.27899999999999997,-0.013999999999999999,297.0,31.43,22.63
p1,354,2020.0,10.0,8.0,11.0,30.0,39.4,2.8,0.7,0.0,8120958.0,-0.008,-0.154,-0.006,296.9,31.43,22.62
p1,355,2020.0,10.0,8.0,11.0,30.0,39.5,2.8,0.7,0.0,8120959.0,-0.008,-0.153,-0.006,296.9,31.43,22.63
p1,356,2020.0,10.0,8.0,11.0,30.0,39.6,2.8,0.7,0.0,8120960.0,-0.008,-0.154,-0.006,296.9,31.43,22.63
p1,357,2020.0,10.0,8.0,11.0,30.0,39.7,2.8,0.7,0.0,8120961.0,0.032,-0.06,-0.016,297.0,31.43,22.62
p1,358,2020.0,10.0,8.0,11.0,30.0,39.8,2.8,0.7,0.0,8120962.0,0.032,-0.061,-0.016,297.0,31.43,22.62
p1,359,2020.0,10.0,8.0,11.0,30.0,39.9,2.8,0.7,0.0,8120963.0,0.012,-0.040999999999999995,-0.035,297.0,31.43,22.62
p1,360,2020.0,10.0,8.0,11.0,30.0,40.0,2.8,0.7,0.0,8120964.0,0.012,-0.040999999999999995,-0.035,297.0,31.43,22.62
p1,361,2020.0,10.0,8.0,11.0,30.0,40.1,2.8,0.7,0.0,8120965.0,0.012,-0.040999999999999995,-0.035,297.0,31.43,22.62
p1,362,2020.0,10.0,8.0,11.0,30.0,40.2,2.8,0.7,0.0,8120966.0,0.012,-0.040999999999999995,-0.035,297.0,31.43,22.62
p1,363,2020.0,10.0,8.0,11.0,30.0,40.3,2.8,0.7,0.0,8120967.0,0.012,-0.040999999999999995,-0.035,297.0,31.43,22.62
p1,364,2020.0,10.0,8.0,11.0,30.0,40.4,2.8,0.7,0.0,8120968.0,0.031,-0.061,-0.016,297.0,31.43,22.62
p1,365,2020.0,10.0,8.0,11.0,30.0,40.5,2.8,0.7,0.0,8120969.0,0.032,-0.061,-0.016,297.0,31.43,22.62
p1,366,2020.0,10.0,8.0,11.0,30.0,40.6,2.8,0.7,0.0,8120970.0,0.031,-0.061,-0.016,297.0,31.43,22.62
p1,367,2020.0,10.0,8.0,11.0,30.0,40.7,2.8,0.7,0.0,8120971.0,0.032,-0.061,-0.016,297.0,31.43,22.63
p1,368,2020.0,10.0,8.0,11.0,30.0,40.8,2.8,0.7,0.0,8120972.0,0.032,-0.061,-0.016,297.0,31.43,22.63
p1,369,2020.0,10.0,8.0,11.0,30.0,40.9,2.8,0.7,0.0,8120973.0,-0.008,-0.061,-0.006,297.0,31.43,22.62
p1,370,2020.0,10.0,8.0,11.0,30.0,41.0,2.8,0.7,0.0,8120974.0,-0.008,-0.061,-0.006,297.0,31.48,22.68
p1,371,2020.0,10.0,8.0,11.0,30.0,41.1,2.8,0.7,0.0,8120975.0,-0.008,-0.061,-0.006,297.0,31.43,22.62
p1,372,2020.0,10.0,8.0,11.0,30.0,41.2,2.8,0.7,0.0,8120976.0,-0.008,-0.061,-0.006,297.0,31.43,22.62
