,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,292,2020.0,10.0,3.0,4.0,0.0,32.2,2.8,0.7,0.0,3752830.0,-0.017,-0.231,0.006,293.7,33.19,19.14
p1,293,2020.0,10.0,3.0,4.0,0.0,32.3,2.8,0.7,0.0,3752831.0,-0.086,-0.24100000000000002,0.045,293.7,33.19,19.14
p1,294,2020.0,10.0,3.0,4.0,0.0,32.4,2.8,0.7,0.0,3752832.0,-0.085,-0.24100000000000002,0.044000000000000004,293.7,33.21,19.13
p1,295,2020.0,10.0,3.0,4.0,0.0,32.5,2.8,0.7,0.0,3752833.0,-0.065,-0.152,-0.005,293.7,33.22,19.12
p1,296,2020.0,10.0,3.0,4.0,0.0,32.6,2.8,0.7,0.0,3752834.0,-0.065,-0.153,-0.005,293.7,33.22,19.12
p1,297,2020.0,10.0,3.0,4.0,0.0,32.7,2.8,0.7,0.0,3752835.0,-0.065,-0.153,-0.005,293.7,33.21,19.11
p1,298,2020.0,10.0,3.0,4.0,0.0,32.8,2.8,0.7,0.0,3752836.0,-0.026000000000000002,-0.162,0.094,293.7,33.2,19.12
p1,299,2020.0,10.0,3.0,4.0,0.0,32.9,2.8,0.7,0.0,3752837.0,-0.026000000000000002,-0.162,0.094,293.7,33.2,19.14
p1,300,2020.0,10.0,3.0,4.0,0.0,33.0,2.8,0.7,0.0,3752838.0,-0.055999999999999994,-0.124,0.07400000000000001,293.6,33.22,19.13
p1,301,2020.0,10.0,3.0,4.0,0.0,33.1,2.8,0.7,0.0,3752839.0,-0.055999999999999994,-0.12300000000000001,0.07400000000000001,293.6,33.27,19.13
p1,302,2020.0,10.0,3.0,4.0,0.0,33.2,2.8,0.7,0.0,3752840.0,-0.055999999999999994,-0.12300000000000001,0.07400000000000001,293.6,33.22,19.12
p1,303,2020.0,10.0,3.0,4.0,0.0,33.3,2.8,0.7,0.0,3752841.0,-0.095,-0.124,0.094,293.6,33.23,19.11
p1,304,2020.0,10.0,3.0,4.0,0.0,33.4,2.8,0.7,0.0,3752842.0,-0.094,-0.124,0.094,293.7,33.21,19.11
p1,305,2020.0,10.0,3.0,4.0,0.0,33.5,2.8,0.7,0.0,3752843.0,-0.055,-0.124,0.07400000000000001,293.8,33.2,19.12
p1,306,2020.0,10.0,3.0,4.0,0.0,33.6,2.8,0.7,0.0,3752844.0,-0.055999999999999994,-0.12300000000000001,0.075,293.8,33.2,19.13
p1,307,2020.0,10.0,3.0,4.0,0.0,33.7,2.8,0.7,0.0,3752845.0,-0.057,-0.124,0.075,293.8,33.21,19.13
p1,308,2020.0,10.0,3.0,4.0,0.0,33.8,2.8,0.7,0.0,3752846.0,-0.055,-0.12300000000000001,0.07400000000000001,293.8,33.22,19.13
p1,309,2020.0,10.0,3.0,4.0,0.0,33.9,2.8,0.7,0.0,3752847.0,-0.055999999999999994,-0.12300000000000001,0.07400000000000001,293.8,33.22,19.12
p1,310,2020.0,10.0,3.0,4.0,0.0,34.0,2.8,0.7,0.0,3752848.0,-0.026000000000000002,-0.152,0.015,293.8,33.22,19.11
p1,311,2020.0,10.0,3.0,4.0,0.0,34.1,2.8,0.7,0.0,3752849.0,-0.026000000000000002,-0.153,0.015,293.8,33.21,19.11
p1,312,2020.0,10.0,3.0,4.0,0.0,34.2,2.8,0.7,0.0,3752850.0,-0.023,-0.153,0.016,293.7,33.2,19.12
p1,313,2020.0,10.0,3.0,4.0,0.0,34.3,2.8,0.7,0.0,3752851.0,-0.006,-0.153,-0.005,293.8,33.2,19.13
