,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,291,2020.0,10.0,8.0,10.0,30.0,36.4,2.8,0.7,0.0,8085464.0,-0.057,-0.124,0.073,296.5,31.55,22.21
p1,292,2020.0,10.0,8.0,10.0,30.0,36.5,2.8,0.7,0.0,8085465.0,-0.027999999999999997,-0.162,0.09300000000000001,296.5,31.54,22.19
p1,293,2020.0,10.0,8.0,10.0,30.0,36.6,2.8,0.7,0.0,8085466.0,-0.026000000000000002,-0.163,0.09300000000000001,296.5,31.51,22.21
p1,294,2020.0,10.0,8.0,10.0,30.0,36.7,2.8,0.7,0.0,8085467.0,-0.018000000000000002,-0.124,0.11800000000000001,296.6,31.51,22.22
p1,295,2020.0,10.0,8.0,10.0,30.0,36.8,2.8,0.7,0.0,8085468.0,-0.018000000000000002,-0.124,0.11800000000000001,296.6,31.54,22.21
p1,296,2020.0,10.0,8.0,10.0,30.0,36.9,2.8,0.7,0.0,8085469.0,-0.018000000000000002,-0.125,0.11699999999999999,296.6,31.57,22.19
p1,297,2020.0,10.0,8.0,10.0,30.0,37.0,2.8,0.7,0.0,8085470.0,-0.003,-0.212,0.11800000000000001,296.6,31.51,22.21
p1,298,2020.0,10.0,8.0,10.0,30.0,37.1,2.8,0.7,0.0,8085471.0,-0.008,-0.212,0.11800000000000001,296.6,31.52,22.21
p1,299,2020.0,10.0,8.0,10.0,30.0,37.2,2.8,0.7,0.0,8085472.0,-0.13,-0.163,0.147,296.7,31.53,22.2
p1,300,2020.0,10.0,8.0,10.0,30.0,37.3,2.8,0.7,0.0,8085473.0,-0.129,-0.16399999999999998,0.147,296.7,31.51,22.2
p1,301,2020.0,10.0,8.0,10.0,30.0,37.4,2.8,0.7,0.0,8085474.0,-0.129,-0.163,0.147,296.7,31.5,22.21
p1,302,2020.0,10.0,8.0,10.0,30.0,37.5,2.8,0.7,0.0,8085475.0,-0.055999999999999994,-0.124,0.147,296.7,31.52,22.21
p1,303,2020.0,10.0,8.0,10.0,30.0,37.6,2.8,0.7,0.0,8085476.0,-0.057,-0.12300000000000001,0.147,296.7,31.52,22.19
p1,304,2020.0,10.0,8.0,10.0,30.0,37.7,2.8,0.7,0.0,8085477.0,-0.066,-0.212,0.147,296.6,31.49,22.21
p1,305,2020.0,10.0,8.0,10.0,30.0,37.8,2.8,0.7,0.0,8085478.0,-0.066,-0.212,0.14800000000000002,296.6,31.51,22.21
p1,306,2020.0,10.0,8.0,10.0,30.0,37.9,2.8,0.7,0.0,8085479.0,-0.067,-0.21100000000000002,0.147,296.6,31.52,22.2
p1,307,2020.0,10.0,8.0,10.0,30.0,38.0,2.8,0.7,0.0,8085480.0,-0.066,-0.212,0.147,296.7,31.51,22.19
p1,308,2020.0,10.0,8.0,10.0,30.0,38.1,2.8,0.7,0.0,8085481.0,-0.065,-0.21100000000000002,0.14800000000000002,296.6,31.49,22.22
p1,309,2020.0,10.0,8.0,10.0,30.0,38.2,2.8,0.7,0.0,8085482.0,-0.105,-0.222,0.166,296.6,31.55,22.25
