,,Year,Month,Day,Hour,Minute,Second,x,y,theta,Record,U (m s^-1),V (m s^-1),W (m s^-1),TSonic (K),RH (%),T_HMP60 (C)
p1,292,2020.0,10.0,2.0,20.0,1.0,7.3,2.8,0.7,0.0,3470269.0,-0.008,-0.192,0.035,295.2,33.71,20.92
p1,293,2020.0,10.0,2.0,20.0,1.0,7.4,2.8,0.7,0.0,3470270.0,-0.008,-0.192,0.035,295.2,33.7,20.87
p1,294,2020.0,10.0,2.0,20.0,1.0,7.5,2.8,0.7,0.0,3470271.0,-0.027000000000000003,-0.23,0.005,295.2,33.7,20.85
p1,295,2020.0,10.0,2.0,20.0,1.0,7.6,2.8,0.7,0.0,3470272.0,-0.027000000000000003,-0.23199999999999998,0.005,295.2,33.69,20.85
p1,296,2020.0,10.0,2.0,20.0,1.0,7.7,2.8,0.7,0.0,3470273.0,-0.026000000000000002,-0.231,0.006,295.2,33.66,20.87
p1,297,2020.0,10.0,2.0,20.0,1.0,7.8,2.8,0.7,0.0,3470274.0,-0.027000000000000003,-0.231,0.005,295.2,33.68,20.87
p1,298,2020.0,10.0,2.0,20.0,1.0,7.9,2.8,0.7,0.0,3470275.0,-0.027999999999999997,-0.231,0.005,295.2,33.7,20.87
p1,299,2020.0,10.0,2.0,20.0,1.0,8.0,2.8,0.7,0.0,3470276.0,-0.017,-0.24,0.006,295.3,33.7,20.86
p1,300,2020.0,10.0,2.0,20.0,1.0,8.1,2.8,0.7,0.0,3470277.0,-0.016,-0.242,0.006,295.3,33.69,20.86
p1,301,2020.0,10.0,2.0,20.0,1.0,8.2,2.8,0.7,0.0,3470278.0,-0.065,-0.20199999999999999,-0.005,295.4,33.69,20.87
p1,302,2020.0,10.0,2.0,20.0,1.0,8.3,2.8,0.7,0.0,3470279.0,-0.066,-0.20199999999999999,-0.005,295.4,33.7,20.88
p1,303,2020.0,10.0,2.0,20.0,1.0,8.4,2.8,0.7,0.0,3470280.0,-0.066,-0.20199999999999999,-0.006,295.4,33.7,20.86
