"TOA5","10329","CR6","10329","CR6.Std.09.01 CR6-WIFI.04.00.01","CPU:YOUNG81000_HMP60_10Hz.CR6","51185","Young10Hz_hmp"
"TIMESTAMP","RECORD","U","V","W","TSonic","RH","T_HMP60"
"TS","RN","mV","mV","mV","mV","%","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-10-02 18:57:47.8",3432394,-0.018,-0.041,0.044,295.4,34.81,20.96
"2020-10-02 18:57:47.9",3432395,-0.018,-0.041,0.044,295.4,34.81,20.96
"2020-10-02 18:57:48",3432396,-0.018,-0.041,0.044,295.4,34.81,20.96
"2020-10-02 18:57:48.1",3432397,-0.028,-0.002,0.025,295.4,34.81,20.96
"2020-10-02 18:57:48.2",3432398,-0.028,-0.002,0.025,295.4,34.81,20.96
"2020-10-02 18:57:48.3",3432399,-0.018,-0.041,0.044,295.4,34.81,20.96
"2020-10-02 18:57:48.4",3432400,-0.018,-0.041,0.044,295.4,34.81,20.96
"2020-10-02 18:57:48.5",3432401,-0.018,-0.041,0.044,295.4,34.81,20.96
"2020-10-02 18:57:48.6",3432402,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:48.7",3432403,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:48.8",3432404,-0.077,-0.002,0.044,295.5,34.81,20.96
"2020-10-02 18:57:48.9",3432405,-0.076,-0.002,0.044,295.5,34.81,20.97
"2020-10-02 18:57:49",3432406,-0.077,-0.002,0.044,295.5,34.81,20.96
"2020-10-02 18:57:49.1",3432407,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:57:49.2",3432408,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:57:49.3",3432409,-0.077,-0.002,0.044,295.6,34.81,20.96
"2020-10-02 18:57:49.4",3432410,-0.077,-0.002,0.044,295.6,34.81,20.96
"2020-10-02 18:57:49.5",3432411,-0.077,-0.002,0.044,295.6,34.81,20.96
"2020-10-02 18:57:49.6",3432412,-0.008,-0.002,0.074,295.6,34.81,20.96
"2020-10-02 18:57:49.7",3432413,-0.008,-0.002,0.074,295.6,34.81,20.96
"2020-10-02 18:57:49.8",3432414,-0.008,0.008,0.044,295.6,34.81,20.96
"2020-10-02 18:57:49.9",3432415,-0.008,0.009,0.044,295.6,34.81,20.96
"2020-10-02 18:57:50",3432416,-0.008,0.009,0.044,295.6,34.81,20.96
"2020-10-02 18:57:50.1",3432417,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:57:50.2",3432418,-0.018,-0.041,0.044,295.7,34.87,21.02
"2020-10-02 18:57:50.3",3432419,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:57:50.4",3432420,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:57:50.5",3432421,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:57:50.6",3432422,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:57:50.7",3432423,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:57:50.8",3432424,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:57:50.9",3432425,-0.028,-0.002,0.024,295.7,34.81,20.96
"2020-10-02 18:57:51",3432426,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:57:51.1",3432427,-0.008,0.008,0.044,295.6,34.81,20.96
"2020-10-02 18:57:51.2",3432428,-0.008,0.008,0.044,295.6,34.81,20.96
"2020-10-02 18:57:51.3",3432429,-0.077,-0.002,0.044,295.6,34.81,20.96
"2020-10-02 18:57:51.4",3432430,-0.077,-0.002,0.044,295.6,34.81,20.96
"2020-10-02 18:57:51.5",3432431,-0.077,-0.002,0.044,295.6,34.81,20.99
"2020-10-02 18:57:51.6",3432432,-0.12,-0.002,-0.006,295.5,34.81,20.96
"2020-10-02 18:57:51.7",3432433,-0.12,-0.002,-0.006,295.5,34.81,20.96
"2020-10-02 18:57:51.8",3432434,-0.047,0.009,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:51.9",3432435,-0.047,0.008,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:52",3432436,-0.047,0.009,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:52.1",3432437,-0.067,-0.002,-0.016,295.4,34.81,20.96
"2020-10-02 18:57:52.2",3432438,-0.067,-0.002,-0.016,295.4,34.81,20.96
"2020-10-02 18:57:52.3",3432439,-0.12,-0.002,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:52.4",3432440,-0.12,-0.002,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:52.5",3432441,-0.121,-0.002,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:52.6",3432442,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:52.7",3432443,-0.067,-0.002,-0.016,295.3,34.87,20.99
"2020-10-02 18:57:52.8",3432444,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:52.9",3432445,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53",3432446,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.1",3432447,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.2",3432448,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.3",3432449,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.4",3432450,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.5",3432451,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.6",3432452,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.7",3432453,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.8",3432454,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:53.9",3432455,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:54",3432456,-0.067,-0.002,-0.016,295.3,34.81,21
"2020-10-02 18:57:54.1",3432457,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:54.2",3432458,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:54.3",3432459,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:54.4",3432460,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:54.5",3432461,-0.067,-0.002,-0.016,295.3,34.81,20.96
"2020-10-02 18:57:54.6",3432462,-0.047,-0.041,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:54.7",3432463,-0.047,-0.041,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:54.8",3432464,-0.028,-0.002,0.025,295.4,34.81,20.96
"2020-10-02 18:57:54.9",3432465,-0.028,-0.002,0.025,295.4,34.81,20.96
"2020-10-02 18:57:55",3432466,-0.028,-0.002,0.025,295.4,34.81,20.96
"2020-10-02 18:57:55.1",3432467,-0.028,-0.002,0.025,295.4,34.81,20.96
"2020-10-02 18:57:55.2",3432468,-0.028,-0.002,0.025,295.4,34.87,20.96
"2020-10-02 18:57:55.3",3432469,-0.047,0.009,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:55.4",3432470,-0.047,0.009,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:55.5",3432471,-0.047,0.009,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:55.6",3432472,-0.047,0.008,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:55.7",3432473,-0.047,0.009,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:55.8",3432474,-0.047,0.008,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:55.9",3432475,-0.047,0.008,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:56",3432476,-0.047,0.008,-0.006,295.4,34.81,20.96
"2020-10-02 18:57:56.1",3432477,-0.077,-0.002,0.044,295.4,34.81,20.96
"2020-10-02 18:57:56.2",3432478,-0.076,-0.002,0.044,295.4,34.81,20.96
"2020-10-02 18:57:56.3",3432479,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:56.4",3432480,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:56.5",3432481,-0.028,-0.002,0.025,295.5,34.83,20.99
"2020-10-02 18:57:56.6",3432482,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:56.7",3432483,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:56.8",3432484,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:56.9",3432485,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:57",3432486,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:57.1",3432487,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:57.2",3432488,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:57.3",3432489,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:57.4",3432490,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:57.5",3432491,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:57.6",3432492,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:57:57.7",3432493,-0.028,-0.002,0.025,295.5,34.85,20.96
"2020-10-02 18:57:57.8",3432494,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:57:57.9",3432495,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:57:58",3432496,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:57:58.1",3432497,-0.008,0.008,0.044,295.8,34.81,20.96
"2020-10-02 18:57:58.2",3432498,-0.008,0.009,0.044,295.8,34.81,20.96
"2020-10-02 18:57:58.3",3432499,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:57:58.4",3432500,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:57:58.5",3432501,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:57:58.6",3432502,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:57:58.7",3432503,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:57:58.8",3432504,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:57:58.9",3432505,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:57:59",3432506,-0.028,-0.002,0.025,295.7,34.84,21.01
"2020-10-02 18:57:59.1",3432507,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:57:59.2",3432508,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:57:59.3",3432509,-0.008,-0.002,0.074,295.8,34.81,20.96
"2020-10-02 18:57:59.4",3432510,-0.008,-0.002,0.074,295.8,34.81,20.96
"2020-10-02 18:57:59.5",3432511,-0.008,-0.002,0.074,295.8,34.81,20.96
"2020-10-02 18:57:59.6",3432512,-0.067,-0.002,0.044,295.7,34.81,20.96
"2020-10-02 18:57:59.7",3432513,-0.067,-0.002,0.044,295.7,34.81,20.96
"2020-10-02 18:57:59.8",3432514,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:57:59.9",3432515,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:00",3432516,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:00.1",3432517,-0.008,0.008,0.044,295.8,34.81,20.96
"2020-10-02 18:58:00.2",3432518,-0.008,0.009,0.044,295.8,34.82,20.96
"2020-10-02 18:58:00.3",3432519,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:00.4",3432520,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:00.5",3432521,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:00.6",3432522,-0.028,-0.002,0.025,295.9,34.81,20.96
"2020-10-02 18:58:00.7",3432523,-0.028,-0.002,0.025,295.9,34.81,20.96
"2020-10-02 18:58:00.8",3432524,-0.018,-0.002,0.083,296,34.81,20.96
"2020-10-02 18:58:00.9",3432525,-0.018,-0.002,0.083,296,34.81,20.96
"2020-10-02 18:58:01",3432526,-0.018,-0.002,0.083,296,34.81,20.96
"2020-10-02 18:58:01.1",3432527,-0.008,0.008,0.044,296,34.81,20.96
"2020-10-02 18:58:01.2",3432528,-0.008,0.009,0.044,296,34.81,20.96
"2020-10-02 18:58:01.3",3432529,-0.008,-0.031,0.034,296,34.81,20.96
"2020-10-02 18:58:01.4",3432530,-0.008,-0.031,0.034,296,34.81,20.96
"2020-10-02 18:58:01.5",3432531,-0.008,-0.031,0.035,296,34.85,21.02
"2020-10-02 18:58:01.6",3432532,-0.008,-0.031,0.034,296,34.81,20.96
"2020-10-02 18:58:01.7",3432533,-0.008,-0.032,0.035,296,34.81,20.96
"2020-10-02 18:58:01.8",3432534,-0.008,-0.031,0.035,296,34.81,20.96
"2020-10-02 18:58:01.9",3432535,-0.008,-0.031,0.035,296,34.81,20.96
"2020-10-02 18:58:02",3432536,-0.008,-0.031,0.035,296,34.81,20.96
"2020-10-02 18:58:02.1",3432537,-0.008,-0.032,0.034,295.9,34.81,20.96
"2020-10-02 18:58:02.2",3432538,-0.008,-0.032,0.034,295.9,34.81,20.96
"2020-10-02 18:58:02.3",3432539,-0.047,-0.031,0.064,295.9,34.81,20.96
"2020-10-02 18:58:02.4",3432540,-0.047,-0.031,0.064,295.9,34.81,20.96
"2020-10-02 18:58:02.5",3432541,-0.047,-0.031,0.064,295.9,34.81,20.96
"2020-10-02 18:58:02.6",3432542,-0.047,-0.031,0.064,295.9,34.81,20.96
"2020-10-02 18:58:02.7",3432543,-0.047,-0.032,0.064,295.9,34.81,20.96
"2020-10-02 18:58:02.8",3432544,-0.008,-0.031,0.034,295.9,34.81,20.96
"2020-10-02 18:58:02.9",3432545,-0.008,-0.032,0.034,295.9,34.81,20.96
"2020-10-02 18:58:03",3432546,-0.008,-0.032,0.035,295.9,34.81,20.96
"2020-10-02 18:58:03.1",3432547,-0.008,-0.031,0.044,295.8,34.81,20.96
"2020-10-02 18:58:03.2",3432548,-0.008,-0.031,0.044,295.8,34.81,20.96
"2020-10-02 18:58:03.3",3432549,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:03.4",3432550,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:03.5",3432551,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:03.6",3432552,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:03.7",3432553,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:03.8",3432554,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:03.9",3432555,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:04",3432556,-0.018,-0.041,0.044,295.7,34.85,21.02
"2020-10-02 18:58:04.1",3432557,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:04.2",3432558,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:04.3",3432559,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:58:04.4",3432560,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:58:04.5",3432561,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:58:04.6",3432562,-0.028,-0.002,0.024,295.6,34.81,20.96
"2020-10-02 18:58:04.7",3432563,-0.028,-0.002,0.025,295.6,34.81,20.96
"2020-10-02 18:58:04.8",3432564,-0.027,-0.002,0.025,295.6,34.81,20.96
"2020-10-02 18:58:04.9",3432565,-0.027,-0.002,0.025,295.6,34.81,20.96
"2020-10-02 18:58:05",3432566,-0.028,-0.002,0.025,295.6,34.81,20.96
"2020-10-02 18:58:05.1",3432567,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:58:05.2",3432568,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:58:05.3",3432569,-0.028,-0.002,0.025,295.6,34.81,20.96
"2020-10-02 18:58:05.4",3432570,-0.028,-0.002,0.025,295.6,34.81,20.96
"2020-10-02 18:58:05.5",3432571,-0.027,-0.002,0.025,295.6,34.81,20.96
"2020-10-02 18:58:05.6",3432572,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:58:05.7",3432573,-0.018,-0.041,0.044,295.6,34.81,20.96
"2020-10-02 18:58:05.8",3432574,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:05.9",3432575,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:06",3432576,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:06.1",3432577,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:06.2",3432578,-0.018,-0.041,0.044,295.7,34.81,20.96
"2020-10-02 18:58:06.3",3432579,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:06.4",3432580,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:06.5",3432581,-0.028,-0.002,0.025,295.7,34.87,21.02
"2020-10-02 18:58:06.6",3432582,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:06.7",3432583,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:06.8",3432584,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:06.9",3432585,-0.028,-0.002,0.024,295.7,34.81,20.96
"2020-10-02 18:58:07",3432586,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:07.1",3432587,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:07.2",3432588,-0.028,-0.002,0.025,295.7,34.81,20.96
"2020-10-02 18:58:07.3",3432589,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:07.4",3432590,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:07.5",3432591,-0.018,-0.041,0.044,295.8,34.81,20.96
"2020-10-02 18:58:07.6",3432592,-0.008,-0.002,0.044,295.7,34.81,20.96
"2020-10-02 18:58:07.7",3432593,-0.008,-0.002,0.044,295.7,34.81,20.96
"2020-10-02 18:58:07.8",3432594,-0.008,-0.002,0.074,295.8,34.81,20.98
"2020-10-02 18:58:07.9",3432595,-0.008,-0.002,0.073,295.8,34.81,20.96
"2020-10-02 18:58:08",3432596,-0.008,-0.002,0.073,295.8,34.81,20.96
"2020-10-02 18:58:08.1",3432597,-0.067,-0.002,0.044,295.9,34.81,20.96
"2020-10-02 18:58:08.2",3432598,-0.067,-0.002,0.044,295.9,34.81,20.96
"2020-10-02 18:58:08.3",3432599,-0.008,-0.002,0.064,296,34.81,20.96
"2020-10-02 18:58:08.4",3432600,-0.008,-0.002,0.064,296,34.81,20.96
"2020-10-02 18:58:08.5",3432601,-0.008,-0.002,0.064,296,34.81,20.96
"2020-10-02 18:58:08.6",3432602,-0.008,0.047,0.064,296.1,34.81,20.96
"2020-10-02 18:58:08.7",3432603,-0.008,0.047,0.064,296.1,34.81,20.96
"2020-10-02 18:58:08.8",3432604,-0.008,0.009,0.044,296,34.81,20.96
"2020-10-02 18:58:08.9",3432605,-0.008,0.008,0.044,296,34.81,20.96
"2020-10-02 18:58:09",3432606,-0.008,0.009,0.044,296,34.87,21.01
"2020-10-02 18:58:09.1",3432607,-0.008,-0.002,0.064,296,34.81,20.96
"2020-10-02 18:58:09.2",3432608,-0.008,-0.002,0.064,296,34.81,20.96
"2020-10-02 18:58:09.3",3432609,-0.018,-0.002,0.083,296,34.81,20.96
"2020-10-02 18:58:09.4",3432610,-0.018,-0.002,0.083,296,34.81,20.96
"2020-10-02 18:58:09.5",3432611,-0.018,-0.002,0.083,296,34.81,20.96
"2020-10-02 18:58:09.6",3432612,-0.047,0.008,0.064,295.9,34.81,20.96
"2020-10-02 18:58:09.7",3432613,-0.047,0.009,0.064,295.9,34.81,20.96
"2020-10-02 18:58:09.8",3432614,-0.008,0.008,0.044,295.9,34.81,20.96
"2020-10-02 18:58:09.9",3432615,-0.008,0.009,0.044,295.9,34.81,20.96
"2020-10-02 18:58:10",3432616,-0.008,0.009,0.044,295.9,34.81,20.96
"2020-10-02 18:58:10.1",3432617,-0.008,0.009,0.044,295.9,34.81,20.96
"2020-10-02 18:58:10.2",3432618,-0.008,0.009,0.044,295.9,34.81,20.96
"2020-10-02 18:58:10.3",3432619,-0.047,-0.002,0.064,295.8,34.81,20.99
"2020-10-02 18:58:10.4",3432620,-0.047,-0.002,0.064,295.8,34.81,20.96
"2020-10-02 18:58:10.5",3432621,-0.047,-0.002,0.064,295.8,34.81,20.96
"2020-10-02 18:58:10.6",3432622,-0.047,-0.002,0.064,295.9,34.81,20.96
"2020-10-02 18:58:10.7",3432623,-0.047,-0.002,0.064,295.9,34.81,20.96
"2020-10-02 18:58:10.8",3432624,-0.008,-0.002,0.044,295.9,34.81,20.96
"2020-10-02 18:58:10.9",3432625,-0.008,-0.002,0.044,295.9,34.81,20.96
"2020-10-02 18:58:11",3432626,-0.008,-0.002,0.044,295.9,34.81,20.96
"2020-10-02 18:58:11.1",3432627,-0.057,-0.002,0.064,295.8,34.81,20.96
"2020-10-02 18:58:11.2",3432628,-0.057,-0.002,0.064,295.8,34.81,20.96
"2020-10-02 18:58:11.3",3432629,-0.008,-0.002,0.044,295.8,34.81,20.96
"2020-10-02 18:58:11.4",3432630,-0.008,-0.002,0.044,295.8,34.81,20.96
"2020-10-02 18:58:11.5",3432631,-0.008,-0.002,0.044,295.8,34.87,20.98
"2020-10-02 18:58:11.6",3432632,-0.028,-0.002,0.025,295.8,34.81,20.96
"2020-10-02 18:58:11.7",3432633,-0.028,-0.002,0.025,295.8,34.81,20.96
"2020-10-02 18:58:11.8",3432634,-0.008,0.008,0.044,295.8,34.81,20.96
"2020-10-02 18:58:11.9",3432635,-0.008,0.009,0.044,295.8,34.81,20.96
"2020-10-02 18:58:12",3432636,-0.008,0.008,0.044,295.8,34.81,20.96
"2020-10-02 18:58:12.1",3432637,-0.057,0.009,0.074,295.7,34.81,20.96
"2020-10-02 18:58:12.2",3432638,-0.057,0.009,0.073,295.7,34.81,20.96
"2020-10-02 18:58:12.3",3432639,-0.077,-0.002,0.044,295.7,34.81,20.96
"2020-10-02 18:58:12.4",3432640,-0.076,-0.002,0.044,295.7,34.81,20.96
"2020-10-02 18:58:12.5",3432641,-0.077,-0.002,0.044,295.7,34.81,20.96
"2020-10-02 18:58:12.6",3432642,-0.057,0.008,0.074,295.6,34.81,20.96
"2020-10-02 18:58:12.7",3432643,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:12.8",3432644,-0.008,0.008,0.044,295.6,34.81,20.99
"2020-10-02 18:58:12.9",3432645,-0.008,0.008,0.044,295.6,34.81,20.96
"2020-10-02 18:58:13",3432646,-0.008,0.009,0.044,295.6,34.81,20.96
"2020-10-02 18:58:13.1",3432647,-0.008,0.009,0.044,295.5,34.81,20.96
"2020-10-02 18:58:13.2",3432648,-0.008,0.009,0.044,295.5,34.81,20.96
"2020-10-02 18:58:13.3",3432649,-0.008,0.008,0.044,295.5,34.81,20.96
"2020-10-02 18:58:13.4",3432650,-0.008,0.009,0.044,295.5,34.81,20.96
"2020-10-02 18:58:13.5",3432651,-0.008,0.008,0.044,295.5,34.81,20.96
"2020-10-02 18:58:13.6",3432652,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:13.7",3432653,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:13.8",3432654,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:13.9",3432655,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:14",3432656,-0.028,-0.002,0.025,295.5,34.87,20.96
"2020-10-02 18:58:14.1",3432657,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:14.2",3432658,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:14.3",3432659,-0.047,0.009,-0.006,295.5,34.81,20.96
"2020-10-02 18:58:14.4",3432660,-0.047,0.009,-0.006,295.5,34.81,20.96
"2020-10-02 18:58:14.5",3432661,-0.047,0.009,-0.006,295.5,34.81,20.96
"2020-10-02 18:58:14.6",3432662,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:14.7",3432663,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:14.8",3432664,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:14.9",3432665,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:15",3432666,-0.028,-0.002,0.025,295.5,34.81,20.96
"2020-10-02 18:58:15.1",3432667,-0.008,0.008,0.044,295.5,34.81,20.96
"2020-10-02 18:58:15.2",3432668,-0.008,0.009,0.044,295.5,34.81,20.96
"2020-10-02 18:58:15.3",3432669,-0.008,0.008,0.044,295.5,34.84,21
"2020-10-02 18:58:15.4",3432670,-0.008,0.008,0.044,295.5,34.81,20.96
"2020-10-02 18:58:15.5",3432671,-0.008,0.009,0.044,295.5,34.81,20.96
"2020-10-02 18:58:15.6",3432672,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:15.7",3432673,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:15.8",3432674,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:15.9",3432675,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:16",3432676,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:16.1",3432677,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:16.2",3432678,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:16.3",3432679,-0.057,0.009,0.074,295.6,34.81,20.96
"2020-10-02 18:58:16.4",3432680,-0.057,0.009,0.073,295.6,34.81,20.96
"2020-10-02 18:58:16.5",3432681,-0.057,0.009,0.074,295.6,34.84,20.96
"2020-10-02 18:58:16.6",3432682,-0.057,0.009,0.073,295.6,34.81,20.96
"2020-10-02 18:58:16.7",3432683,-0.057,0.008,0.074,295.6,34.81,20.96
"2020-10-02 18:58:16.8",3432684,-0.057,0.009,0.073,295.6,34.81,20.96
"2020-10-02 18:58:16.9",3432685,-0.057,0.008,0.074,295.6,34.81,20.96
"2020-10-02 18:58:17",3432686,-0.057,0.008,0.073,295.6,34.81,20.96
"2020-10-02 18:58:17.1",3432687,-0.057,0.008,0.073,295.6,34.81,20.96
"2020-10-02 18:58:17.2",3432688,-0.057,0.008,0.074,295.6,34.81,20.96
"2020-10-02 18:58:17.3",3432689,-0.057,0.008,0.073,295.6,34.81,20.96
"2020-10-02 18:58:17.4",3432690,-0.057,0.008,0.074,295.6,34.81,20.96
"2020-10-02 18:58:17.5",3432691,-0.057,0.008,0.074,295.6,34.81,20.96
"2020-10-02 18:58:17.6",3432692,-0.008,0.009,0.044,295.6,34.81,20.96
