"TOA5","10329","CR6","10329","CR6.Std.09.01 CR6-WIFI.04.00.01","CPU:YOUNG81000_HMP60_10Hz.CR6","51185","Young10Hz_hmp"
"TIMESTAMP","RECORD","U","V","W","TSonic","RH","T_HMP60"
"TS","RN","mV","mV","mV","mV","%","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-10-08 00:23:51",7731087,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:51.1",7731088,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:51.2",7731089,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:51.3",7731090,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:51.4",7731091,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:51.5",7731092,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:51.6",7731093,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:51.7",7731094,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:51.8",7731095,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:51.9",7731096,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:52",7731097,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:52.1",7731098,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:52.2",7731099,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:52.3",7731100,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:52.4",7731101,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:52.5",7731102,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:52.6",7731103,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:52.7",7731104,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:52.8",7731105,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:52.9",7731106,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:53",7731107,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:53.1",7731108,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:53.2",7731109,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:53.3",7731110,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:53.4",7731111,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:53.5",7731112,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:53.6",7731113,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:53.7",7731114,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:53.8",7731115,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:53.9",7731116,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:54",7731117,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:54.1",7731118,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:54.2",7731119,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:54.3",7731120,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:54.4",7731121,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:54.5",7731122,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:54.6",7731123,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:54.7",7731124,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:54.8",7731125,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:54.9",7731126,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:55",7731127,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:55.1",7731128,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:55.2",7731129,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:55.3",7731130,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:55.4",7731131,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:55.5",7731132,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:55.6",7731133,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:55.7",7731134,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:55.8",7731135,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:55.9",7731136,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:56",7731137,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:56.1",7731138,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:56.2",7731139,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:56.3",7731140,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:56.4",7731141,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:56.5",7731142,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:56.6",7731143,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:56.7",7731144,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:56.8",7731145,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:56.9",7731146,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:57",7731147,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:57.1",7731148,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:57.2",7731149,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:57.3",7731150,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:57.4",7731151,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:57.5",7731152,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:57.6",7731153,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:57.7",7731154,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:57.8",7731155,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:57.9",7731156,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:58",7731157,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:58.1",7731158,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:58.2",7731159,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:58.3",7731160,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:58.4",7731161,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:58.5",7731162,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:58.6",7731163,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:58.7",7731164,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:58.8",7731165,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:58.9",7731166,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:59",7731167,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:59.1",7731168,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:59.2",7731169,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:59.3",7731170,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:59.4",7731171,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:59.5",7731172,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:59.6",7731173,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:59.7",7731174,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:23:59.8",7731175,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:23:59.9",7731176,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:00",7731177,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:00.1",7731178,-10,-10,-10,220,-0.008,-40.02
"2020-10-08 00:24:00.2",7731179,-10,-10,-10,220,-0.008,-40.02
"2020-10-08 00:24:00.3",7731180,-10,-10,-10,220,-0.002,-40
"2020-10-08 00:24:00.4",7731181,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:00.5",7731182,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:00.6",7731183,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:00.7",7731184,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:00.8",7731185,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:00.9",7731186,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:01",7731187,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:01.1",7731188,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:01.2",7731189,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:01.3",7731190,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:01.4",7731191,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:01.5",7731192,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:01.6",7731193,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:01.7",7731194,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:01.8",7731195,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:01.9",7731196,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:02",7731197,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:02.1",7731198,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:02.2",7731199,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:02.3",7731200,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:02.4",7731201,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:02.5",7731202,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:02.6",7731203,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:02.7",7731204,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:02.8",7731205,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:02.9",7731206,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03",7731207,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.1",7731208,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.2",7731209,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.3",7731210,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.4",7731211,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.5",7731212,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.6",7731213,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.7",7731214,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.8",7731215,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:03.9",7731216,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04",7731217,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04.1",7731218,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04.2",7731219,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04.3",7731220,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04.4",7731221,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04.5",7731222,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:04.6",7731223,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04.7",7731224,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04.8",7731225,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:04.9",7731226,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:05",7731227,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:05.1",7731228,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:05.2",7731229,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:05.3",7731230,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:05.4",7731231,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:05.5",7731232,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:05.6",7731233,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:05.7",7731234,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:05.8",7731235,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:05.9",7731236,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:06",7731237,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:06.1",7731238,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:06.2",7731239,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:06.3",7731240,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:06.4",7731241,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:06.5",7731242,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:06.6",7731243,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:06.7",7731244,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:06.8",7731245,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:06.9",7731246,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:07",7731247,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:07.1",7731248,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:07.2",7731249,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:07.3",7731250,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:07.4",7731251,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:07.5",7731252,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:07.6",7731253,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:07.7",7731254,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:07.8",7731255,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:07.9",7731256,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:08",7731257,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:08.1",7731258,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:08.2",7731259,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:08.3",7731260,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:08.4",7731261,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:08.5",7731262,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:08.6",7731263,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:08.7",7731264,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:08.8",7731265,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:08.9",7731266,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:09",7731267,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:09.1",7731268,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:09.2",7731269,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:09.3",7731270,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:09.4",7731271,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:09.5",7731272,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:09.6",7731273,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:09.7",7731274,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:09.8",7731275,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:09.9",7731276,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:10",7731277,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:10.1",7731278,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:10.2",7731279,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:10.3",7731280,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:10.4",7731281,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:10.5",7731282,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:10.6",7731283,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:10.7",7731284,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:10.8",7731285,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:10.9",7731286,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:11",7731287,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:11.1",7731288,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:11.2",7731289,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:11.3",7731290,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:11.4",7731291,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:11.5",7731292,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:11.6",7731293,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:11.7",7731294,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:11.8",7731295,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:11.9",7731296,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:12",7731297,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:12.1",7731298,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:12.2",7731299,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:12.3",7731300,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:12.4",7731301,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:12.5",7731302,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:12.6",7731303,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:12.7",7731304,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:12.8",7731305,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:12.9",7731306,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:13",7731307,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:13.1",7731308,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:13.2",7731309,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:13.3",7731310,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:13.4",7731311,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:13.5",7731312,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:13.6",7731313,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:13.7",7731314,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:13.8",7731315,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:13.9",7731316,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:14",7731317,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:14.1",7731318,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:14.2",7731319,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:14.3",7731320,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:14.4",7731321,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:14.5",7731322,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:14.6",7731323,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:14.7",7731324,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:14.8",7731325,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:14.9",7731326,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:15",7731327,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:15.1",7731328,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:15.2",7731329,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:15.3",7731330,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:15.4",7731331,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:15.5",7731332,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:15.6",7731333,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:15.7",7731334,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:15.8",7731335,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:15.9",7731336,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:16",7731337,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:16.1",7731338,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:16.2",7731339,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:16.3",7731340,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:16.4",7731341,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:16.5",7731342,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:16.6",7731343,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:16.7",7731344,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:16.8",7731345,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:16.9",7731346,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17",7731347,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:17.1",7731348,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17.2",7731349,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17.3",7731350,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17.4",7731351,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17.5",7731352,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17.6",7731353,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17.7",7731354,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17.8",7731355,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:17.9",7731356,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:18",7731357,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:18.1",7731358,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:18.2",7731359,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:18.3",7731360,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:18.4",7731361,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:18.5",7731362,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:18.6",7731363,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:18.7",7731364,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:18.8",7731365,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:18.9",7731366,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:19",7731367,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:19.1",7731368,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:19.2",7731369,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:19.3",7731370,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:19.4",7731371,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:19.5",7731372,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:19.6",7731373,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:19.7",7731374,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:19.8",7731375,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:19.9",7731376,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:20",7731377,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:20.1",7731378,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:20.2",7731379,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:20.3",7731380,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:20.4",7731381,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:20.5",7731382,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:20.6",7731383,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:20.7",7731384,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:20.8",7731385,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:20.9",7731386,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:21",7731387,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:21.1",7731388,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:21.2",7731389,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:21.3",7731390,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:21.4",7731391,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:21.5",7731392,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:21.6",7731393,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:21.7",7731394,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:21.8",7731395,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:21.9",7731396,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:22",7731397,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:22.1",7731398,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:22.2",7731399,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:22.3",7731400,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:22.4",7731401,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:22.5",7731402,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:22.6",7731403,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:22.7",7731404,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:22.8",7731405,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:22.9",7731406,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:23",7731407,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:23.1",7731408,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:23.2",7731409,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:23.3",7731410,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:23.4",7731411,-10,-10,-10,220,-0.003,-40.01
"2020-10-08 00:24:23.5",7731412,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:23.6",7731413,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:23.7",7731414,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:23.8",7731415,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:23.9",7731416,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:24",7731417,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:24.1",7731418,-10,-10,-10,220,-0.002,-40.01
"2020-10-08 00:24:24.2",7731419,-10,-10,-10,220,-0.003,-40.01
