"TOA5","10329","CR6","10329","CR6.Std.09.01 CR6-WIFI.04.00.01","CPU:YOUNG81000_HMP60_10Hz.CR6","51185","Young10Hz_hmp"
"TIMESTAMP","RECORD","U","V","W","TSonic","RH","T_HMP60"
"TS","RN","mV","mV","mV","mV","%","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-09-21 06:14:03.8",1573800,-0.028,-0.071,0.083,295.2,27.96,21.39
"2020-09-21 06:14:03.9",1573801,-0.028,-0.071,0.083,295.2,27.96,21.39
"2020-09-21 06:14:04",1573802,-0.028,-0.071,0.083,295.2,27.96,21.38
"2020-09-21 06:14:04.1",1573803,-0.008,-0.071,0.064,295.2,27.96,21.38
"2020-09-21 06:14:04.2",1573804,-0.008,-0.07,0.064,295.2,27.96,21.38
"2020-09-21 06:14:04.3",1573805,-0.008,-0.032,0.035,295.1,27.96,21.38
"2020-09-21 06:14:04.4",1573806,-0.008,-0.032,0.034,295.1,27.96,21.38
"2020-09-21 06:14:04.5",1573807,-0.008,-0.032,0.034,295.1,28,21.38
"2020-09-21 06:14:04.6",1573808,-0.008,-0.031,0.034,295,27.96,21.38
"2020-09-21 06:14:04.7",1573809,-0.008,-0.032,0.034,295,27.96,21.38
"2020-09-21 06:14:04.8",1573810,-0.009,-0.032,0.044,295,27.96,21.38
"2020-09-21 06:14:04.9",1573811,-0.008,-0.032,0.044,295,27.96,21.38
"2020-09-21 06:14:05",1573812,-0.008,-0.031,0.044,295,27.96,21.38
"2020-09-21 06:14:05.1",1573813,-0.008,-0.031,0.044,295.1,27.96,21.38
"2020-09-21 06:14:05.2",1573814,-0.008,-0.032,0.044,295.1,27.96,21.39
"2020-09-21 06:14:05.3",1573815,-0.009,-0.032,0.044,295.1,27.96,21.38
"2020-09-21 06:14:05.4",1573816,-0.008,-0.032,0.044,295.1,27.96,21.38
"2020-09-21 06:14:05.5",1573817,-0.008,-0.032,0.044,295.1,27.96,21.38
"2020-09-21 06:14:05.6",1573818,-0.057,-0.041,0.064,295.1,27.96,21.38
"2020-09-21 06:14:05.7",1573819,-0.057,-0.041,0.064,295.1,27.96,21.38
"2020-09-21 06:14:05.8",1573820,-0.057,-0.041,0.064,295.1,27.99,21.43
"2020-09-21 06:14:05.9",1573821,-0.057,-0.041,0.064,295.1,27.96,21.38
"2020-09-21 06:14:06",1573822,-0.057,-0.041,0.064,295.1,27.96,21.38
"2020-09-21 06:14:06.1",1573823,-0.018,-0.041,0.044,295.2,27.96,21.38
"2020-09-21 06:14:06.2",1573824,-0.018,-0.041,0.044,295.2,27.96,21.38
"2020-09-21 06:14:06.3",1573825,-0.047,-0.051,0.074,295.2,27.96,21.38
"2020-09-21 06:14:06.4",1573826,-0.047,-0.051,0.073,295.2,27.96,21.38
"2020-09-21 06:14:06.5",1573827,-0.048,-0.051,0.073,295.2,27.96,21.38
"2020-09-21 06:14:06.6",1573828,-0.008,-0.002,0.074,295.2,27.96,21.38
"2020-09-21 06:14:06.7",1573829,-0.008,-0.002,0.073,295.2,27.96,21.38
"2020-09-21 06:14:06.8",1573830,-0.028,-0.002,0.093,295.3,27.96,21.38
"2020-09-21 06:14:06.9",1573831,-0.028,-0.002,0.093,295.3,27.96,21.38
"2020-09-21 06:14:07",1573832,-0.028,-0.002,0.093,295.3,27.99,21.38
"2020-09-21 06:14:07.1",1573833,-0.008,0.009,0.044,295.4,27.96,21.38
"2020-09-21 06:14:07.2",1573834,-0.008,0.008,0.044,295.4,27.96,21.38
"2020-09-21 06:14:07.3",1573835,-0.028,-0.002,0.093,295.4,27.96,21.38
"2020-09-21 06:14:07.4",1573836,-0.028,-0.002,0.093,295.4,27.96,21.38
"2020-09-21 06:14:07.5",1573837,-0.028,-0.002,0.093,295.4,27.96,21.38
"2020-09-21 06:14:07.6",1573838,-0.008,-0.002,0.073,295.5,27.96,21.38
"2020-09-21 06:14:07.7",1573839,-0.008,-0.002,0.074,295.5,27.96,21.38
"2020-09-21 06:14:07.8",1573840,-0.047,-0.051,0.073,295.3,27.96,21.38
"2020-09-21 06:14:07.9",1573841,-0.047,-0.051,0.073,295.3,27.96,21.38
"2020-09-21 06:14:08",1573842,-0.047,-0.051,0.073,295.3,27.96,21.38
"2020-09-21 06:14:08.1",1573843,-0.018,-0.041,0.117,295.4,27.96,21.38
"2020-09-21 06:14:08.2",1573844,-0.018,-0.041,0.117,295.4,27.96,21.39
"2020-09-21 06:14:08.3",1573845,-0.028,-0.002,0.093,295.5,27.99,21.44
"2020-09-21 06:14:08.4",1573846,-0.028,-0.002,0.093,295.5,27.96,21.38
"2020-09-21 06:14:08.5",1573847,-0.028,-0.002,0.093,295.5,27.96,21.38
"2020-09-21 06:14:08.6",1573848,-0.047,-0.051,0.074,295.3,27.96,21.38
"2020-09-21 06:14:08.7",1573849,-0.047,-0.051,0.073,295.3,27.96,21.38
"2020-09-21 06:14:08.8",1573850,-0.028,-0.002,0.025,295.3,27.96,21.38
"2020-09-21 06:14:08.9",1573851,-0.028,-0.002,0.025,295.3,27.96,21.38
"2020-09-21 06:14:09",1573852,-0.028,-0.002,0.025,295.3,27.96,21.38
"2020-09-21 06:14:09.1",1573853,-0.077,-0.002,0.044,295.2,27.96,21.38
"2020-09-21 06:14:09.2",1573854,-0.077,-0.002,0.044,295.2,27.96,21.38
"2020-09-21 06:14:09.3",1573855,-0.057,0.008,0.074,295.2,27.96,21.38
"2020-09-21 06:14:09.4",1573856,-0.057,0.008,0.074,295.2,27.96,21.39
"2020-09-21 06:14:09.5",1573857,-0.057,0.008,0.073,295.2,27.97,21.38
"2020-09-21 06:14:09.6",1573858,-0.018,-0.041,0.044,295.3,27.96,21.38
"2020-09-21 06:14:09.7",1573859,-0.018,-0.041,0.044,295.3,27.97,21.38
"2020-09-21 06:14:09.8",1573860,-0.018,-0.041,0.044,295.3,27.97,21.38
"2020-09-21 06:14:09.9",1573861,-0.018,-0.041,0.044,295.3,27.98,21.38
"2020-09-21 06:14:10",1573862,-0.018,-0.042,0.044,295.3,27.98,21.38
"2020-09-21 06:14:10.1",1573863,-0.047,-0.051,0.074,295.3,27.98,21.38
"2020-09-21 06:14:10.2",1573864,-0.047,-0.051,0.074,295.3,27.98,21.38
"2020-09-21 06:14:10.3",1573865,-0.048,-0.051,0.073,295.3,27.98,21.38
"2020-09-21 06:14:10.4",1573866,-0.047,-0.051,0.074,295.3,27.98,21.38
"2020-09-21 06:14:10.5",1573867,-0.048,-0.051,0.073,295.3,27.98,21.38
"2020-09-21 06:14:10.6",1573868,-0.008,0.008,0.044,295.3,27.98,21.38
"2020-09-21 06:14:10.7",1573869,-0.008,0.009,0.044,295.3,27.98,21.38
"2020-09-21 06:14:10.8",1573870,-0.028,-0.002,0.093,295.3,28.02,21.44
"2020-09-21 06:14:10.9",1573871,-0.028,-0.002,0.093,295.3,27.98,21.38
"2020-09-21 06:14:11",1573872,-0.028,-0.002,0.093,295.3,27.98,21.38
"2020-09-21 06:14:11.1",1573873,-0.018,-0.041,0.044,295.3,27.98,21.38
"2020-09-21 06:14:11.2",1573874,-0.018,-0.041,0.044,295.3,27.98,21.38
"2020-09-21 06:14:11.3",1573875,-0.028,-0.002,0.093,295.2,27.98,21.38
"2020-09-21 06:14:11.4",1573876,-0.028,-0.002,0.093,295.2,27.98,21.38
"2020-09-21 06:14:11.5",1573877,-0.028,-0.002,0.093,295.2,27.98,21.38
"2020-09-21 06:14:11.6",1573878,-0.008,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:11.7",1573879,-0.008,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:11.8",1573880,-0.008,0.018,0.044,295.1,27.98,21.38
"2020-09-21 06:14:11.9",1573881,-0.008,0.018,0.044,295.1,27.98,21.38
"2020-09-21 06:14:12",1573882,-0.008,0.018,0.044,295.1,27.98,21.38
"2020-09-21 06:14:12.1",1573883,-0.008,0.057,0.064,295,27.98,21.38
"2020-09-21 06:14:12.2",1573884,-0.008,0.057,0.064,295,27.98,21.38
"2020-09-21 06:14:12.3",1573885,-0.008,0.018,0.034,295,27.98,21.38
"2020-09-21 06:14:12.4",1573886,-0.008,0.018,0.034,295,27.98,21.38
"2020-09-21 06:14:12.5",1573887,-0.009,0.018,0.034,295,27.98,21.38
"2020-09-21 06:14:12.6",1573888,-0.008,0.018,0.034,295,27.98,21.38
"2020-09-21 06:14:12.7",1573889,-0.008,0.018,0.034,295,27.98,21.38
"2020-09-21 06:14:12.8",1573890,-0.008,0.008,0.044,295,27.98,21.38
"2020-09-21 06:14:12.9",1573891,-0.008,0.008,0.044,295,27.98,21.38
"2020-09-21 06:14:13",1573892,-0.009,0.008,0.044,295,27.98,21.38
"2020-09-21 06:14:13.1",1573893,-0.009,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:13.2",1573894,-0.009,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:13.3",1573895,-0.008,-0.002,0.064,295.1,28.04,21.44
"2020-09-21 06:14:13.4",1573896,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:13.5",1573897,-0.009,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:13.6",1573898,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:13.7",1573899,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:13.8",1573900,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:13.9",1573901,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:14",1573902,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:14.1",1573903,-0.009,-0.041,0.044,295.1,27.98,21.38
"2020-09-21 06:14:14.2",1573904,-0.008,-0.041,0.044,295.1,27.98,21.38
"2020-09-21 06:14:14.3",1573905,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:14.4",1573906,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:14.5",1573907,-0.009,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:14.6",1573908,-0.008,-0.002,0.064,295.1,27.98,21.39
"2020-09-21 06:14:14.7",1573909,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:14.8",1573910,-0.008,-0.041,0.044,295.1,27.98,21.38
"2020-09-21 06:14:14.9",1573911,-0.008,-0.041,0.044,295.1,27.98,21.38
"2020-09-21 06:14:15",1573912,-0.009,-0.041,0.044,295.1,27.98,21.38
"2020-09-21 06:14:15.1",1573913,-0.048,0.008,0.064,295.2,27.98,21.38
"2020-09-21 06:14:15.2",1573914,-0.047,0.008,0.064,295.2,27.98,21.38
"2020-09-21 06:14:15.3",1573915,-0.018,-0.041,0.044,295.3,27.98,21.38
"2020-09-21 06:14:15.4",1573916,-0.018,-0.041,0.044,295.3,27.98,21.38
"2020-09-21 06:14:15.5",1573917,-0.018,-0.041,0.044,295.3,27.98,21.38
"2020-09-21 06:14:15.6",1573918,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:15.7",1573919,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:15.8",1573920,-0.028,-0.002,0.093,295.4,28.04,21.43
"2020-09-21 06:14:15.9",1573921,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:16",1573922,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:16.1",1573923,-0.028,-0.002,0.093,295.3,27.98,21.38
"2020-09-21 06:14:16.2",1573924,-0.028,-0.002,0.093,295.3,27.98,21.38
"2020-09-21 06:14:16.3",1573925,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:16.4",1573926,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:16.5",1573927,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:16.6",1573928,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:16.7",1573929,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:16.8",1573930,-0.038,-0.022,0.083,295.7,27.98,21.38
"2020-09-21 06:14:16.9",1573931,-0.038,-0.022,0.083,295.7,27.98,21.38
"2020-09-21 06:14:17",1573932,-0.038,-0.022,0.083,295.7,27.98,21.38
"2020-09-21 06:14:17.1",1573933,-0.028,-0.002,0.093,295.6,27.98,21.41
"2020-09-21 06:14:17.2",1573934,-0.028,-0.002,0.093,295.6,27.98,21.38
"2020-09-21 06:14:17.3",1573935,-0.028,-0.002,0.093,295.6,27.98,21.38
"2020-09-21 06:14:17.4",1573936,-0.028,-0.002,0.093,295.6,27.98,21.38
"2020-09-21 06:14:17.5",1573937,-0.028,-0.002,0.093,295.6,27.98,21.38
"2020-09-21 06:14:17.6",1573938,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:17.7",1573939,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:17.8",1573940,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:17.9",1573941,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:18",1573942,-0.028,-0.002,0.093,295.4,27.98,21.38
"2020-09-21 06:14:18.1",1573943,-0.057,0.008,0.074,295.4,27.98,21.38
"2020-09-21 06:14:18.2",1573944,-0.057,0.009,0.073,295.4,27.98,21.38
"2020-09-21 06:14:18.3",1573945,-0.057,0.008,0.074,295.5,28.04,21.41
"2020-09-21 06:14:18.4",1573946,-0.057,0.008,0.073,295.5,27.98,21.38
"2020-09-21 06:14:18.5",1573947,-0.057,0.008,0.073,295.5,27.98,21.38
"2020-09-21 06:14:18.6",1573948,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:18.7",1573949,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:18.8",1573950,-0.008,-0.002,0.074,295.5,27.98,21.38
"2020-09-21 06:14:18.9",1573951,-0.009,-0.002,0.073,295.5,27.98,21.38
"2020-09-21 06:14:19",1573952,-0.009,-0.002,0.073,295.5,27.98,21.39
"2020-09-21 06:14:19.1",1573953,-0.008,-0.002,0.074,295.4,27.98,21.39
"2020-09-21 06:14:19.2",1573954,-0.008,-0.002,0.074,295.4,27.98,21.39
"2020-09-21 06:14:19.3",1573955,-0.028,-0.002,0.093,295.6,27.98,21.38
"2020-09-21 06:14:19.4",1573956,-0.028,-0.002,0.093,295.6,27.98,21.38
"2020-09-21 06:14:19.5",1573957,-0.028,-0.002,0.093,295.6,27.98,21.38
"2020-09-21 06:14:19.6",1573958,-0.028,-0.002,0.093,295.6,27.98,21.41
"2020-09-21 06:14:19.7",1573959,-0.028,-0.002,0.093,295.6,27.98,21.38
"2020-09-21 06:14:19.8",1573960,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:19.9",1573961,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:20",1573962,-0.028,-0.002,0.093,295.5,27.98,21.38
"2020-09-21 06:14:20.1",1573963,0.012,0.009,0.093,295.4,27.98,21.38
"2020-09-21 06:14:20.2",1573964,0.012,0.008,0.093,295.4,27.98,21.38
"2020-09-21 06:14:20.3",1573965,0.012,0.008,0.093,295.3,27.98,21.39
"2020-09-21 06:14:20.4",1573966,0.012,0.009,0.093,295.3,27.98,21.38
"2020-09-21 06:14:20.5",1573967,0.012,0.008,0.093,295.3,27.98,21.38
"2020-09-21 06:14:20.6",1573968,-0.008,0.008,0.117,295.3,27.98,21.38
"2020-09-21 06:14:20.7",1573969,-0.009,0.008,0.117,295.3,27.98,21.38
"2020-09-21 06:14:20.8",1573970,-0.009,-0.002,0.064,295.2,28.04,21.39
"2020-09-21 06:14:20.9",1573971,-0.008,-0.002,0.064,295.2,27.98,21.38
"2020-09-21 06:14:21",1573972,-0.008,-0.002,0.064,295.2,27.98,21.38
"2020-09-21 06:14:21.1",1573973,0.012,-0.041,0.093,295.4,27.98,21.38
"2020-09-21 06:14:21.2",1573974,0.012,-0.041,0.093,295.4,27.98,21.38
"2020-09-21 06:14:21.3",1573975,0.012,0.008,0.093,295.4,27.98,21.39
"2020-09-21 06:14:21.4",1573976,0.012,0.009,0.093,295.4,27.98,21.39
"2020-09-21 06:14:21.5",1573977,0.012,0.008,0.093,295.4,27.98,21.38
"2020-09-21 06:14:21.6",1573978,-0.008,0.008,0.117,295.2,27.98,21.38
"2020-09-21 06:14:21.7",1573979,-0.008,0.008,0.117,295.2,27.98,21.38
"2020-09-21 06:14:21.8",1573980,-0.028,-0.002,0.083,295.1,27.98,21.38
"2020-09-21 06:14:21.9",1573981,-0.028,-0.002,0.083,295.1,27.98,21.38
"2020-09-21 06:14:22",1573982,-0.028,-0.002,0.083,295.1,27.98,21.38
"2020-09-21 06:14:22.1",1573983,-0.008,-0.002,0.064,295,28,21.41
"2020-09-21 06:14:22.2",1573984,-0.008,-0.002,0.064,295,27.98,21.38
"2020-09-21 06:14:22.3",1573985,-0.008,-0.002,0.064,295,27.98,21.38
"2020-09-21 06:14:22.4",1573986,-0.008,-0.002,0.064,295,27.98,21.38
"2020-09-21 06:14:22.5",1573987,-0.009,-0.002,0.064,295,27.98,21.38
"2020-09-21 06:14:22.6",1573988,-0.008,-0.002,0.064,295,27.98,21.38
"2020-09-21 06:14:22.7",1573989,-0.008,-0.002,0.064,295,27.98,21.38
"2020-09-21 06:14:22.8",1573990,-0.028,-0.002,0.015,295,27.98,21.38
"2020-09-21 06:14:22.9",1573991,-0.028,-0.002,0.015,295,27.98,21.38
"2020-09-21 06:14:23",1573992,-0.028,-0.002,0.015,295,27.98,21.38
"2020-09-21 06:14:23.1",1573993,-0.067,-0.002,0.044,295.1,27.98,21.38
"2020-09-21 06:14:23.2",1573994,-0.067,-0.002,0.044,295.1,27.98,21.38
"2020-09-21 06:14:23.3",1573995,-0.008,-0.002,0.074,295.3,28.02,21.38
"2020-09-21 06:14:23.4",1573996,-0.008,-0.002,0.073,295.3,27.98,21.38
"2020-09-21 06:14:23.5",1573997,-0.008,-0.002,0.074,295.3,27.98,21.38
"2020-09-21 06:14:23.6",1573998,-0.008,-0.002,0.074,295.3,27.98,21.38
"2020-09-21 06:14:23.7",1573999,-0.008,-0.002,0.074,295.3,27.98,21.38
"2020-09-21 06:14:23.8",1574000,-0.028,-0.002,0.093,295.3,27.98,21.38
"2020-09-21 06:14:23.9",1574001,-0.028,-0.002,0.093,295.3,27.98,21.38
"2020-09-21 06:14:24",1574002,-0.028,-0.002,0.093,295.3,27.98,21.38
"2020-09-21 06:14:24.1",1574003,-0.057,0.009,0.073,295.2,27.98,21.38
"2020-09-21 06:14:24.2",1574004,-0.057,0.009,0.073,295.2,27.98,21.39
"2020-09-21 06:14:24.3",1574005,-0.057,-0.041,0.064,295.1,27.98,21.38
"2020-09-21 06:14:24.4",1574006,-0.057,-0.041,0.064,295.1,27.98,21.38
"2020-09-21 06:14:24.5",1574007,-0.057,-0.041,0.064,295.1,27.98,21.38
"2020-09-21 06:14:24.6",1574008,-0.057,0.009,0.073,295.2,28.01,21.42
"2020-09-21 06:14:24.7",1574009,-0.057,0.008,0.074,295.2,27.98,21.38
"2020-09-21 06:14:24.8",1574010,-0.057,0.008,0.074,295.2,27.98,21.38
"2020-09-21 06:14:24.9",1574011,-0.057,0.008,0.073,295.2,27.98,21.38
"2020-09-21 06:14:25",1574012,-0.057,0.008,0.073,295.2,27.98,21.38
"2020-09-21 06:14:25.1",1574013,-0.077,-0.002,0.044,295.2,27.98,21.38
"2020-09-21 06:14:25.2",1574014,-0.077,-0.002,0.044,295.2,27.98,21.38
"2020-09-21 06:14:25.3",1574015,-0.057,0.009,0.074,295.3,27.98,21.38
"2020-09-21 06:14:25.4",1574016,-0.057,0.009,0.073,295.3,27.98,21.38
"2020-09-21 06:14:25.5",1574017,-0.057,0.008,0.073,295.3,27.98,21.38
"2020-09-21 06:14:25.6",1574018,-0.057,0.009,0.074,295.3,27.98,21.38
"2020-09-21 06:14:25.7",1574019,-0.057,0.008,0.073,295.3,27.98,21.38
"2020-09-21 06:14:25.8",1574020,-0.057,0.008,0.073,295.3,28.01,21.38
"2020-09-21 06:14:25.9",1574021,-0.057,0.008,0.073,295.3,27.98,21.38
"2020-09-21 06:14:26",1574022,-0.057,0.008,0.073,295.3,27.98,21.38
"2020-09-21 06:14:26.1",1574023,-0.008,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:26.2",1574024,-0.008,0.009,0.044,295.1,27.98,21.38
"2020-09-21 06:14:26.3",1574025,-0.008,0.018,0.044,295.1,27.98,21.38
"2020-09-21 06:14:26.4",1574026,-0.008,0.018,0.044,295.1,27.98,21.38
"2020-09-21 06:14:26.5",1574027,-0.008,0.018,0.044,295.1,27.98,21.38
"2020-09-21 06:14:26.6",1574028,-0.008,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:26.7",1574029,-0.008,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:26.8",1574030,-0.008,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:26.9",1574031,-0.008,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:27",1574032,-0.008,0.008,0.044,295.1,27.98,21.38
"2020-09-21 06:14:27.1",1574033,-0.009,0.008,0.044,295.1,28.01,21.44
"2020-09-21 06:14:27.2",1574034,-0.008,0.009,0.044,295.1,27.98,21.38
"2020-09-21 06:14:27.3",1574035,-0.009,-0.002,0.064,295.2,27.98,21.38
"2020-09-21 06:14:27.4",1574036,-0.009,-0.002,0.064,295.2,27.98,21.38
"2020-09-21 06:14:27.5",1574037,-0.009,-0.002,0.064,295.2,27.98,21.38
"2020-09-21 06:14:27.6",1574038,-0.008,0.008,0.044,295.2,27.98,21.38
"2020-09-21 06:14:27.7",1574039,-0.008,0.008,0.044,295.2,27.98,21.38
"2020-09-21 06:14:27.8",1574040,0.012,0.008,0.093,295.3,27.98,21.38
"2020-09-21 06:14:27.9",1574041,0.012,0.009,0.093,295.3,27.98,21.38
"2020-09-21 06:14:28",1574042,0.012,0.008,0.093,295.3,27.98,21.38
"2020-09-21 06:14:28.1",1574043,0.012,0.008,0.093,295.3,27.98,21.38
"2020-09-21 06:14:28.2",1574044,0.012,0.008,0.093,295.3,27.98,21.38
"2020-09-21 06:14:28.3",1574045,0.012,0.008,0.093,295.4,27.98,21.38
"2020-09-21 06:14:28.4",1574046,0.012,0.008,0.093,295.4,27.98,21.38
"2020-09-21 06:14:28.5",1574047,0.012,0.008,0.093,295.4,27.98,21.38
"2020-09-21 06:14:28.6",1574048,-0.018,-0.041,0.117,295.5,27.98,21.38
"2020-09-21 06:14:28.7",1574049,-0.018,-0.041,0.117,295.5,27.98,21.38
"2020-09-21 06:14:28.8",1574050,0.012,-0.032,0.083,295.3,27.98,21.38
"2020-09-21 06:14:28.9",1574051,0.012,-0.031,0.083,295.3,27.98,21.38
"2020-09-21 06:14:29",1574052,0.012,-0.032,0.083,295.3,27.98,21.38
"2020-09-21 06:14:29.1",1574053,0.012,0.008,0.093,295.3,27.98,21.38
"2020-09-21 06:14:29.2",1574054,0.012,0.008,0.093,295.3,27.98,21.38
"2020-09-21 06:14:29.3",1574055,-0.008,0.009,0.117,295.1,27.98,21.39
"2020-09-21 06:14:29.4",1574056,-0.009,0.009,0.117,295.1,27.98,21.38
"2020-09-21 06:14:29.5",1574057,-0.008,0.009,0.117,295.1,27.98,21.38
"2020-09-21 06:14:29.6",1574058,0.07,-0.002,0.083,295,28.01,21.44
"2020-09-21 06:14:29.7",1574059,0.07,-0.002,0.083,295,27.98,21.38
"2020-09-21 06:14:29.8",1574060,-0.008,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:29.9",1574061,-0.009,-0.002,0.064,295.1,27.98,21.38
"2020-09-21 06:14:30",1574062,-0.009,-0.002,0.064,295.1,27.98,21.39
"2020-09-21 06:14:30.1",1574063,0.012,-0.032,0.083,295.1,27.98,21.38
"2020-09-21 06:14:30.2",1574064,0.012,-0.032,0.083,295.1,27.98,21.38
"2020-09-21 06:14:30.3",1574065,0.012,-0.031,0.083,295.1,27.98,21.38
"2020-09-21 06:14:30.4",1574066,0.012,-0.032,0.083,295.1,27.98,21.38
"2020-09-21 06:14:30.5",1574067,0.012,-0.032,0.083,295.1,27.98,21.38
"2020-09-21 06:14:30.6",1574068,-0.008,-0.032,0.117,295.2,27.98,21.38
"2020-09-21 06:14:30.7",1574069,-0.008,-0.031,0.118,295.2,27.98,21.38
"2020-09-21 06:14:30.8",1574070,0.012,-0.041,0.093,295.1,27.98,21.38
"2020-09-21 06:14:30.9",1574071,0.012,-0.041,0.093,295.1,27.98,21.38
"2020-09-21 06:14:31",1574072,0.012,-0.041,0.093,295.1,27.98,21.38
"2020-09-21 06:14:31.1",1574073,0.07,-0.051,0.147,295.3,27.98,21.38
"2020-09-21 06:14:31.2",1574074,0.07,-0.051,0.147,295.3,27.98,21.38
"2020-09-21 06:14:31.3",1574075,-0.008,-0.002,0.147,295.3,27.98,21.38
"2020-09-21 06:14:31.4",1574076,-0.008,-0.002,0.147,295.3,27.98,21.38
"2020-09-21 06:14:31.5",1574077,-0.009,-0.002,0.147,295.3,27.98,21.38
"2020-09-21 06:14:31.6",1574078,-0.008,-0.002,0.147,295.4,27.98,21.38
"2020-09-21 06:14:31.7",1574079,-0.008,-0.002,0.147,295.4,27.98,21.39
"2020-09-21 06:14:31.8",1574080,0.012,0.008,0.093,295.4,27.98,21.38
"2020-09-21 06:14:31.9",1574081,0.012,0.009,0.093,295.4,27.98,21.38
"2020-09-21 06:14:32",1574082,0.012,0.008,0.093,295.4,27.98,21.38
"2020-09-21 06:14:32.1",1574083,0.012,0.008,0.093,295.5,28.03,21.44
"2020-09-21 06:14:32.2",1574084,0.012,0.008,0.093,295.5,27.98,21.38
"2020-09-21 06:14:32.3",1574085,-0.008,0.008,0.117,295.5,27.98,21.38
"2020-09-21 06:14:32.4",1574086,-0.008,0.008,0.118,295.5,27.98,21.38
"2020-09-21 06:14:32.5",1574087,-0.009,0.008,0.117,295.4,27.98,21.38
"2020-09-21 06:14:32.6",1574088,-0.008,-0.002,0.137,295.3,27.98,21.38
"2020-09-21 06:14:32.7",1574089,-0.008,-0.002,0.137,295.3,27.98,21.38
"2020-09-21 06:14:32.8",1574090,-0.008,-0.002,0.074,295.3,27.98,21.38
"2020-09-21 06:14:32.9",1574091,-0.008,-0.002,0.073,295.3,27.98,21.38
"2020-09-21 06:14:33",1574092,-0.008,-0.002,0.074,295.3,27.98,21.38
"2020-09-21 06:14:33.1",1574093,0.041,-0.002,0.107,295.1,27.98,21.38
"2020-09-21 06:14:33.2",1574094,0.041,-0.002,0.108,295.1,27.98,21.39
"2020-09-21 06:14:33.3",1574095,0.012,0.008,0.093,294.9,27.98,21.39
"2020-09-21 06:14:33.4",1574096,0.012,0.008,0.093,294.9,27.98,21.38
"2020-09-21 06:14:33.5",1574097,0.012,0.008,0.093,294.9,27.98,21.38
"2020-09-21 06:14:33.6",1574098,0.051,0.018,0.064,294.9,27.98,21.38
"2020-09-21 06:14:33.7",1574099,0.051,0.018,0.064,294.9,27.98,21.38
"2020-09-21 06:14:33.8",1574100,0.012,0.018,0.083,295.1,27.98,21.38
