"TOA5","10329","CR6","10329","CR6.Std.09.01 CR6-WIFI.04.00.01","CPU:YOUNG81000_HMP60_10Hz.CR6","51185","Young10Hz_hmp"
"TIMESTAMP","RECORD","U","V","W","TSonic","RH","T_HMP60"
"TS","RN","mV","mV","mV","mV","%","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-09-29 14:58:37.3",3281819,-0.028,-0.081,0.093,297.7,39.34,23.22
"2020-09-29 14:58:37.4",3281820,-0.028,-0.081,0.093,297.7,39.28,23.17
"2020-09-29 14:58:37.5",3281821,-0.047,-0.051,0.073,297.8,39.28,23.17
"2020-09-29 14:58:37.6",3281822,-0.047,-0.051,0.073,297.8,39.28,23.17
"2020-09-29 14:58:37.7",3281823,-0.047,-0.051,0.073,297.8,39.28,23.17
"2020-09-29 14:58:37.8",3281824,-0.047,-0.051,0.073,297.8,39.28,23.17
"2020-09-29 14:58:37.9",3281825,-0.048,-0.051,0.073,297.8,39.28,23.17
"2020-09-29 14:58:38",3281826,-0.008,-0.002,0.073,297.8,39.28,23.17
"2020-09-29 14:58:38.1",3281827,-0.009,-0.002,0.073,297.8,39.28,23.17
"2020-09-29 14:58:38.2",3281828,-0.057,0.008,0.073,297.7,39.28,23.17
"2020-09-29 14:58:38.3",3281829,-0.057,0.008,0.073,297.7,39.28,23.17
"2020-09-29 14:58:38.4",3281830,-0.058,0.008,0.073,297.7,39.28,23.17
"2020-09-29 14:58:38.5",3281831,-0.008,-0.002,0.073,297.6,39.28,23.17
"2020-09-29 14:58:38.6",3281832,-0.008,-0.002,0.073,297.6,39.28,23.2
"2020-09-29 14:58:38.7",3281833,-0.008,0.038,0.064,297.5,39.28,23.17
"2020-09-29 14:58:38.8",3281834,-0.008,0.038,0.064,297.5,39.28,23.17
"2020-09-29 14:58:38.9",3281835,-0.009,0.037,0.063,297.5,39.28,23.17
"2020-09-29 14:58:39",3281836,-0.008,-0.002,0.044,297.6,39.28,23.17
"2020-09-29 14:58:39.1",3281837,-0.008,-0.002,0.044,297.6,39.28,23.17
"2020-09-29 14:58:39.2",3281838,-0.008,-0.012,0.063,297.5,39.28,23.17
"2020-09-29 14:58:39.3",3281839,-0.008,-0.012,0.064,297.5,39.28,23.17
"2020-09-29 14:58:39.4",3281840,-0.008,-0.012,0.063,297.5,39.28,23.17
"2020-09-29 14:58:39.5",3281841,-0.008,-0.003,0.044,297.5,39.28,23.17
"2020-09-29 14:58:39.6",3281842,-0.008,-0.002,0.044,297.6,39.28,23.17
"2020-09-29 14:58:39.7",3281843,-0.009,-0.003,0.044,297.5,39.28,23.17
"2020-09-29 14:58:39.8",3281844,-0.008,-0.002,0.044,297.5,39.34,23.18
"2020-09-29 14:58:39.9",3281845,-0.009,-0.003,0.044,297.5,39.28,23.17
"2020-09-29 14:58:40",3281846,-0.008,-0.012,0.063,297.5,39.29,23.17
"2020-09-29 14:58:40.1",3281847,-0.008,-0.012,0.064,297.5,39.29,23.17
"2020-09-29 14:58:40.2",3281848,-0.008,-0.012,0.063,297.5,39.29,23.17
"2020-09-29 14:58:40.3",3281849,-0.008,-0.012,0.064,297.5,39.3,23.17
"2020-09-29 14:58:40.4",3281850,-0.009,-0.012,0.063,297.5,39.3,23.17
"2020-09-29 14:58:40.5",3281851,-0.008,-0.012,0.064,297.5,39.3,23.17
"2020-09-29 14:58:40.6",3281852,-0.009,-0.012,0.064,297.5,39.3,23.17
"2020-09-29 14:58:40.7",3281853,-0.028,-0.002,0.024,297.5,39.3,23.17
"2020-09-29 14:58:40.8",3281854,-0.028,-0.003,0.024,297.5,39.3,23.17
"2020-09-29 14:58:40.9",3281855,-0.028,-0.003,0.024,297.5,39.3,23.17
"2020-09-29 14:58:41",3281856,-0.057,-0.002,0.063,297.5,39.3,23.17
"2020-09-29 14:58:41.1",3281857,-0.057,-0.002,0.063,297.5,39.3,23.2
"2020-09-29 14:58:41.2",3281858,-0.057,0.008,0.073,297.7,39.3,23.17
"2020-09-29 14:58:41.3",3281859,-0.058,0.008,0.073,297.7,39.3,23.17
"2020-09-29 14:58:41.4",3281860,-0.057,0.008,0.073,297.7,39.3,23.17
"2020-09-29 14:58:41.5",3281861,-0.057,-0.002,0.063,297.5,39.3,23.17
"2020-09-29 14:58:41.6",3281862,-0.057,-0.002,0.064,297.5,39.3,23.17
"2020-09-29 14:58:41.7",3281863,-0.077,-0.002,0.044,297.6,39.3,23.17
"2020-09-29 14:58:41.8",3281864,-0.077,-0.002,0.044,297.6,39.3,23.17
"2020-09-29 14:58:41.9",3281865,-0.077,-0.002,0.044,297.6,39.3,23.17
"2020-09-29 14:58:42",3281866,-0.057,0.008,0.073,297.6,39.3,23.17
"2020-09-29 14:58:42.1",3281867,-0.057,0.008,0.073,297.6,39.3,23.17
"2020-09-29 14:58:42.2",3281868,-0.028,0.047,0.025,297.5,39.3,23.17
"2020-09-29 14:58:42.3",3281869,-0.028,0.047,0.024,297.5,39.35,23.17
"2020-09-29 14:58:42.4",3281870,-0.028,0.047,0.024,297.5,39.3,23.17
"2020-09-29 14:58:42.5",3281871,-0.028,-0.002,0.024,297.6,39.31,23.17
"2020-09-29 14:58:42.6",3281872,-0.028,-0.002,0.024,297.6,39.31,23.17
"2020-09-29 14:58:42.7",3281873,-0.008,-0.032,-0.016,297.6,39.31,23.17
"2020-09-29 14:58:42.8",3281874,-0.008,-0.032,-0.016,297.6,39.32,23.17
"2020-09-29 14:58:42.9",3281875,-0.009,-0.032,-0.016,297.6,39.32,23.17
"2020-09-29 14:58:43",3281876,-0.047,-0.041,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:43.1",3281877,-0.047,-0.041,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:43.2",3281878,-0.047,-0.041,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:43.3",3281879,-0.047,-0.042,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:43.4",3281880,-0.047,-0.042,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:43.5",3281881,-0.047,-0.041,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:43.6",3281882,-0.048,-0.041,-0.006,297.6,39.35,23.21
"2020-09-29 14:58:43.7",3281883,-0.048,-0.041,-0.006,297.6,39.32,23.16
"2020-09-29 14:58:43.8",3281884,-0.047,-0.041,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:43.9",3281885,-0.047,-0.042,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:44",3281886,-0.047,-0.041,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:44.1",3281887,-0.047,-0.041,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:44.2",3281888,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:44.3",3281889,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:44.4",3281890,-0.067,-0.003,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:44.5",3281891,-0.047,0.008,-0.006,297.7,39.32,23.17
"2020-09-29 14:58:44.6",3281892,-0.047,0.008,-0.006,297.7,39.32,23.17
"2020-09-29 14:58:44.7",3281893,-0.047,-0.041,-0.006,297.7,39.32,23.17
"2020-09-29 14:58:44.8",3281894,-0.048,-0.042,-0.006,297.7,39.33,23.17
"2020-09-29 14:58:44.9",3281895,-0.048,-0.041,-0.006,297.7,39.32,23.17
"2020-09-29 14:58:45",3281896,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.1",3281897,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.2",3281898,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.3",3281899,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.4",3281900,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.5",3281901,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.6",3281902,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.7",3281903,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.8",3281904,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:45.9",3281905,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:46",3281906,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:46.1",3281907,-0.067,-0.002,-0.016,297.7,39.35,23.22
"2020-09-29 14:58:46.2",3281908,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:46.3",3281909,-0.067,-0.002,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:46.4",3281910,-0.067,-0.003,-0.016,297.7,39.32,23.17
"2020-09-29 14:58:46.5",3281911,-0.086,0.008,0.015,297.7,39.32,23.17
"2020-09-29 14:58:46.6",3281912,-0.087,0.008,0.015,297.7,39.32,23.17
"2020-09-29 14:58:46.7",3281913,-0.077,-0.002,0.044,297.8,39.32,23.17
"2020-09-29 14:58:46.8",3281914,-0.077,-0.002,0.044,297.8,39.32,23.17
"2020-09-29 14:58:46.9",3281915,-0.077,-0.002,0.044,297.8,39.32,23.17
"2020-09-29 14:58:47",3281916,-0.028,-0.002,0.024,297.7,39.32,23.17
"2020-09-29 14:58:47.1",3281917,-0.028,-0.002,0.024,297.7,39.32,23.17
"2020-09-29 14:58:47.2",3281918,-0.028,-0.002,0.025,297.7,39.32,23.17
"2020-09-29 14:58:47.3",3281919,-0.028,-0.003,0.024,297.7,39.32,23.17
"2020-09-29 14:58:47.4",3281920,-0.028,-0.003,0.024,297.7,39.32,23.16
"2020-09-29 14:58:47.5",3281921,-0.047,-0.041,-0.006,297.7,39.32,23.17
"2020-09-29 14:58:47.6",3281922,-0.047,-0.041,-0.006,297.7,39.32,23.17
"2020-09-29 14:58:47.7",3281923,-0.047,0.008,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:47.8",3281924,-0.047,0.008,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:47.9",3281925,-0.048,0.008,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:48",3281926,-0.028,-0.002,0.024,297.6,39.32,23.17
"2020-09-29 14:58:48.1",3281927,-0.028,-0.002,0.025,297.6,39.32,23.17
"2020-09-29 14:58:48.2",3281928,-0.028,-0.002,0.024,297.6,39.32,23.17
"2020-09-29 14:58:48.3",3281929,-0.028,-0.002,0.025,297.6,39.32,23.17
"2020-09-29 14:58:48.4",3281930,-0.028,-0.002,0.024,297.6,39.32,23.17
"2020-09-29 14:58:48.5",3281931,-0.028,-0.002,0.025,297.6,39.32,23.17
"2020-09-29 14:58:48.6",3281932,-0.028,-0.002,0.025,297.6,39.36,23.22
"2020-09-29 14:58:48.7",3281933,-0.057,0.008,0.073,297.6,39.32,23.16
"2020-09-29 14:58:48.8",3281934,-0.057,0.008,0.073,297.6,39.32,23.17
"2020-09-29 14:58:48.9",3281935,-0.058,0.008,0.073,297.6,39.32,23.17
"2020-09-29 14:58:49",3281936,-0.077,-0.002,0.044,297.6,39.32,23.17
"2020-09-29 14:58:49.1",3281937,-0.077,-0.002,0.044,297.6,39.32,23.17
"2020-09-29 14:58:49.2",3281938,-0.077,-0.002,0.044,297.6,39.32,23.17
"2020-09-29 14:58:49.3",3281939,-0.077,-0.002,0.044,297.6,39.32,23.17
"2020-09-29 14:58:49.4",3281940,-0.077,-0.003,0.044,297.6,39.32,23.17
"2020-09-29 14:58:49.5",3281941,-0.077,-0.002,0.044,297.6,39.32,23.17
"2020-09-29 14:58:49.6",3281942,-0.077,-0.002,0.044,297.6,39.32,23.17
"2020-09-29 14:58:49.7",3281943,-0.048,-0.051,0.073,297.6,39.32,23.17
"2020-09-29 14:58:49.8",3281944,-0.048,-0.051,0.073,297.6,39.32,23.17
"2020-09-29 14:58:49.9",3281945,-0.047,-0.051,0.073,297.6,39.32,23.16
"2020-09-29 14:58:50",3281946,-0.028,-0.002,0.025,297.5,39.32,23.16
"2020-09-29 14:58:50.1",3281947,-0.028,-0.002,0.024,297.5,39.32,23.17
"2020-09-29 14:58:50.2",3281948,-0.008,-0.002,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:50.3",3281949,-0.008,-0.002,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:50.4",3281950,-0.008,-0.003,-0.006,297.6,39.32,23.17
"2020-09-29 14:58:50.5",3281951,-0.028,-0.002,0.024,297.6,39.32,23.17
"2020-09-29 14:58:50.6",3281952,-0.028,-0.002,0.025,297.6,39.32,23.17
"2020-09-29 14:58:50.7",3281953,-0.028,-0.002,0.024,297.6,39.32,23.17
"2020-09-29 14:58:50.8",3281954,-0.028,-0.002,0.025,297.6,39.32,23.17
"2020-09-29 14:58:50.9",3281955,-0.028,-0.003,0.024,297.6,39.32,23.17
"2020-09-29 14:58:51",3281956,-0.028,-0.002,0.025,297.6,39.32,23.17
"2020-09-29 14:58:51.1",3281957,-0.028,-0.002,0.024,297.6,39.38,23.22
"2020-09-29 14:58:51.2",3281958,-0.028,-0.002,0.024,297.6,39.32,23.17
"2020-09-29 14:58:51.3",3281959,-0.028,-0.002,0.024,297.6,39.31,23.17
"2020-09-29 14:58:51.4",3281960,-0.028,-0.002,0.024,297.6,39.31,23.17
"2020-09-29 14:58:51.5",3281961,-0.008,0.008,-0.016,297.5,39.3,23.17
"2020-09-29 14:58:51.6",3281962,-0.009,0.008,-0.016,297.5,39.3,23.17
"2020-09-29 14:58:51.7",3281963,-0.008,-0.002,-0.006,297.5,39.3,23.17
"2020-09-29 14:58:51.8",3281964,-0.008,-0.002,-0.006,297.5,39.3,23.17
"2020-09-29 14:58:51.9",3281965,-0.008,-0.003,-0.006,297.5,39.3,23.17
"2020-09-29 14:58:52",3281966,-0.028,-0.002,0.024,297.5,39.3,23.17
"2020-09-29 14:58:52.1",3281967,-0.028,-0.002,0.025,297.5,39.3,23.17
"2020-09-29 14:58:52.2",3281968,0.012,-0.041,0.024,297.5,39.3,23.17
"2020-09-29 14:58:52.3",3281969,0.012,-0.041,0.024,297.5,39.3,23.17
"2020-09-29 14:58:52.4",3281970,0.011,-0.042,0.024,297.5,39.3,23.19
"2020-09-29 14:58:52.5",3281971,0.012,-0.041,0.024,297.5,39.29,23.17
"2020-09-29 14:58:52.6",3281972,0.012,-0.041,0.024,297.5,39.29,23.17
"2020-09-29 14:58:52.7",3281973,-0.018,-0.042,0.044,297.5,39.29,23.17
"2020-09-29 14:58:52.8",3281974,-0.018,-0.041,0.044,297.5,39.28,23.17
"2020-09-29 14:58:52.9",3281975,-0.018,-0.041,0.044,297.5,39.28,23.17
"2020-09-29 14:58:53",3281976,-0.028,-0.002,0.025,297.5,39.28,23.17
"2020-09-29 14:58:53.1",3281977,-0.028,-0.002,0.024,297.5,39.28,23.17
"2020-09-29 14:58:53.2",3281978,-0.018,-0.041,0.044,297.6,39.28,23.17
"2020-09-29 14:58:53.3",3281979,-0.018,-0.041,0.044,297.6,39.28,23.17
"2020-09-29 14:58:53.4",3281980,-0.018,-0.041,0.044,297.6,39.28,23.17
"2020-09-29 14:58:53.5",3281981,-0.028,-0.002,0.025,297.6,39.28,23.17
"2020-09-29 14:58:53.6",3281982,-0.028,-0.002,0.024,297.6,39.33,23.2
"2020-09-29 14:58:53.7",3281983,-0.008,-0.002,-0.006,297.7,39.28,23.16
"2020-09-29 14:58:53.8",3281984,-0.008,-0.002,-0.006,297.7,39.27,23.16
"2020-09-29 14:58:53.9",3281985,-0.009,-0.002,-0.006,297.7,39.27,23.16
"2020-09-29 14:58:54",3281986,-0.028,-0.003,0.024,297.7,39.26,23.17
"2020-09-29 14:58:54.1",3281987,-0.028,-0.002,0.024,297.7,39.26,23.17
"2020-09-29 14:58:54.2",3281988,-0.028,-0.002,0.024,297.7,39.26,23.17
"2020-09-29 14:58:54.3",3281989,-0.028,-0.002,0.024,297.7,39.26,23.17
"2020-09-29 14:58:54.4",3281990,-0.028,-0.003,0.024,297.7,39.26,23.17
"2020-09-29 14:58:54.5",3281991,-0.008,0.008,0.044,297.8,39.26,23.17
"2020-09-29 14:58:54.6",3281992,-0.008,0.008,0.044,297.8,39.26,23.17
"2020-09-29 14:58:54.7",3281993,-0.028,-0.002,0.024,297.8,39.26,23.17
"2020-09-29 14:58:54.8",3281994,-0.028,-0.002,0.024,297.8,39.26,23.17
"2020-09-29 14:58:54.9",3281995,-0.028,-0.002,0.025,297.8,39.26,23.2
"2020-09-29 14:58:55",3281996,-0.057,0.008,0.073,297.8,39.26,23.17
"2020-09-29 14:58:55.1",3281997,-0.057,0.008,0.073,297.8,39.26,23.17
"2020-09-29 14:58:55.2",3281998,-0.028,-0.002,0.024,297.8,39.26,23.17
"2020-09-29 14:58:55.3",3281999,-0.028,-0.002,0.025,297.8,39.26,23.17
"2020-09-29 14:58:55.4",3282000,-0.028,-0.002,0.024,297.8,39.26,23.17
"2020-09-29 14:58:55.5",3282001,-0.047,0.008,-0.006,297.8,39.26,23.17
"2020-09-29 14:58:55.6",3282002,-0.048,0.008,-0.006,297.8,39.26,23.17
"2020-09-29 14:58:55.7",3282003,-0.008,0.008,0.044,297.8,39.26,23.17
"2020-09-29 14:58:55.8",3282004,-0.008,0.008,0.044,297.8,39.26,23.17
"2020-09-29 14:58:55.9",3282005,-0.008,0.008,0.044,297.8,39.26,23.17
"2020-09-29 14:58:56",3282006,-0.028,-0.002,0.024,297.7,39.26,23.17
"2020-09-29 14:58:56.1",3282007,-0.028,-0.002,0.024,297.7,39.31,23.17
"2020-09-29 14:58:56.2",3282008,-0.008,0.008,0.044,297.7,39.26,23.16
"2020-09-29 14:58:56.3",3282009,-0.008,0.008,0.044,297.7,39.26,23.17
"2020-09-29 14:58:56.4",3282010,-0.008,0.008,0.044,297.7,39.26,23.17
"2020-09-29 14:58:56.5",3282011,-0.008,0.008,0.044,297.8,39.26,23.17
"2020-09-29 14:58:56.6",3282012,-0.008,0.008,0.044,297.8,39.26,23.17
"2020-09-29 14:58:56.7",3282013,-0.077,-0.002,0.044,297.7,39.26,23.17
"2020-09-29 14:58:56.8",3282014,-0.077,-0.002,0.044,297.7,39.26,23.17
"2020-09-29 14:58:56.9",3282015,-0.077,-0.002,0.044,297.7,39.26,23.17
"2020-09-29 14:58:57",3282016,-0.008,-0.002,0.073,297.7,39.26,23.17
"2020-09-29 14:58:57.1",3282017,-0.008,-0.002,0.073,297.7,39.26,23.17
"2020-09-29 14:58:57.2",3282018,-0.057,0.008,0.073,297.7,39.26,23.17
"2020-09-29 14:58:57.3",3282019,-0.057,0.008,0.073,297.7,39.26,23.17
"2020-09-29 14:58:57.4",3282020,-0.057,0.008,0.073,297.7,39.29,23.2
"2020-09-29 14:58:57.5",3282021,-0.077,-0.002,0.044,297.6,39.26,23.17
"2020-09-29 14:58:57.6",3282022,-0.077,-0.002,0.044,297.6,39.26,23.17
"2020-09-29 14:58:57.7",3282023,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:57.8",3282024,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:57.9",3282025,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:58",3282026,-0.028,-0.002,0.024,297.5,39.26,23.17
"2020-09-29 14:58:58.1",3282027,-0.028,-0.002,0.024,297.5,39.26,23.17
"2020-09-29 14:58:58.2",3282028,-0.028,-0.002,0.025,297.5,39.26,23.17
"2020-09-29 14:58:58.3",3282029,-0.028,-0.002,0.024,297.5,39.26,23.17
"2020-09-29 14:58:58.4",3282030,-0.028,-0.002,0.024,297.5,39.26,23.17
"2020-09-29 14:58:58.5",3282031,-0.018,-0.042,0.044,297.6,39.26,23.17
"2020-09-29 14:58:58.6",3282032,-0.018,-0.041,0.044,297.6,39.3,23.17
"2020-09-29 14:58:58.7",3282033,-0.028,-0.002,0.024,297.6,39.26,23.17
"2020-09-29 14:58:58.8",3282034,-0.028,-0.002,0.025,297.6,39.26,23.17
"2020-09-29 14:58:58.9",3282035,-0.028,-0.003,0.024,297.6,39.26,23.17
"2020-09-29 14:58:59",3282036,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:59.1",3282037,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:59.2",3282038,-0.018,-0.042,0.044,297.6,39.26,23.17
"2020-09-29 14:58:59.3",3282039,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:59.4",3282040,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:59.5",3282041,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:59.6",3282042,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:58:59.7",3282043,-0.028,-0.002,0.024,297.6,39.26,23.17
"2020-09-29 14:58:59.8",3282044,-0.028,-0.002,0.024,297.6,39.26,23.17
"2020-09-29 14:58:59.9",3282045,-0.028,-0.003,0.024,297.6,39.29,23.22
"2020-09-29 14:59:00",3282046,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:59:00.1",3282047,-0.018,-0.041,0.044,297.6,39.26,23.17
"2020-09-29 14:59:00.2",3282048,-0.018,-0.041,0.044,297.7,39.26,23.17
"2020-09-29 14:59:00.3",3282049,-0.018,-0.041,0.044,297.7,39.26,23.17
"2020-09-29 14:59:00.4",3282050,-0.018,-0.041,0.044,297.7,39.26,23.17
"2020-09-29 14:59:00.5",3282051,-0.047,-0.051,0.073,297.8,39.26,23.17
"2020-09-29 14:59:00.6",3282052,-0.047,-0.051,0.073,297.8,39.26,23.17
"2020-09-29 14:59:00.7",3282053,-0.047,-0.051,0.073,297.8,39.26,23.17
"2020-09-29 14:59:00.8",3282054,-0.047,-0.051,0.073,297.8,39.26,23.17
"2020-09-29 14:59:00.9",3282055,-0.048,-0.052,0.073,297.8,39.26,23.17
"2020-09-29 14:59:01",3282056,-0.047,-0.051,0.073,297.8,39.26,23.17
"2020-09-29 14:59:01.1",3282057,-0.047,-0.051,0.073,297.8,39.26,23.17
"2020-09-29 14:59:01.2",3282058,-0.028,-0.002,0.093,297.9,39.26,23.17
"2020-09-29 14:59:01.3",3282059,-0.028,-0.002,0.093,297.9,39.26,23.17
"2020-09-29 14:59:01.4",3282060,-0.028,-0.002,0.093,297.9,39.26,23.17
"2020-09-29 14:59:01.5",3282061,-0.028,-0.002,0.093,297.9,39.26,23.17
"2020-09-29 14:59:01.6",3282062,-0.028,-0.002,0.093,297.9,39.26,23.17
"2020-09-29 14:59:01.7",3282063,-0.008,-0.002,0.073,297.8,39.26,23.17
"2020-09-29 14:59:01.8",3282064,-0.008,-0.002,0.073,297.8,39.26,23.17
"2020-09-29 14:59:01.9",3282065,-0.008,-0.002,0.073,297.8,39.26,23.17
"2020-09-29 14:59:02",3282066,-0.008,-0.002,0.073,297.8,39.26,23.17
"2020-09-29 14:59:02.1",3282067,-0.008,-0.002,0.073,297.8,39.26,23.17
"2020-09-29 14:59:02.2",3282068,-0.008,-0.002,0.073,297.7,39.26,23.17
"2020-09-29 14:59:02.3",3282069,-0.008,-0.002,0.073,297.7,39.26,23.17
"2020-09-29 14:59:02.4",3282070,-0.008,-0.003,0.073,297.7,39.29,23.22
"2020-09-29 14:59:02.5",3282071,-0.028,-0.002,0.093,297.8,39.26,23.17
"2020-09-29 14:59:02.6",3282072,-0.028,-0.002,0.093,297.8,39.26,23.17
"2020-09-29 14:59:02.7",3282073,-0.077,-0.002,0.044,297.7,39.26,23.17
"2020-09-29 14:59:02.8",3282074,-0.077,-0.002,0.044,297.7,39.26,23.17
"2020-09-29 14:59:02.9",3282075,-0.077,-0.002,0.044,297.7,39.26,23.17
"2020-09-29 14:59:03",3282076,-0.077,-0.002,0.044,297.7,39.26,23.17
"2020-09-29 14:59:03.1",3282077,-0.077,-0.002,0.044,297.7,39.26,23.17
"2020-09-29 14:59:03.2",3282078,-0.028,-0.002,0.093,297.8,39.26,23.17
"2020-09-29 14:59:03.3",3282079,-0.028,-0.002,0.093,297.8,39.26,23.17
"2020-09-29 14:59:03.4",3282080,-0.028,-0.002,0.093,297.8,39.26,23.17
"2020-09-29 14:59:03.5",3282081,-0.028,-0.002,0.093,297.8,39.26,23.17
"2020-09-29 14:59:03.6",3282082,-0.028,-0.002,0.093,297.8,39.26,23.17
"2020-09-29 14:59:03.7",3282083,-0.047,-0.051,0.073,297.7,39.26,23.16
"2020-09-29 14:59:03.8",3282084,-0.047,-0.051,0.073,297.7,39.26,23.17
"2020-09-29 14:59:03.9",3282085,-0.048,-0.051,0.073,297.7,39.26,23.17
"2020-09-29 14:59:04",3282086,-0.008,-0.002,0.073,297.6,39.26,23.17
"2020-09-29 14:59:04.1",3282087,-0.008,-0.002,0.073,297.6,39.26,23.17
"2020-09-29 14:59:04.2",3282088,-0.008,-0.002,0.073,297.5,39.26,23.17
"2020-09-29 14:59:04.3",3282089,-0.008,-0.002,0.073,297.5,39.26,23.17
"2020-09-29 14:59:04.4",3282090,-0.008,-0.003,0.073,297.5,39.26,23.17
"2020-09-29 14:59:04.5",3282091,-0.028,-0.002,0.093,297.6,39.26,23.17
"2020-09-29 14:59:04.6",3282092,-0.028,-0.002,0.093,297.6,39.26,23.17
"2020-09-29 14:59:04.7",3282093,-0.047,-0.051,0.073,297.5,39.26,23.17
"2020-09-29 14:59:04.8",3282094,-0.047,-0.051,0.073,297.5,39.26,23.17
"2020-09-29 14:59:04.9",3282095,-0.047,-0.051,0.073,297.5,39.32,23.22
"2020-09-29 14:59:05",3282096,-0.077,-0.002,0.044,297.6,39.26,23.16
"2020-09-29 14:59:05.1",3282097,-0.077,-0.002,0.044,297.6,39.26,23.17
"2020-09-29 14:59:05.2",3282098,-0.008,-0.012,0.063,297.5,39.26,23.17
"2020-09-29 14:59:05.3",3282099,-0.008,-0.012,0.063,297.5,39.26,23.17
"2020-09-29 14:59:05.4",3282100,-0.008,-0.012,0.063,297.5,39.26,23.17
"2020-09-29 14:59:05.5",3282101,0.031,-0.012,0.044,297.5,39.26,23.17
"2020-09-29 14:59:05.6",3282102,0.031,-0.012,0.044,297.5,39.26,23.17
"2020-09-29 14:59:05.7",3282103,-0.008,-0.012,0.064,297.5,39.26,23.17
"2020-09-29 14:59:05.8",3282104,-0.008,-0.012,0.063,297.5,39.26,23.17
"2020-09-29 14:59:05.9",3282105,-0.009,-0.012,0.063,297.5,39.26,23.17
"2020-09-29 14:59:06",3282106,0.031,-0.012,0.044,297.4,39.26,23.17
"2020-09-29 14:59:06.1",3282107,0.031,-0.012,0.044,297.4,39.26,23.17
"2020-09-29 14:59:06.2",3282108,0.031,-0.012,0.044,297.4,39.26,23.2
"2020-09-29 14:59:06.3",3282109,0.031,-0.012,0.044,297.4,39.26,23.17
"2020-09-29 14:59:06.4",3282110,0.031,-0.012,0.044,297.4,39.26,23.17
"2020-09-29 14:59:06.5",3282111,0.002,-0.002,0.015,297.4,39.26,23.17
"2020-09-29 14:59:06.6",3282112,0.002,-0.002,0.015,297.4,39.26,23.17
"2020-09-29 14:59:06.7",3282113,0.002,-0.002,0.015,297.4,39.26,23.17
"2020-09-29 14:59:06.8",3282114,0.002,-0.002,0.015,297.4,39.26,23.17
"2020-09-29 14:59:06.9",3282115,0.002,-0.002,0.015,297.4,39.26,23.17
