#Times in Local Daylight Time - Subtract 1 hour for Local Standard Time 
#0:Year 	 1:Month 	 2:Day 	 3:Hour 	 4:Minute 	     5:Uavg (m s-1) 	 6:Vavg (m s-1) 	 7:Savg (m s-1) 	 8:Wavg (m s-1) 	 9:TSonicavg (K) 	     10:Uvar (m2 s-2) 	 11:Vvar (m2 s-2) 	 12:Wvar (m2 s-2) 	 13:TSonicvar (K2) 	 14:k (m2 s-2) 	     15:UVcov (m2 s-2) 	 16:UWcov (m2 s-2) 	 17:VWcov (m2 s-2) 	     18:UTSoniccov (Km s-1) 	 19:VTSoniccov (Km s-1) 	 20:WTSoniccov (Km s-1) 
2020 	 9 	 19 	 19 	 44 	     0.004185 	 -0.005664 	 0.022839 	 0.020845 	 295.697678 	     0.000394 	 0.000330 	 0.000813 	 0.020653 	 0.000769 	     0.000027 	 -0.000039 	 -0.000027     -0.000875 	 0.000024 	 0.002076 
2020 	 9 	 19 	 20 	 16 	     0.003521 	 -0.006656 	 0.023320 	 0.021073 	 295.676800 	     0.000403 	 0.000344 	 0.000830 	 0.018990 	 0.000789 	     0.000014 	 -0.000002 	 0.000017     -0.000772 	 0.000054 	 0.002084 
2020 	 9 	 19 	 20 	 44 	     0.004491 	 -0.005903 	 0.023682 	 0.023436 	 295.544811 	     0.000412 	 0.000353 	 0.000906 	 0.019947 	 0.000835 	     0.000040 	 -0.000017 	 0.000021     -0.000643 	 0.000180 	 0.002366 
2020 	 9 	 19 	 21 	 16 	     0.005685 	 -0.006001 	 0.023896 	 0.028960 	 295.586061 	     0.000459 	 0.000323 	 0.000962 	 0.024806 	 0.000872 	     0.000032 	 -0.000028 	 -0.000019     -0.000975 	 -0.000134 	 0.002674 
2020 	 9 	 19 	 21 	 44 	     0.004701 	 -0.009551 	 0.025770 	 0.027436 	 295.479678 	     0.000441 	 0.000403 	 0.000912 	 0.022472 	 0.000877 	     -0.000010 	 -0.000051 	 0.000020     -0.000959 	 0.000281 	 0.002511 
2020 	 9 	 19 	 22 	 16 	     0.007207 	 -0.007536 	 0.025975 	 0.023374 	 295.435489 	     0.000521 	 0.000384 	 0.001061 	 0.023264 	 0.000983 	     0.000016 	 -0.000138 	 0.000037     -0.001225 	 0.000255 	 0.002947 
2020 	 9 	 19 	 22 	 44 	     0.009843 	 -0.005280 	 0.026323 	 0.024822 	 295.386911 	     0.000534 	 0.000370 	 0.001015 	 0.017980 	 0.000960 	     0.000047 	 -0.000102 	 0.000035     -0.000928 	 0.000243 	 0.002220 
2020 	 9 	 19 	 23 	 16 	     0.004871 	 -0.005879 	 0.023766 	 0.026628 	 295.394683 	     0.000426 	 0.000350 	 0.000919 	 0.022962 	 0.000848 	     0.000033 	 -0.000047 	 0.000027     -0.001025 	 0.000190 	 0.002528 
2020 	 9 	 19 	 22 	 44 	     0.004744 	 -0.008433 	 0.025201 	 0.026009 	 295.371728 	     0.000450 	 0.000390 	 0.000931 	 0.021451 	 0.000885 	     0.000015 	 -0.000010 	 0.000010     -0.000775 	 0.000336 	 0.002444 
2020 	 9 	 20 	 0 	 16 	     0.004927 	 -0.005067 	 0.023382 	 0.026752 	 295.408844 	     0.000448 	 0.000318 	 0.001009 	 0.022335 	 0.000887 	     0.000037 	 -0.000034 	 0.000032     -0.000953 	 0.000152 	 0.002298 
2020 	 9 	 20 	 0 	 44 	     0.005075 	 -0.004661 	 0.023769 	 0.028659 	 295.425317 	     0.000454 	 0.000333 	 0.001048 	 0.029508 	 0.000917 	     0.000042 	 -0.000096 	 0.000011     -0.001205 	 -0.000014 	 0.003182 
2020 	 9 	 20 	 1 	 16 	     0.002793 	 -0.006330 	 0.022984 	 0.023812 	 295.371789 	     0.000374 	 0.000354 	 0.000837 	 0.019018 	 0.000783 	     0.000005 	 0.000005 	 0.000009     -0.000775 	 0.000287 	 0.001945 
2020 	 9 	 20 	 1 	 44 	     0.004669 	 -0.010315 	 0.026365 	 0.024863 	 295.342267 	     0.000433 	 0.000432 	 0.000855 	 0.023842 	 0.000859 	     -0.000026 	 -0.000025 	 -0.000015     -0.000868 	 0.000471 	 0.002352 
2020 	 9 	 20 	 2 	 16 	     0.000971 	 -0.007786 	 0.022467 	 0.019750 	 295.224267 	     0.000329 	 0.000334 	 0.000757 	 0.016481 	 0.000710 	     -0.000005 	 0.000023 	 0.000008     -0.000450 	 0.000141 	 0.001913 
2020 	 9 	 20 	 2 	 44 	     0.002810 	 -0.005671 	 0.021930 	 0.022248 	 295.189950 	     0.000346 	 0.000293 	 0.000813 	 0.018639 	 0.000726 	     0.000004 	 -0.000013 	 0.000043     -0.000679 	 0.000137 	 0.002159 
2020 	 9 	 20 	 3 	 16 	     0.002590 	 -0.008482 	 0.023133 	 0.024034 	 295.172978 	     0.000311 	 0.000322 	 0.000755 	 0.018015 	 0.000694 	     -0.000025 	 -0.000019 	 0.000030     -0.000704 	 0.000247 	 0.002109 
2020 	 9 	 20 	 3 	 44 	     -0.000253 	 -0.008068 	 0.021757 	 0.017396 	 295.108372 	     0.000283 	 0.000301 	 0.000730 	 0.017241 	 0.000657 	     -0.000030 	 0.000053 	 -0.000026     -0.000292 	 -0.000245 	 0.002177 
2020 	 9 	 20 	 4 	 16 	     0.000839 	 -0.008076 	 0.021756 	 0.021086 	 295.142783 	     0.000300 	 0.000282 	 0.000815 	 0.023005 	 0.000698 	     -0.000032 	 0.000002 	 0.000010     -0.000601 	 0.000049 	 0.002840 
2020 	 9 	 20 	 4 	 44 	     -0.001646 	 -0.003317 	 0.021506 	 0.018561 	 295.096533 	     0.000329 	 0.000290 	 0.000790 	 0.018046 	 0.000705 	     0.000012 	 0.000024 	 0.000016     -0.000517 	 -0.000256 	 0.002346 
2020 	 9 	 20 	 5 	 16 	     -0.000050 	 -0.004222 	 0.022300 	 0.018873 	 295.051278 	     0.000311 	 0.000330 	 0.000720 	 0.017471 	 0.000680 	     -0.000006 	 0.000045 	 0.000053     -0.000560 	 0.000222 	 0.001884 
2020 	 9 	 20 	 5 	 44 	     -0.000297 	 -0.008675 	 0.023088 	 0.017052 	 294.979483 	     0.000289 	 0.000350 	 0.000689 	 0.018119 	 0.000664 	     -0.000054 	 0.000008 	 0.000026     -0.000645 	 0.000312 	 0.002082 
2020 	 9 	 20 	 6 	 16 	     0.000111 	 -0.005869 	 0.021995 	 0.018944 	 294.902456 	     0.000345 	 0.000319 	 0.000705 	 0.017156 	 0.000685 	     0.000029 	 0.000027 	 0.000050     -0.000783 	 0.000038 	 0.001476 
2020 	 9 	 20 	 6 	 44 	     -0.000752 	 -0.012272 	 0.025021 	 0.021736 	 294.848483 	     0.000331 	 0.000405 	 0.000666 	 0.017335 	 0.000701 	     -0.000017 	 0.000035 	 0.000023     -0.000744 	 0.000466 	 0.001407 
2020 	 9 	 20 	 7 	 16 	     -0.021493 	 -0.025210 	 0.043517 	 0.026585 	 295.021856 	     0.001117 	 0.001172 	 0.001330 	 0.063774 	 0.001810 	     0.000476 	 -0.000268 	 -0.000182     -0.001082 	 0.000019 	 0.004723 
2020 	 9 	 20 	 7 	 44 	     -0.017604 	 -0.008914 	 0.033511 	 0.016235 	 295.181750 	     0.000688 	 0.000778 	 0.000992 	 0.020802 	 0.001229 	     0.000147 	 -0.000051 	 -0.000127     0.000267 	 0.000273 	 0.001782 
2020 	 9 	 20 	 8 	 16 	     -0.021112 	 -0.014230 	 0.040768 	 0.028148 	 295.323222 	     0.001060 	 0.001003 	 0.001247 	 0.038395 	 0.001655 	     0.000261 	 -0.000088 	 -0.000183     -0.000203 	 0.000620 	 0.001805 
2020 	 9 	 20 	 8 	 44 	     -0.019866 	 -0.012176 	 0.038617 	 0.031597 	 295.666633 	     0.001037 	 0.000900 	 0.001147 	 0.028104 	 0.001542 	     0.000249 	 -0.000141 	 -0.000198     0.000759 	 0.001179 	 0.001874 
2020 	 9 	 20 	 9 	 16 	     -0.043589 	 -0.042634 	 0.071966 	 0.069567 	 296.114106 	     0.001377 	 0.002167 	 0.001355 	 0.024141 	 0.002450 	     0.000690 	 -0.000256 	 -0.000028     0.000807 	 0.002521 	 0.002029 
2020 	 9 	 20 	 9 	 44 	     -0.046166 	 -0.043904 	 0.071030 	 0.085692 	 296.449500 	     0.001450 	 0.001659 	 0.001082 	 0.025948 	 0.002096 	     0.000633 	 -0.000252 	 -0.000152     0.001988 	 0.002916 	 0.000922 
2020 	 9 	 20 	 10 	 16 	     -0.039764 	 -0.031955 	 0.060068 	 0.075989 	 296.606033 	     0.001554 	 0.001594 	 0.001503 	 0.029959 	 0.002325 	     0.000696 	 -0.000493 	 -0.000342     0.000499 	 0.001197 	 0.002496 
