#Times in Local Daylight Time - Subtract 1 hour for Local Standard Time 
#0:Year 	 1:Month 	 2:Day 	 3:Hour 	 4:Minute 	     5:Uavg (m s-1) 	 6:Vavg (m s-1) 	 7:Wavg (m s-1) 	 8:TSonicavg (K) 	     9:TauUU (s) 	 10:TauVV (s) 	 11:TauWW (s) 	 12:TauTT (s)     13:LUU (m) 	 14:LVV (m) 	 15:LWW (m) 
2020 	 9 	 19 	 22 	 44 	     0.004744 	 -0.008433 	 0.026009 	 295.371728 	     1.351595 	 2.845677 	 3.587467 	 11.889661 	     0.006412 	 0.023996 	 0.093307 
2020 	 9 	 20 	 0 	 16 	     0.004927 	 -0.005067 	 0.026752 	 295.408844 	     4.071827 	 2.646161 	 4.323522 	 2.420384 	     0.020063 	 0.013408 	 0.115662 
2020 	 9 	 20 	 0 	 44 	     0.005075 	 -0.004661 	 0.028659 	 295.425317 	     2.348045 	 4.747799 	 4.954948 	 6.546434 	     0.011916 	 0.022129 	 0.142004 
2020 	 9 	 20 	 1 	 16 	     0.002793 	 -0.006330 	 0.023812 	 295.371789 	     2.790471 	 4.138575 	 3.973592 	 2.836911 	     0.007795 	 0.026196 	 0.094621 
2020 	 9 	 20 	 1 	 44 	     0.004669 	 -0.010315 	 0.024863 	 295.342267 	     3.025021 	 0.838017 	 4.279819 	 6.503684 	     0.014122 	 0.008644 	 0.106409 
2020 	 9 	 20 	 2 	 16 	     0.000971 	 -0.007786 	 0.019750 	 295.224267 	     1.301330 	 2.835090 	 1.058328 	 2.167987 	     0.001263 	 0.022073 	 0.020902 
2020 	 9 	 20 	 2 	 44 	     0.002810 	 -0.005671 	 0.022248 	 295.189950 	     0.327673 	 3.594480 	 3.355763 	 3.711091 	     0.000921 	 0.020383 	 0.074658 
2020 	 9 	 20 	 3 	 16 	     0.002590 	 -0.008482 	 0.024034 	 295.172978 	     1.691079 	 5.263437 	 3.152703 	 3.195518 	     0.004380 	 0.044647 	 0.075772 
2020 	 9 	 20 	 3 	 44 	     -0.000253 	 -0.008068 	 0.017396 	 295.108372 	     1.714586 	 1.794152 	 2.425325 	 3.673232 	     0.000435 	 0.014475 	 0.042190 
2020 	 9 	 20 	 4 	 16 	     0.000839 	 -0.008076 	 0.021086 	 295.142783 	     2.297553 	 1.340661 	 2.206989 	 4.585100 	     0.001928 	 0.010828 	 0.046536 
