390	774	0
389	774	0
388	774	0
387	774	0
386	774	0
385	774	0
384	774	0
383	774	0
382	774	0
381	774	0
380	774	0
379	774	0
378	774	0
377	774	0
376	774	0
375	774	0
374	774	0
373	774	0
372	774	0
371	774	0
370	774	0
369	774	0
368	774	0
367	774	0
366	774	0
365	774	0
364	774	0
363	774	0
362	774	0
361	774	0
360	774	0
359	774	0
358	774	0
357	774	0
356	774	0
355	774	0
354	774	0
353	774	0
352	774	0
351	774	0
350	774	0
349	774	0
348	774	0
347	774	0
346	774	0
345	774	0
344	774	0
343	774	0
342	774	0
341	774	0
340	774	0
339	774	0
338	774	0
337	774	0
336	774	0
335	774	0
334	774	0
333	774	0
332	774	0
331	774	0
330	774	0
329	774	0
328	774	0
327	774	0
326	774	0
325	774	0
324	774	0
323	774	0
322	774	0
321	774	0
320	774	0
319	774	0
318	774	0
317	774	0
316	774	0
315	774	0
314	774	0
313	774	0
312	774	0
311	774	0
310	774	0
309	774	0
308	774	0
307	774	0
306	774	0
305	774	0
304	774	0
303	774	0
302	774	0
301	774	0
300	774	0
299	774	0
298	774	0
297	774	0
296	774	0
295	774	0
294	774	0
293	774	0
292	774	0
291	774	0
290	774	0
289	774	0
288	774	0
287	774	0
286	774	0
285	774	0
284	774	0
283	774	0
282	774	0
281	774	0
280	774	0
279	774	0
278	774	0
277	774	0
276	774	0
275	774	0
274	774	0
273	774	0
272	774	0
271	774	0
270	774	0
269	774	0
268	774	0
267	774	0
266	774	0
265	774	0
264	774	0
263	774	0
262	774	0
261	774	0
260	774	0
259	774	0
258	774	0
257	774	0
256	774	0
255	774	0
254	774	0
253	774	0
252	774	0
251	774	0
250	774	0
249	774	0
248	774	0
247	774	0
246	774	0
245	774	0
244	774	0
243	774	0
242	774	0
241	774	0
240	774	0
239	774	0
238	774	0
237	774	0
236	774	0
235	774	0
234	774	0
233	774	0
232	774	0
231	774	0
230	774	0
229	774	0
228	774	0
227	774	0
226	774	0
225	774	0
224	774	0
223	774	0
222	774	0
221	774	0
220	774	0
219	774	0
218	774	0
217	774	0
216	774	0
215	774	0
214	774	0
213	774	0
212	774	0
211	774	0
210	774	0
209	774	0
208	774	0
207	774	0
206	774	0
205	774	0
204	774	0
203	774	0
202	774	0
201	774	0
200	774	0
199	774	0
198	774	0
197	774	0
196	774	0
195	774	0
194	774	0
193	774	0
192	774	0
191	774	0
190	774	0
189	774	0
188	774	0
187	774	0
186	774	0
185	774	0
184	774	0
183	774	0
182	774	0
181	774	0
180	774	0
179	774	0
178	774	0
177	774	0
176	774	0
175	774	0
174	774	0
173	774	0
172	774	0
171	774	0
170	774	0
